material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,price,currency,rank,is leaf
3689,BMW Japan R22101,3,7,electrical ring,2,BMW,Japan,321.0,6.37,mm,0.5,kg,23.78,eur,4.5,True
3690,GMC Belgium R32056,3,7,electrical ring,2,GMC,Belgium,348.0,5.87,mm,0.58,kg,20.43,eur,4.5,True
3691,GMC Switzerland R13710,3,7,electrical ring,2,GMC,Switzerland,316.0,5.67,mm,0.55,kg,13.24,eur,5.0,True
3692,Ford Norway R2717,3,7,electrical ring,2,Ford,Norway,429.0,5.05,mm,0.48,kg,18.92,eur,3.5,True
3693,Mercedes India R30439,3,7,electrical ring,2,Mercedes,India,458.0,6.57,mm,0.31,kg,24.03,eur,4.0,True
3694,Lincoln Chile R5868,3,7,electrical ring,2,Lincoln,Chile,389.0,5.58,mm,0.74,kg,16.89,eur,3.0,True
3695,Ferrari Brazil R21118,3,7,electrical ring,2,Ferrari,Brazil,350.0,6.31,mm,0.34,kg,11.41,eur,4.0,True
3696,Jeep France R23842,3,7,electrical ring,2,Jeep,France,314.0,6.38,mm,0.35,kg,10.46,eur,3.5,True
3697,Volvo Cuba R6972,3,7,electrical ring,2,Volvo,Cuba,440.0,6.47,mm,0.88,kg,16.04,eur,4.5,True
3698,Hyundai France R35264,3,7,electrical ring,2,Hyundai,France,408.0,6.54,mm,0.49,kg,12.18,eur,5.0,True
3699,BYD India R6236,3,7,electrical ring,2,BYD,India,416.0,5.09,mm,0.27,kg,15.49,eur,4.5,True
3700,Benz Thailand R17301,3,7,electrical ring,2,Benz,Thailand,322.0,6.54,mm,0.8,kg,18.91,eur,3.5,True
3701,KTM Belgium R1066,3,7,electrical ring,2,KTM,Belgium,448.0,5.27,mm,0.35,kg,13.66,eur,3.5,True
3702,BMW India R16340,3,7,electrical ring,2,BMW,India,355.0,6.51,mm,0.64,kg,23.56,eur,5.0,True
3703,GMC Switzerland R17100,3,7,electrical ring,2,GMC,Switzerland,333.0,5.97,mm,0.63,kg,13.29,eur,4.0,True
3704,Volkswagen USA R31612,3,7,electrical ring,2,Volkswagen,USA,377.0,5.97,mm,0.8,kg,14.49,eur,4.5,True
3705,Hyundai France R4137,3,7,electrical ring,2,Hyundai,France,351.0,5.28,mm,0.67,kg,13.98,eur,3.0,True
3706,Hyundai India R18859,3,7,electrical ring,2,Hyundai,India,308.0,5.51,mm,0.9,kg,18.85,eur,4.5,True
3707,Buick Austria R35937,3,7,electrical ring,2,Buick,Austria,429.0,5.84,mm,0.73,kg,20.7,eur,4.0,True
3708,Acura France R20281,3,7,electrical ring,2,Acura,France,417.0,6.72,mm,0.49,kg,20.59,eur,3.0,True
3709,BMW France R6487,3,7,electrical ring,2,BMW,France,465.0,6.42,mm,0.26,kg,19.45,eur,5.0,True
3710,Benz Austria R5594,3,7,electrical ring,2,Benz,Austria,496.0,5.36,mm,0.39,kg,23.73,eur,3.5,True
3711,Buick Italy R11161,3,7,electrical ring,2,Buick,Italy,473.0,5.91,mm,0.58,kg,18.14,eur,3.0,True
3712,Toyota Denmark R35082,3,7,electrical ring,2,Toyota,Denmark,347.0,5.35,mm,0.48,kg,24.51,eur,4.0,True
3713,Jeep Chile R24981,3,7,electrical ring,2,Jeep,Chile,365.0,5.38,mm,0.74,kg,24.04,eur,3.5,True
3714,GMC Korea R8142,3,7,electrical ring,2,GMC,Korea,453.0,6.54,mm,0.86,kg,19.29,eur,5.0,True
3715,Volvo Sweden R22921,3,7,electrical ring,2,Volvo,Sweden,391.0,6.56,mm,0.94,kg,12.86,eur,4.5,True
3716,BMW Austria R2514,3,7,electrical ring,2,BMW,Austria,339.0,6.69,mm,0.37,kg,13.06,eur,4.0,True
3717,Ferrari Egypt R29490,3,7,electrical ring,2,Ferrari,Egypt,446.0,6.11,mm,0.21,kg,21.82,eur,3.5,True
3718,Hyundai Belgium R37262,3,7,electrical ring,2,Hyundai,Belgium,363.0,5.34,mm,0.35,kg,13.42,eur,3.0,True
3719,Lincoln Belgium R9798,3,7,electrical ring,2,Lincoln,Belgium,474.0,6.73,mm,0.53,kg,23.68,eur,3.0,True
3720,Benz Chile R11076,3,7,electrical ring,2,Benz,Chile,384.0,6.74,mm,0.49,kg,19.32,eur,4.5,True
3721,Volkswagen Mexico R29659,3,7,electrical ring,2,Volkswagen,Mexico,482.0,5.73,mm,0.86,kg,20.19,eur,3.0,True
3722,Tesla Russia R27217,3,7,electrical ring,2,Tesla,Russia,387.0,5.21,mm,0.99,kg,13.88,eur,4.5,True
3723,Toyota Turkey R10100,3,7,electrical ring,2,Toyota,Turkey,386.0,5.94,mm,0.71,kg,20.59,eur,3.5,True
3724,Volkswagen Germany R30738,3,7,electrical ring,2,Volkswagen,Germany,444.0,6.93,mm,0.25,kg,12.06,eur,5.0,True
3725,Acura Thailand R16548,3,7,electrical ring,2,Acura,Thailand,410.0,6.75,mm,0.9,kg,11.55,eur,4.0,True
3726,Daimler Denmark R31237,3,7,electrical ring,2,Daimler,Denmark,405.0,6.43,mm,0.52,kg,16.17,eur,3.5,True
3727,Jeep Romania R28476,3,7,electrical ring,2,Jeep,Romania,393.0,5.77,mm,0.56,kg,16.46,eur,4.5,True
3728,Acura Norway R7193,3,7,electrical ring,2,Acura,Norway,430.0,6.67,mm,0.46,kg,19.35,eur,4.5,True
3729,Hyundai Norway R20384,3,7,electrical ring,2,Hyundai,Norway,489.0,5.79,mm,0.69,kg,14.4,eur,3.0,True
3730,KTM Romania R11919,3,7,electrical ring,2,KTM,Romania,334.0,6.36,mm,0.36,kg,21.49,eur,3.5,True
3731,Ferrari Canada R13078,3,7,electrical ring,2,Ferrari,Canada,365.0,6.8,mm,0.27,kg,11.11,eur,5.0,True
3732,Toyota India R9439,3,7,electrical ring,2,Toyota,India,386.0,5.41,mm,0.96,kg,16.53,eur,4.0,True
3733,Lincoln Russia R31275,3,7,electrical ring,2,Lincoln,Russia,378.0,5.86,mm,0.45,kg,19.29,eur,3.5,True
3734,Jeep Thailand R39813,3,7,electrical ring,2,Jeep,Thailand,310.0,6.69,mm,0.39,kg,24.83,eur,3.5,True
3735,Mercedes Japan R16945,3,7,electrical ring,2,Mercedes,Japan,326.0,6.79,mm,0.68,kg,20.28,eur,4.0,True
3736,Ferrari USA R6055,3,7,electrical ring,2,Ferrari,USA,386.0,5.59,mm,0.6,kg,12.38,eur,3.0,True
3737,Buick Brazil R21613,3,7,electrical ring,2,Buick,Brazil,435.0,5.33,mm,0.73,kg,16.77,eur,4.0,True
3738,BYD New Zealand R26491,3,7,electrical ring,2,BYD,New,427.0,5.67,mm,0.78,kg,19.15,eur,4.5,True
3739,KTM Sweden R13939,3,7,electrical ring,2,KTM,Sweden,317.0,6.18,mm,0.8,kg,21.74,eur,4.0,True
3740,Tesla Brazil R11875,3,7,electrical ring,2,Tesla,Brazil,488.0,6.39,mm,0.42,kg,22.42,eur,5.0,True
3741,Ferrari Cuba R14817,3,7,electrical ring,2,Ferrari,Cuba,378.0,6.93,mm,0.94,kg,19.24,eur,4.0,True
3742,Benz Thailand R16373,3,7,electrical ring,2,Benz,Thailand,319.0,5.86,mm,0.86,kg,18.24,eur,3.5,True
3743,Mercedes Netherlands R9080,3,7,electrical ring,2,Mercedes,Netherlands,388.0,5.46,mm,0.55,kg,20.44,eur,5.0,True
3744,GMC Netherlands R17034,3,7,electrical ring,2,GMC,Netherlands,464.0,5.79,mm,0.96,kg,23.87,eur,3.0,True
3745,Ferrari Russia R22279,3,7,electrical ring,2,Ferrari,Russia,485.0,5.75,mm,0.63,kg,24.07,eur,3.5,True
3746,Hyundai Brazil R22490,3,7,electrical ring,2,Hyundai,Brazil,330.0,5.4,mm,0.25,kg,23.08,eur,3.5,True
3747,Honda Chile R23614,3,7,electrical ring,2,Honda,Chile,314.0,6.44,mm,0.68,kg,23.33,eur,4.0,True
3748,Ford Cuba R6632,3,7,electrical ring,2,Ford,Cuba,430.0,6.88,mm,0.35,kg,21.69,eur,3.0,True
3749,KTM USA R17281,3,7,electrical ring,2,KTM,USA,455.0,6.23,mm,0.54,kg,12.48,eur,3.5,True
3750,Mercedes Cuba R25202,3,7,electrical ring,2,Mercedes,Cuba,408.0,5.81,mm,0.58,kg,20.1,eur,4.0,True
3751,Jeep Italy R6172,3,7,electrical ring,2,Jeep,Italy,398.0,6.55,mm,0.77,kg,21.7,eur,5.0,True
3752,Daimler Norway R9769,3,7,electrical ring,2,Daimler,Norway,423.0,5.87,mm,0.59,kg,21.6,eur,4.0,True
3753,Tesla India R23797,3,7,electrical ring,2,Tesla,India,399.0,5.03,mm,0.28,kg,13.28,eur,3.0,True
3754,KTM Chile R12689,3,7,electrical ring,2,KTM,Chile,306.0,6.94,mm,0.9,kg,18.4,eur,4.0,True
3755,Tesla Sweden R28225,3,7,electrical ring,2,Tesla,Sweden,473.0,6.08,mm,0.42,kg,18.16,eur,4.0,True
3756,Lincoln Sweden R34202,3,7,electrical ring,2,Lincoln,Sweden,439.0,5.65,mm,0.94,kg,24.25,eur,3.5,True
3757,BYD Romania R30812,3,7,electrical ring,2,BYD,Romania,352.0,5.26,mm,0.8,kg,13.46,eur,4.0,True
3758,Ferrari Switzerland R38345,3,7,electrical ring,2,Ferrari,Switzerland,389.0,5.05,mm,0.89,kg,10.31,eur,3.5,True
3759,KTM Korea R25003,3,7,electrical ring,2,KTM,Korea,366.0,6.56,mm,0.58,kg,22.24,eur,3.0,True
3760,Toyota Korea R11904,3,7,electrical ring,2,Toyota,Korea,352.0,6.98,mm,0.57,kg,11.98,eur,3.5,True
3761,KTM Netherlands R26367,3,7,electrical ring,2,KTM,Netherlands,435.0,6.89,mm,0.68,kg,16.06,eur,3.5,True
3762,Daimler Germany R1249,3,7,electrical ring,2,Daimler,Germany,491.0,5.86,mm,0.89,kg,18.47,eur,4.0,True
3763,Volkswagen Norway R30322,3,7,electrical ring,2,Volkswagen,Norway,405.0,6.48,mm,0.76,kg,12.8,eur,5.0,True
3764,Honda Mexico R20272,3,7,electrical ring,2,Honda,Mexico,488.0,6.16,mm,0.8,kg,21.05,eur,3.5,True
3765,Volkswagen Sweden R26304,3,7,electrical ring,2,Volkswagen,Sweden,384.0,6.58,mm,0.63,kg,13.65,eur,3.5,True
3766,Buick USA R36185,3,7,electrical ring,2,Buick,USA,386.0,6.92,mm,0.58,kg,15.57,eur,4.0,True
3767,BYD Turkey R39485,3,7,electrical ring,2,BYD,Turkey,454.0,5.69,mm,1.0,kg,17.71,eur,4.5,True
3768,Benz Chile R6249,3,7,electrical ring,2,Benz,Chile,446.0,6.98,mm,0.73,kg,17.75,eur,4.0,True
3769,Volvo Korea R18981,3,7,electrical ring,2,Volvo,Korea,472.0,5.46,mm,0.69,kg,12.38,eur,4.5,True
3770,Hyundai Korea R14769,3,7,electrical ring,2,Hyundai,Korea,480.0,5.05,mm,0.27,kg,22.94,eur,4.5,True
3771,Volvo Thailand R35000,3,7,electrical ring,2,Volvo,Thailand,445.0,5.55,mm,0.37,kg,14.61,eur,4.5,True
3772,Jeep India R32519,3,7,electrical ring,2,Jeep,India,480.0,6.87,mm,0.21,kg,24.35,eur,3.5,True
3773,GMC Belgium R26517,3,7,electrical ring,2,GMC,Belgium,440.0,5.86,mm,0.56,kg,23.36,eur,4.0,True
3774,Ford Austria R28502,3,7,electrical ring,2,Ford,Austria,483.0,5.62,mm,0.32,kg,22.38,eur,4.5,True
3775,Tesla New Zealand R39303,3,7,electrical ring,2,Tesla,New,400.0,6.74,mm,0.51,kg,20.61,eur,4.0,True
3776,Volvo Norway R12446,3,7,electrical ring,2,Volvo,Norway,455.0,5.42,mm,0.92,kg,23.61,eur,3.5,True
3777,Benz Russia R10501,3,7,electrical ring,2,Benz,Russia,393.0,6.16,mm,0.99,kg,24.88,eur,4.0,True
3778,Honda Russia R18112,3,7,electrical ring,2,Honda,Russia,432.0,6.39,mm,0.44,kg,17.26,eur,3.5,True
3779,Toyota Sweden R1110,3,7,electrical ring,2,Toyota,Sweden,423.0,5.93,mm,0.53,kg,13.04,eur,4.5,True
3780,BYD Japan R23143,3,7,electrical ring,2,BYD,Japan,352.0,5.81,mm,0.78,kg,15.75,eur,4.5,True
3781,Tesla Egypt R7907,3,7,electrical ring,2,Tesla,Egypt,309.0,5.76,mm,0.22,kg,16.01,eur,4.0,True
3782,Hyundai China R10367,3,7,electrical ring,2,Hyundai,China,336.0,5.45,mm,0.52,kg,11.58,eur,3.5,True
3783,GMC Canada R20936,3,7,electrical ring,2,GMC,Canada,443.0,6.22,mm,0.6,kg,20.33,eur,3.0,True
3784,Acura Italy R35131,3,7,electrical ring,2,Acura,Italy,347.0,6.87,mm,0.87,kg,13.27,eur,4.0,True
3785,Tesla Denmark R5202,3,7,electrical ring,2,Tesla,Denmark,424.0,5.71,mm,0.28,kg,22.12,eur,5.0,True
3786,Jeep Thailand R7408,3,7,electrical ring,2,Jeep,Thailand,431.0,5.41,mm,0.97,kg,11.01,eur,4.5,True
3787,Ford Russia R10263,3,7,electrical ring,2,Ford,Russia,384.0,5.34,mm,0.85,kg,21.45,eur,4.0,True
3788,Volvo Netherlands R23129,3,7,electrical ring,2,Volvo,Netherlands,462.0,6.9,mm,0.31,kg,21.8,eur,3.0,True
3789,Honda China R22392,3,7,electrical ring,2,Honda,China,475.0,5.19,mm,0.83,kg,24.0,eur,4.5,True
3790,Lincoln China R11043,3,7,electrical ring,2,Lincoln,China,417.0,6.53,mm,0.89,kg,10.96,eur,4.5,True
3791,Jeep Canada R29719,3,7,electrical ring,2,Jeep,Canada,477.0,5.5,mm,1.0,kg,14.83,eur,3.5,True
3792,Volkswagen Italy R34104,3,7,electrical ring,2,Volkswagen,Italy,383.0,5.61,mm,0.89,kg,22.4,eur,4.5,True
3793,Jeep Japan R37569,3,7,electrical ring,2,Jeep,Japan,492.0,5.44,mm,0.41,kg,23.36,eur,3.5,True
3794,Buick New Zealand R13127,3,7,electrical ring,2,Buick,New,366.0,6.31,mm,0.75,kg,16.69,eur,4.5,True
3795,BYD Japan R36042,3,7,electrical ring,2,BYD,Japan,461.0,6.59,mm,0.4,kg,21.55,eur,3.5,True
3796,Ford Austria R22175,3,7,electrical ring,2,Ford,Austria,364.0,6.09,mm,0.54,kg,13.62,eur,5.0,True
3797,Mercedes USA R30298,3,7,electrical ring,2,Mercedes,USA,366.0,6.67,mm,0.54,kg,22.48,eur,4.5,True
3798,Lincoln Switzerland R5255,3,7,electrical ring,2,Lincoln,Switzerland,469.0,6.03,mm,0.55,kg,24.49,eur,3.0,True
3799,Benz Italy R24199,3,7,electrical ring,2,Benz,Italy,327.0,6.62,mm,0.32,kg,15.04,eur,5.0,True
3800,Ferrari Netherlands R15808,3,7,electrical ring,2,Ferrari,Netherlands,402.0,5.97,mm,0.44,kg,11.21,eur,4.5,True
3801,BMW USA R14838,3,7,electrical ring,2,BMW,USA,435.0,5.46,mm,0.35,kg,21.14,eur,4.5,True
3802,Volvo Sweden R2879,3,7,electrical ring,2,Volvo,Sweden,476.0,5.61,mm,0.76,kg,24.24,eur,4.5,True
3803,Volkswagen Indonesia R27300,3,7,electrical ring,2,Volkswagen,Indonesia,439.0,5.85,mm,0.58,kg,18.84,eur,4.0,True
3804,Hyundai Russia R35082,3,7,electrical ring,2,Hyundai,Russia,483.0,6.21,mm,0.75,kg,21.06,eur,5.0,True
3805,BYD Canada R20716,3,7,electrical ring,2,BYD,Canada,379.0,5.96,mm,0.94,kg,24.4,eur,4.0,True
3806,BMW Sweden R38775,3,7,electrical ring,2,BMW,Sweden,359.0,5.38,mm,0.27,kg,18.47,eur,3.0,True
3807,GMC France R25052,3,7,electrical ring,2,GMC,France,351.0,6.29,mm,0.83,kg,22.08,eur,4.0,True
3808,Volvo Norway R9476,3,7,electrical ring,2,Volvo,Norway,318.0,5.06,mm,0.72,kg,10.55,eur,3.5,True
3809,Ferrari France R30564,3,7,electrical ring,2,Ferrari,France,379.0,6.55,mm,0.74,kg,19.32,eur,4.0,True
3810,Mercedes Korea R28963,3,7,electrical ring,2,Mercedes,Korea,337.0,6.48,mm,0.26,kg,10.36,eur,3.0,True
3811,GMC Mexico R29623,3,7,electrical ring,2,GMC,Mexico,472.0,6.68,mm,0.53,kg,20.24,eur,4.5,True
3812,Acura Germany R2031,3,7,electrical ring,2,Acura,Germany,476.0,5.83,mm,0.95,kg,23.02,eur,5.0,True
3813,Daimler India R2898,3,7,electrical ring,2,Daimler,India,318.0,5.85,mm,0.82,kg,22.31,eur,3.5,True
3814,Tesla Russia R11205,3,7,electrical ring,2,Tesla,Russia,381.0,6.91,mm,0.6,kg,13.55,eur,3.5,True
3815,Ferrari Brazil R24137,3,7,electrical ring,2,Ferrari,Brazil,432.0,5.9,mm,0.52,kg,17.18,eur,4.0,True
3816,GMC France R17046,3,7,electrical ring,2,GMC,France,438.0,6.05,mm,0.97,kg,12.03,eur,4.5,True
3817,BMW China R31390,3,7,electrical ring,2,BMW,China,493.0,6.3,mm,0.4,kg,16.95,eur,5.0,True
3818,KTM Austria R11380,3,7,electrical ring,2,KTM,Austria,397.0,6.74,mm,0.5,kg,20.82,eur,3.0,True
3819,Mercedes Mexico R2911,3,7,electrical ring,2,Mercedes,Mexico,310.0,5.98,mm,0.33,kg,18.96,eur,4.0,True
3820,Buick France R20304,3,7,electrical ring,2,Buick,France,403.0,5.34,mm,0.51,kg,22.85,eur,3.0,True
3821,Tesla India R23809,3,7,electrical ring,2,Tesla,India,414.0,6.51,mm,0.87,kg,12.35,eur,4.0,True
3822,KTM Indonesia R1718,3,7,electrical ring,2,KTM,Indonesia,437.0,6.45,mm,0.74,kg,20.75,eur,4.5,True
3823,Buick Cuba R29472,3,7,electrical ring,2,Buick,Cuba,424.0,6.06,mm,0.6,kg,20.13,eur,3.0,True
3824,Lincoln New Zealand R2122,3,7,electrical ring,2,Lincoln,New,320.0,6.28,mm,0.21,kg,19.55,eur,4.5,True
3825,Buick Norway R27929,3,7,electrical ring,2,Buick,Norway,438.0,6.07,mm,0.59,kg,24.55,eur,4.0,True
3826,Daimler India R37853,3,7,electrical ring,2,Daimler,India,481.0,6.81,mm,0.99,kg,19.73,eur,3.5,True
3827,Mercedes Thailand R22609,3,7,electrical ring,2,Mercedes,Thailand,356.0,6.28,mm,0.65,kg,14.05,eur,3.5,True
3828,Toyota Thailand R34290,3,7,electrical ring,2,Toyota,Thailand,372.0,5.46,mm,0.98,kg,20.5,eur,4.0,True
3829,Volkswagen Mexico R34340,3,7,electrical ring,2,Volkswagen,Mexico,500.0,6.0,mm,0.95,kg,17.99,eur,4.5,True
3830,KTM France R27075,3,7,electrical ring,2,KTM,France,311.0,6.3,mm,0.88,kg,15.13,eur,3.0,True
3831,Hyundai France R22731,3,7,electrical ring,2,Hyundai,France,457.0,6.26,mm,0.72,kg,12.9,eur,4.5,True
3832,Acura Netherlands R8517,3,7,electrical ring,2,Acura,Netherlands,337.0,5.93,mm,0.93,kg,17.24,eur,4.0,True
3833,Tesla Korea R36641,3,7,electrical ring,2,Tesla,Korea,405.0,5.36,mm,0.69,kg,14.08,eur,4.0,True
3834,Volkswagen Korea R33728,3,7,electrical ring,2,Volkswagen,Korea,311.0,6.67,mm,0.75,kg,21.16,eur,3.0,True
3835,Acura Austria R39446,3,7,electrical ring,2,Acura,Austria,477.0,5.08,mm,0.9,kg,19.3,eur,3.5,True
3836,Acura Sweden R2678,3,7,electrical ring,2,Acura,Sweden,439.0,6.35,mm,0.85,kg,14.86,eur,4.5,True
3837,Honda Chile R38086,3,7,electrical ring,2,Honda,Chile,363.0,6.66,mm,0.84,kg,19.5,eur,5.0,True
3838,Hyundai Denmark R15907,3,7,electrical ring,2,Hyundai,Denmark,425.0,5.95,mm,0.65,kg,17.11,eur,4.0,True
3839,Volvo Switzerland R2699,3,7,electrical ring,2,Volvo,Switzerland,396.0,6.2,mm,0.72,kg,22.3,eur,3.5,True
3840,Tesla Indonesia R9302,3,7,electrical ring,2,Tesla,Indonesia,327.0,6.35,mm,0.5,kg,19.67,eur,4.5,True
3841,Hyundai Canada R29677,3,7,electrical ring,2,Hyundai,Canada,327.0,6.66,mm,0.24,kg,10.15,eur,4.5,True
3842,Benz France R7118,3,7,electrical ring,2,Benz,France,321.0,6.13,mm,0.97,kg,16.84,eur,4.0,True
3843,Toyota Romania R15429,3,7,electrical ring,2,Toyota,Romania,467.0,6.44,mm,0.86,kg,20.22,eur,3.5,True
3844,Ferrari Russia R4864,3,7,electrical ring,2,Ferrari,Russia,483.0,6.43,mm,0.45,kg,13.68,eur,5.0,True
3845,Jeep Japan R24291,3,7,electrical ring,2,Jeep,Japan,366.0,5.39,mm,0.25,kg,24.07,eur,3.0,True
3846,Jeep Cuba R32917,3,7,electrical ring,2,Jeep,Cuba,418.0,6.39,mm,0.8,kg,10.42,eur,3.0,True
3847,Tesla Sweden R23076,3,7,electrical ring,2,Tesla,Sweden,363.0,6.53,mm,0.58,kg,17.21,eur,4.5,True
3848,Daimler Korea R4416,3,7,electrical ring,2,Daimler,Korea,467.0,6.72,mm,0.22,kg,22.23,eur,3.5,True
3849,Hyundai USA R16334,3,7,electrical ring,2,Hyundai,USA,462.0,5.02,mm,0.3,kg,18.6,eur,3.5,True
3850,Mercedes Japan R17199,3,7,electrical ring,2,Mercedes,Japan,426.0,6.85,mm,0.41,kg,21.97,eur,3.5,True
3851,Ferrari Switzerland R5493,3,7,electrical ring,2,Ferrari,Switzerland,414.0,5.04,mm,0.92,kg,20.66,eur,4.5,True
3852,Volkswagen Canada R13444,3,7,electrical ring,2,Volkswagen,Canada,312.0,6.87,mm,0.52,kg,22.15,eur,3.5,True
3853,Hyundai Austria R17518,3,7,electrical ring,2,Hyundai,Austria,317.0,5.88,mm,0.43,kg,21.7,eur,5.0,True
3854,Volvo Norway R31612,3,7,electrical ring,2,Volvo,Norway,334.0,6.85,mm,0.7,kg,10.61,eur,5.0,True
3855,Jeep Norway R13477,3,7,electrical ring,2,Jeep,Norway,462.0,6.11,mm,0.29,kg,14.26,eur,3.0,True
3856,BYD Norway R37438,3,7,electrical ring,2,BYD,Norway,352.0,6.26,mm,0.44,kg,17.68,eur,4.5,True
3857,Tesla Austria R19484,3,7,electrical ring,2,Tesla,Austria,339.0,6.33,mm,0.79,kg,23.26,eur,3.0,True
3858,BMW France R22337,3,7,electrical ring,2,BMW,France,384.0,6.2,mm,0.47,kg,23.48,eur,3.5,True
3859,Jeep New Zealand R6647,3,7,electrical ring,2,Jeep,New,422.0,6.91,mm,0.75,kg,13.29,eur,3.5,True
3860,Lincoln Egypt R23394,3,7,electrical ring,2,Lincoln,Egypt,488.0,5.89,mm,0.96,kg,15.54,eur,4.0,True
3861,BMW Indonesia R12959,3,7,electrical ring,2,BMW,Indonesia,421.0,6.34,mm,0.92,kg,18.62,eur,3.5,True
3862,GMC Canada R12584,3,7,electrical ring,2,GMC,Canada,332.0,5.68,mm,0.59,kg,10.41,eur,4.0,True
3863,Daimler Austria R8159,3,7,electrical ring,2,Daimler,Austria,326.0,5.65,mm,0.31,kg,15.54,eur,3.5,True
3864,Toyota Switzerland R4176,3,7,electrical ring,2,Toyota,Switzerland,357.0,6.94,mm,0.65,kg,16.1,eur,4.0,True
3865,Acura Germany R16152,3,7,electrical ring,2,Acura,Germany,313.0,6.48,mm,0.42,kg,22.86,eur,5.0,True
3866,Daimler Japan R15303,3,7,electrical ring,2,Daimler,Japan,445.0,5.11,mm,0.41,kg,24.44,eur,4.0,True
3867,Benz Netherlands R39510,3,7,electrical ring,2,Benz,Netherlands,465.0,5.79,mm,0.65,kg,17.14,eur,4.0,True
3868,Buick Egypt R11510,3,7,electrical ring,2,Buick,Egypt,421.0,5.13,mm,0.96,kg,15.96,eur,4.0,True
3869,Benz Norway R37280,3,7,electrical ring,2,Benz,Norway,352.0,5.49,mm,0.43,kg,15.85,eur,4.0,True
3870,BYD Denmark R2037,3,7,electrical ring,2,BYD,Denmark,446.0,5.72,mm,0.8,kg,19.88,eur,4.5,True
3871,Volkswagen Italy R19599,3,7,electrical ring,2,Volkswagen,Italy,328.0,6.87,mm,0.9,kg,24.77,eur,4.5,True
3872,Honda USA R33504,3,7,electrical ring,2,Honda,USA,375.0,6.4,mm,0.92,kg,15.42,eur,3.5,True
3873,Honda Belgium R24276,3,7,electrical ring,2,Honda,Belgium,446.0,5.57,mm,0.62,kg,20.94,eur,4.0,True
3874,Honda Switzerland R4243,3,7,electrical ring,2,Honda,Switzerland,484.0,6.09,mm,0.98,kg,14.18,eur,4.5,True
3875,Lincoln Austria R34386,3,7,electrical ring,2,Lincoln,Austria,458.0,6.76,mm,0.2,kg,22.81,eur,4.0,True
3876,Hyundai Cuba R5076,3,7,electrical ring,2,Hyundai,Cuba,490.0,6.65,mm,0.77,kg,18.18,eur,3.5,True
3877,Benz Sweden R32621,3,7,electrical ring,2,Benz,Sweden,311.0,5.38,mm,0.5,kg,13.67,eur,3.0,True
3878,Benz Indonesia R22784,3,7,electrical ring,2,Benz,Indonesia,364.0,5.87,mm,0.35,kg,13.5,eur,3.5,True
3879,Mercedes Turkey R27767,3,7,electrical ring,2,Mercedes,Turkey,424.0,5.85,mm,0.81,kg,15.66,eur,3.5,True
3880,Mercedes Japan R39237,3,7,electrical ring,2,Mercedes,Japan,462.0,6.41,mm,0.69,kg,14.84,eur,4.5,True
3881,Honda Denmark R23592,3,7,electrical ring,2,Honda,Denmark,460.0,5.11,mm,0.28,kg,21.76,eur,3.0,True
3882,BMW Mexico R21318,3,7,electrical ring,2,BMW,Mexico,487.0,6.51,mm,0.28,kg,23.89,eur,4.5,True
3883,BYD Brazil R15052,3,7,electrical ring,2,BYD,Brazil,408.0,5.14,mm,0.21,kg,22.97,eur,4.0,True
3884,Lincoln Japan R18367,3,7,electrical ring,2,Lincoln,Japan,323.0,6.47,mm,0.25,kg,14.54,eur,4.0,True
3885,BMW Cuba R5867,3,7,electrical ring,2,BMW,Cuba,309.0,5.86,mm,0.21,kg,20.11,eur,4.5,True
3886,Toyota Russia R17900,3,7,electrical ring,2,Toyota,Russia,389.0,5.67,mm,0.85,kg,23.74,eur,4.5,True
3887,Acura France R34388,3,7,electrical ring,2,Acura,France,489.0,5.37,mm,0.26,kg,10.79,eur,4.0,True
3888,Volkswagen Norway R15108,3,7,electrical ring,2,Volkswagen,Norway,334.0,6.2,mm,0.39,kg,11.43,eur,4.0,True
3889,GMC Italy R12799,3,7,electrical ring,2,GMC,Italy,318.0,6.57,mm,0.71,kg,13.44,eur,4.5,True
3890,BMW Egypt R4978,3,7,electrical ring,2,BMW,Egypt,373.0,6.23,mm,0.3,kg,13.63,eur,4.5,True
3891,Toyota Chile R25550,3,7,electrical ring,2,Toyota,Chile,457.0,5.43,mm,0.24,kg,13.25,eur,4.5,True
3892,Volvo Netherlands R15848,3,7,electrical ring,2,Volvo,Netherlands,494.0,5.23,mm,0.32,kg,21.63,eur,4.5,True
3893,Ferrari Romania R37226,3,7,electrical ring,2,Ferrari,Romania,312.0,5.8,mm,0.36,kg,24.28,eur,4.5,True
3894,Mercedes Egypt R9851,3,7,electrical ring,2,Mercedes,Egypt,331.0,5.3,mm,0.87,kg,16.72,eur,5.0,True
3895,Buick Netherlands R11964,3,7,electrical ring,2,Buick,Netherlands,402.0,5.53,mm,0.71,kg,16.98,eur,4.5,True
3896,Lincoln Austria R36993,3,7,electrical ring,2,Lincoln,Austria,429.0,5.58,mm,0.96,kg,22.52,eur,3.5,True
3897,Buick Sweden R30286,3,7,electrical ring,2,Buick,Sweden,466.0,5.2,mm,0.93,kg,11.05,eur,4.5,True
3898,Buick Germany R14175,3,7,electrical ring,2,Buick,Germany,430.0,6.41,mm,0.9,kg,15.96,eur,5.0,True
