material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,price,currency,rank,is leaf
4017,Jeep Brazil R5346,3,7,electrical ring,2,Jeep,Brazil,0.81,0.14500000000000002,mm,0.3,kg,0.7106666666666667,eur,0.5,True
4018,Toyota Russia R21350,3,7,electrical ring,2,Toyota,Russia,0.08,0.04999999999999982,mm,0.049999999999999975,kg,0.5326666666666665,eur,0.75,True
4019,Ferrari Cuba R29824,3,7,electrical ring,2,Ferrari,Cuba,0.87,0.5800000000000001,mm,0.4125,kg,0.46933333333333327,eur,0.25,True
4020,Tesla Brazil R10779,3,7,electrical ring,2,Tesla,Brazil,0.78,0.665,mm,0.024999999999999988,kg,0.974,eur,0.25,True
4021,KTM Austria R15965,3,7,electrical ring,2,KTM,Austria,0.95,0.21499999999999986,mm,0.8999999999999999,kg,0.12666666666666668,eur,1.0,True
4022,Toyota Japan R21203,3,7,electrical ring,2,Toyota,Japan,0.88,0.08999999999999986,mm,0.1625,kg,0.16400000000000006,eur,0.0,True
4023,Volvo Thailand R21135,3,7,electrical ring,2,Volvo,Thailand,0.3,0.1499999999999999,mm,0.7500000000000001,kg,0.9606666666666667,eur,0.5,True
4024,GMC Indonesia R39415,3,7,electrical ring,2,GMC,Indonesia,0.48,0.355,mm,0.19999999999999996,kg,0.03333333333333333,eur,1.0,True
4025,Benz Russia R22901,3,7,electrical ring,2,Benz,Russia,0.14,0.8050000000000002,mm,0.2875,kg,0.00933333333333337,eur,0.5,True
4026,Hyundai Russia R2019,3,7,electrical ring,2,Hyundai,Russia,0.795,0.7549999999999999,mm,0.5499999999999999,kg,0.39200000000000007,eur,0.0,True
4027,Volkswagen Brazil R17724,3,7,electrical ring,2,Volkswagen,Brazil,0.44,0.3700000000000001,mm,0.95,kg,0.5913333333333334,eur,0.25,True
4028,BMW Cuba R4145,3,7,electrical ring,2,BMW,Cuba,0.865,0.605,mm,0.5875,kg,0.5566666666666668,eur,1.0,True
4029,KTM Japan R33798,3,7,electrical ring,2,KTM,Japan,0.61,0.96,mm,0.11249999999999996,kg,0.24666666666666662,eur,0.25,True
4030,Ferrari Austria R5375,3,7,electrical ring,2,Ferrari,Austria,0.75,0.8399999999999999,mm,0.3374999999999999,kg,0.6880000000000001,eur,0.75,True
4031,Hyundai Thailand R21133,3,7,electrical ring,2,Hyundai,Thailand,0.555,0.21499999999999986,mm,0.7500000000000001,kg,0.7873333333333332,eur,0.0,True
4032,Volkswagen Indonesia R27584,3,7,electrical ring,2,Volkswagen,Indonesia,0.54,0.14000000000000012,mm,0.39999999999999997,kg,0.444,eur,0.25,True
4033,Tesla Cuba R27084,3,7,electrical ring,2,Tesla,Cuba,0.735,0.54,mm,0.17500000000000002,kg,0.24400000000000002,eur,1.0,True
4034,KTM Italy R9726,3,7,electrical ring,2,KTM,Italy,0.28,0.6699999999999999,mm,0.575,kg,0.015333333333333362,eur,0.0,True
4035,GMC Korea R11788,3,7,electrical ring,2,GMC,Korea,0.52,0.4950000000000001,mm,0.4749999999999999,kg,0.1766666666666667,eur,0.5,True
4036,GMC Turkey R8144,3,7,electrical ring,2,GMC,Turkey,0.1,0.0,mm,0.2875,kg,0.23999999999999996,eur,0.75,True
4037,Hyundai New Zealand R6668,3,7,electrical ring,2,Hyundai,New,0.935,0.45500000000000007,mm,0.18749999999999994,kg,0.6353333333333334,eur,0.75,True
4038,Tesla Egypt R20210,3,7,electrical ring,2,Tesla,Egypt,0.325,0.895,mm,0.18749999999999994,kg,0.1866666666666667,eur,0.25,True
4039,Mercedes Romania R29334,3,7,electrical ring,2,Mercedes,Romania,0.415,0.45500000000000007,mm,0.5375,kg,0.8313333333333333,eur,0.75,True
4040,Mercedes Russia R4353,3,7,electrical ring,2,Mercedes,Russia,0.875,0.1349999999999998,mm,0.21249999999999997,kg,0.844,eur,1.0,True
4041,Hyundai Belgium R28406,3,7,electrical ring,2,Hyundai,Belgium,0.565,0.3849999999999998,mm,0.3374999999999999,kg,0.88,eur,0.25,True
4042,Hyundai Thailand R29538,3,7,electrical ring,2,Hyundai,Thailand,0.4,0.3849999999999998,mm,0.65,kg,0.692,eur,0.75,True
4043,Mercedes Switzerland R30765,3,7,electrical ring,2,Mercedes,Switzerland,0.03,0.2650000000000001,mm,0.2375,kg,0.5346666666666666,eur,0.5,True
4044,GMC Thailand R35734,3,7,electrical ring,2,GMC,Thailand,0.65,0.31499999999999995,mm,0.8624999999999999,kg,0.8186666666666668,eur,0.5,True
4045,Volkswagen USA R27863,3,7,electrical ring,2,Volkswagen,USA,0.175,0.040000000000000036,mm,0.2375,kg,0.1013333333333333,eur,0.75,True
4046,Volkswagen Denmark R2493,3,7,electrical ring,2,Volkswagen,Denmark,0.825,0.565,mm,0.37499999999999994,kg,0.11066666666666668,eur,0.5,True
4047,Toyota Cuba R7722,3,7,electrical ring,2,Toyota,Cuba,0.05,0.08999999999999986,mm,0.65,kg,0.7826666666666665,eur,1.0,True
4048,Volvo Romania R18428,3,7,electrical ring,2,Volvo,Romania,0.135,0.31499999999999995,mm,0.3499999999999999,kg,0.906,eur,0.75,True
4049,GMC Belgium R1785,3,7,electrical ring,2,GMC,Belgium,0.125,0.9700000000000002,mm,0.26249999999999996,kg,0.7673333333333334,eur,0.0,True
4050,BYD Thailand R25922,3,7,electrical ring,2,BYD,Thailand,0.415,0.6749999999999998,mm,0.5249999999999999,kg,0.6613333333333334,eur,1.0,True
4051,Toyota Turkey R26304,3,7,electrical ring,2,Toyota,Turkey,0.005,0.895,mm,0.6625,kg,0.4093333333333334,eur,0.25,True
4052,Jeep France R28932,3,7,electrical ring,2,Jeep,France,0.445,0.1299999999999999,mm,0.08750000000000001,kg,0.9473333333333334,eur,0.25,True
4053,Acura Japan R13183,3,7,electrical ring,2,Acura,Japan,0.985,0.77,mm,0.19999999999999996,kg,0.7419999999999999,eur,0.75,True
4054,Jeep Korea R27694,3,7,electrical ring,2,Jeep,Korea,0.155,0.7400000000000002,mm,0.65,kg,0.366,eur,0.25,True
4055,Honda Romania R29190,3,7,electrical ring,2,Honda,Romania,0.015,0.77,mm,0.5125,kg,0.4426666666666667,eur,0.75,True
4056,Benz India R30497,3,7,electrical ring,2,Benz,India,0.31,0.31499999999999995,mm,0.4749999999999999,kg,0.5206666666666666,eur,1.0,True
4057,Tesla Belgium R24046,3,7,electrical ring,2,Tesla,Belgium,0.395,0.6349999999999998,mm,0.062499999999999986,kg,0.552,eur,1.0,True
4058,Benz USA R30177,3,7,electrical ring,2,Benz,USA,0.61,0.8050000000000002,mm,0.11249999999999996,kg,0.36000000000000004,eur,0.5,True
4059,Honda China R20173,3,7,electrical ring,2,Honda,China,0.9,0.8599999999999999,mm,0.9625,kg,0.4539999999999999,eur,0.25,True
4060,Mercedes New Zealand R32356,3,7,electrical ring,2,Mercedes,New,0.975,0.6600000000000001,mm,0.18749999999999994,kg,0.7853333333333334,eur,0.75,True
4061,Buick Japan R19841,3,7,electrical ring,2,Buick,Japan,0.105,0.28500000000000014,mm,0.075,kg,0.23333333333333334,eur,1.0,True
4062,Ford Thailand R38069,3,7,electrical ring,2,Ford,Thailand,0.175,0.5950000000000002,mm,0.2875,kg,0.06266666666666663,eur,0.5,True
4063,Benz Norway R24743,3,7,electrical ring,2,Benz,Norway,0.065,0.7650000000000001,mm,0.5625,kg,0.5619999999999999,eur,0.75,True
4064,Volvo Belgium R35913,3,7,electrical ring,2,Volvo,Belgium,0.88,0.21499999999999986,mm,0.3499999999999999,kg,0.7553333333333332,eur,0.0,True
4065,Lincoln New Zealand R32578,3,7,electrical ring,2,Lincoln,New,0.48,0.96,mm,0.4624999999999999,kg,0.015333333333333362,eur,0.5,True
4066,Jeep Brazil R17353,3,7,electrical ring,2,Jeep,Brazil,0.065,0.30500000000000016,mm,0.2375,kg,0.7306666666666667,eur,0.75,True
4067,Volvo China R28579,3,7,electrical ring,2,Volvo,China,0.235,0.835,mm,0.325,kg,0.3893333333333333,eur,0.5,True
4068,KTM Thailand R25968,3,7,electrical ring,2,KTM,Thailand,0.085,0.665,mm,0.9125,kg,0.18266666666666667,eur,0.0,True
4069,Lincoln Russia R35118,3,7,electrical ring,2,Lincoln,Russia,0.255,0.54,mm,0.39999999999999997,kg,0.55,eur,0.5,True
4070,Mercedes Mexico R11717,3,7,electrical ring,2,Mercedes,Mexico,0.005,0.4500000000000002,mm,0.012499999999999976,kg,0.4206666666666666,eur,0.75,True
4071,Honda Italy R19882,3,7,electrical ring,2,Honda,Italy,0.845,0.9950000000000001,mm,0.9249999999999999,kg,0.2546666666666667,eur,0.5,True
4072,Ford Netherlands R1403,3,7,electrical ring,2,Ford,Netherlands,0.61,0.1299999999999999,mm,0.3,kg,0.3746666666666666,eur,0.75,True
4073,Volvo Denmark R10885,3,7,electrical ring,2,Volvo,Denmark,0.28,0.9750000000000001,mm,0.9249999999999999,kg,0.22399999999999995,eur,0.25,True
4074,Ford Brazil R21452,3,7,electrical ring,2,Ford,Brazil,0.67,0.48,mm,0.5375,kg,0.6126666666666668,eur,0.0,True
4075,Ferrari Cuba R10352,3,7,electrical ring,2,Ferrari,Cuba,0.215,0.1499999999999999,mm,0.18749999999999994,kg,0.01733333333333332,eur,1.0,True
4076,KTM Chile R17871,3,7,electrical ring,2,KTM,Chile,0.755,0.04499999999999993,mm,0.7500000000000001,kg,0.20799999999999993,eur,0.25,True
4077,Honda Denmark R14588,3,7,electrical ring,2,Honda,Denmark,0.855,0.9700000000000002,mm,0.9875,kg,0.078,eur,0.5,True
4078,Mercedes Austria R39099,3,7,electrical ring,2,Mercedes,Austria,0.255,0.08999999999999986,mm,0.4749999999999999,kg,0.6359999999999999,eur,0.25,True
4079,Buick Italy R3422,3,7,electrical ring,2,Buick,Italy,0.495,0.1349999999999998,mm,0.08750000000000001,kg,0.6546666666666667,eur,0.75,True
4080,KTM Germany R6475,3,7,electrical ring,2,KTM,Germany,0.485,0.4849999999999999,mm,0.37499999999999994,kg,0.512,eur,0.5,True
4081,Volvo Belgium R33109,3,7,electrical ring,2,Volvo,Belgium,0.13,0.46499999999999986,mm,0.19999999999999996,kg,0.10333333333333337,eur,0.0,True
4082,Hyundai Italy R21611,3,7,electrical ring,2,Hyundai,Italy,0.255,0.94,mm,0.21249999999999997,kg,0.6493333333333332,eur,0.25,True
4083,BMW Cuba R14195,3,7,electrical ring,2,BMW,Cuba,0.225,0.009999999999999787,mm,0.5875,kg,0.4526666666666666,eur,0.5,True
4084,Tesla Sweden R20038,3,7,electrical ring,2,Tesla,Sweden,0.47,0.71,mm,0.049999999999999975,kg,0.05666666666666664,eur,0.25,True
4085,Hyundai Brazil R39648,3,7,electrical ring,2,Hyundai,Brazil,0.255,0.015000000000000124,mm,0.12499999999999997,kg,0.36400000000000005,eur,0.75,True
4086,KTM Italy R38654,3,7,electrical ring,2,KTM,Italy,0.7,0.3849999999999998,mm,0.6375,kg,0.6293333333333334,eur,0.25,True
4087,Ford India R28350,3,7,electrical ring,2,Ford,India,0.82,0.029999999999999805,mm,0.575,kg,0.9286666666666666,eur,0.5,True
4088,Honda Russia R5467,3,7,electrical ring,2,Honda,Russia,0.04,0.8900000000000001,mm,0.6375,kg,0.28800000000000003,eur,1.0,True
4089,Ferrari Romania R21296,3,7,electrical ring,2,Ferrari,Romania,0.77,0.46499999999999986,mm,0.7625000000000001,kg,0.7753333333333333,eur,0.0,True
4090,Ferrari Romania R5976,3,7,electrical ring,2,Ferrari,Romania,0.58,0.935,mm,0.7250000000000001,kg,0.24466666666666667,eur,1.0,True
4091,Volvo China R38826,3,7,electrical ring,2,Volvo,China,0.615,0.18999999999999995,mm,0.325,kg,0.39133333333333326,eur,1.0,True
4092,Lincoln Indonesia R1378,3,7,electrical ring,2,Lincoln,Indonesia,0.455,0.125,mm,0.7250000000000001,kg,0.6126666666666668,eur,0.25,True
4093,Volvo Korea R32960,3,7,electrical ring,2,Volvo,Korea,0.785,0.44499999999999984,mm,0.075,kg,0.003333333333333381,eur,0.5,True
4094,Volvo France R23759,3,7,electrical ring,2,Volvo,France,0.345,0.19499999999999984,mm,0.5625,kg,0.28933333333333333,eur,0.25,True
4095,KTM Brazil R13971,3,7,electrical ring,2,KTM,Brazil,0.64,0.98,mm,0.6,kg,0.9213333333333333,eur,0.25,True
4096,Mercedes Sweden R13424,3,7,electrical ring,2,Mercedes,Sweden,0.075,0.020000000000000018,mm,0.8374999999999999,kg,0.2146666666666667,eur,0.75,True
4097,Hyundai Netherlands R35557,3,7,electrical ring,2,Hyundai,Netherlands,0.425,0.33999999999999986,mm,0.45,kg,0.77,eur,0.75,True
4098,Benz Germany R24715,3,7,electrical ring,2,Benz,Germany,0.56,0.69,mm,0.4624999999999999,kg,0.23533333333333328,eur,0.25,True
4099,Volvo Russia R10331,3,7,electrical ring,2,Volvo,Russia,0.93,0.5,mm,0.27499999999999997,kg,0.7080000000000001,eur,1.0,True
4100,Toyota Sweden R16491,3,7,electrical ring,2,Toyota,Sweden,0.945,0.41500000000000004,mm,0.9875,kg,0.744,eur,0.75,True
4101,BMW Thailand R8893,3,7,electrical ring,2,BMW,Thailand,0.39,0.5299999999999998,mm,0.48749999999999993,kg,0.5286666666666666,eur,1.0,True
4102,BYD Japan R12691,3,7,electrical ring,2,BYD,Japan,0.045,0.7250000000000001,mm,0.9249999999999999,kg,0.8126666666666668,eur,0.25,True
4103,Volkswagen Japan R9289,3,7,electrical ring,2,Volkswagen,Japan,0.64,0.8999999999999999,mm,0.062499999999999986,kg,0.8793333333333334,eur,0.75,True
4104,Ford Canada R20438,3,7,electrical ring,2,Ford,Canada,0.65,0.665,mm,0.27499999999999997,kg,0.34266666666666673,eur,0.75,True
4105,Ferrari Mexico R29293,3,7,electrical ring,2,Ferrari,Mexico,0.65,0.10499999999999998,mm,0.675,kg,0.39599999999999996,eur,0.0,True
4106,Jeep Thailand R29109,3,7,electrical ring,2,Jeep,Thailand,0.08,0.855,mm,0.49999999999999994,kg,0.44066666666666665,eur,0.25,True
4107,Lincoln New Zealand R38965,3,7,electrical ring,2,Lincoln,New,0.865,0.43000000000000016,mm,0.37499999999999994,kg,0.1733333333333333,eur,0.5,True
4108,Ford New Zealand R39937,3,7,electrical ring,2,Ford,New,0.315,0.3599999999999999,mm,0.8999999999999999,kg,0.5893333333333334,eur,1.0,True
4109,BMW Sweden R27645,3,7,electrical ring,2,BMW,Sweden,0.025,0.4900000000000002,mm,0.25,kg,0.5020000000000001,eur,0.25,True
4110,Mercedes Mexico R34126,3,7,electrical ring,2,Mercedes,Mexico,0.01,0.6800000000000002,mm,0.11249999999999996,kg,0.4093333333333334,eur,0.5,True
4111,BYD Mexico R37237,3,7,electrical ring,2,BYD,Mexico,0.825,0.6800000000000002,mm,0.5625,kg,0.632,eur,0.0,True
4112,Acura India R20991,3,7,electrical ring,2,Acura,India,0.005,1.0,mm,0.5375,kg,0.043333333333333356,eur,0.75,True
4113,Ferrari USA R17409,3,7,electrical ring,2,Ferrari,USA,0.49,0.4900000000000002,mm,0.049999999999999975,kg,0.6493333333333332,eur,1.0,True
4114,KTM Brazil R11943,3,7,electrical ring,2,KTM,Brazil,0.9,0.1299999999999999,mm,0.675,kg,0.9866666666666667,eur,0.0,True
4115,Ford Switzerland R22783,3,7,electrical ring,2,Ford,Switzerland,0.355,0.71,mm,0.38749999999999996,kg,0.4166666666666667,eur,0.5,True
4116,Acura Indonesia R32215,3,7,electrical ring,2,Acura,Indonesia,0.74,0.1200000000000001,mm,0.9125,kg,0.388,eur,0.75,True
4117,Acura Indonesia R27025,3,7,electrical ring,2,Acura,Indonesia,0.005,0.48,mm,0.9875,kg,0.8033333333333333,eur,0.75,True
4118,Tesla Netherlands R1086,3,7,electrical ring,2,Tesla,Netherlands,0.715,0.6699999999999999,mm,0.7375,kg,0.5406666666666666,eur,0.25,True
4119,Volvo Turkey R25736,3,7,electrical ring,2,Volvo,Turkey,0.495,0.22999999999999998,mm,0.10000000000000002,kg,0.004000000000000033,eur,0.5,True
4120,Ferrari Thailand R34237,3,7,electrical ring,2,Ferrari,Thailand,0.325,0.79,mm,0.4375,kg,0.010666666666666677,eur,0.75,True
4121,Honda Sweden R36723,3,7,electrical ring,2,Honda,Sweden,0.02,0.8450000000000002,mm,0.7999999999999998,kg,0.698,eur,0.5,True
4122,Hyundai Belgium R25139,3,7,electrical ring,2,Hyundai,Belgium,0.92,0.10999999999999988,mm,0.0,kg,0.8200000000000001,eur,0.75,True
4123,Acura Austria R1111,3,7,electrical ring,2,Acura,Austria,0.905,0.8250000000000002,mm,0.95,kg,0.98,eur,0.0,True
4124,Tesla Chile R36494,3,7,electrical ring,2,Tesla,Chile,0.265,0.31000000000000005,mm,0.2875,kg,0.3366666666666667,eur,0.75,True
4125,Buick Thailand R16869,3,7,electrical ring,2,Buick,Thailand,0.04,0.29000000000000004,mm,0.975,kg,0.16799999999999998,eur,0.75,True
4126,BYD Mexico R23348,3,7,electrical ring,2,BYD,Mexico,0.125,0.30500000000000016,mm,0.0375,kg,0.926,eur,1.0,True
4127,Toyota China R8687,3,7,electrical ring,2,Toyota,China,1.0,0.6150000000000002,mm,0.8875,kg,0.051999999999999956,eur,0.75,True
4128,BMW Switzerland R20612,3,7,electrical ring,2,BMW,Switzerland,0.215,0.4849999999999999,mm,0.15,kg,0.11000000000000003,eur,0.25,True
4129,Benz Japan R29347,3,7,electrical ring,2,Benz,Japan,0.615,0.2250000000000001,mm,0.5499999999999999,kg,0.8979999999999999,eur,0.5,True
4130,Jeep Chile R16533,3,7,electrical ring,2,Jeep,Chile,0.385,0.10499999999999998,mm,0.425,kg,0.08866666666666667,eur,1.0,True
4131,Jeep India R11282,3,7,electrical ring,2,Jeep,India,0.835,0.875,mm,0.7000000000000001,kg,0.26,eur,0.5,True
4132,Buick Brazil R32688,3,7,electrical ring,2,Buick,Brazil,0.82,0.0,mm,0.21249999999999997,kg,0.5786666666666667,eur,0.5,True
4133,Ford China R21162,3,7,electrical ring,2,Ford,China,0.99,0.935,mm,0.12499999999999997,kg,0.9359999999999999,eur,0.25,True
4134,Ford Norway R21218,3,7,electrical ring,2,Ford,Norway,0.13,0.8849999999999998,mm,0.8124999999999999,kg,0.41266666666666674,eur,0.75,True
4135,Ferrari Turkey R28474,3,7,electrical ring,2,Ferrari,Turkey,0.015,0.4849999999999999,mm,0.9375,kg,0.43200000000000005,eur,0.25,True
4136,Daimler Switzerland R37786,3,7,electrical ring,2,Daimler,Switzerland,0.235,0.16500000000000004,mm,0.15,kg,0.6113333333333334,eur,0.25,True
4137,BMW Austria R8771,3,7,electrical ring,2,BMW,Austria,0.26,0.2250000000000001,mm,0.5875,kg,0.21600000000000003,eur,0.75,True
4138,Ford Korea R15938,3,7,electrical ring,2,Ford,Korea,0.02,0.6949999999999998,mm,0.5625,kg,0.8599999999999999,eur,0.5,True
4139,Tesla Belgium R31222,3,7,electrical ring,2,Tesla,Belgium,0.96,0.585,mm,0.45,kg,0.2773333333333333,eur,0.0,True
4140,Volvo Italy R24218,3,7,electrical ring,2,Volvo,Italy,0.355,0.17499999999999982,mm,0.17500000000000002,kg,0.8326666666666666,eur,0.5,True
4141,Ford Japan R36164,3,7,electrical ring,2,Ford,Japan,0.675,0.2749999999999999,mm,0.19999999999999996,kg,0.21133333333333332,eur,0.25,True
4142,Acura India R29799,3,7,electrical ring,2,Acura,India,0.04,0.06499999999999995,mm,0.8749999999999999,kg,0.6793333333333335,eur,0.25,True
4143,Mercedes Mexico R24893,3,7,electrical ring,2,Mercedes,Mexico,0.56,0.4700000000000002,mm,0.5625,kg,0.368,eur,0.25,True
4144,KTM India R38386,3,7,electrical ring,2,KTM,India,0.12,0.5299999999999998,mm,0.11249999999999996,kg,0.016666666666666666,eur,0.75,True
4145,Toyota Chile R3782,3,7,electrical ring,2,Toyota,Chile,0.94,0.04499999999999993,mm,0.7874999999999999,kg,0.7813333333333332,eur,0.75,True
4146,Mercedes Norway R9273,3,7,electrical ring,2,Mercedes,Norway,0.15,0.19499999999999984,mm,0.38749999999999996,kg,0.326,eur,0.0,True
4147,Volvo Austria R22280,3,7,electrical ring,2,Volvo,Austria,0.425,0.2650000000000001,mm,0.5625,kg,0.8919999999999999,eur,0.75,True
4148,KTM China R24712,3,7,electrical ring,2,KTM,China,0.475,0.14500000000000002,mm,0.8875,kg,0.9493333333333333,eur,0.0,True
4149,KTM Mexico R35130,3,7,electrical ring,2,KTM,Mexico,0.18,0.8399999999999999,mm,0.6625,kg,0.0986666666666667,eur,0.75,True
4150,Daimler Thailand R34069,3,7,electrical ring,2,Daimler,Thailand,0.125,0.04499999999999993,mm,0.10000000000000002,kg,0.5640000000000001,eur,0.5,True
4151,Volvo USA R17288,3,7,electrical ring,2,Volvo,USA,0.54,0.44499999999999984,mm,0.0375,kg,0.3446666666666667,eur,0.75,True
4152,BYD India R14759,3,7,electrical ring,2,BYD,India,0.9,0.21499999999999986,mm,0.13749999999999998,kg,0.9066666666666667,eur,1.0,True
4153,GMC Sweden R38116,3,7,electrical ring,2,GMC,Sweden,0.975,0.0,mm,0.2875,kg,0.876,eur,0.0,True
4154,BMW India R35687,3,7,electrical ring,2,BMW,India,0.92,0.3650000000000002,mm,0.8999999999999999,kg,0.6473333333333334,eur,0.5,True
4155,Honda India R32049,3,7,electrical ring,2,Honda,India,0.88,0.685,mm,0.6124999999999999,kg,0.35133333333333333,eur,0.5,True
4156,Volkswagen Russia R16577,3,7,electrical ring,2,Volkswagen,Russia,0.225,0.020000000000000018,mm,0.8875,kg,0.11000000000000003,eur,0.0,True
4157,Jeep USA R2247,3,7,electrical ring,2,Jeep,USA,0.93,0.8300000000000001,mm,0.6375,kg,0.44199999999999995,eur,0.25,True
4158,GMC Cuba R22105,3,7,electrical ring,2,GMC,Cuba,0.61,0.645,mm,0.7000000000000001,kg,0.9646666666666666,eur,0.25,True
4159,BYD Norway R31182,3,7,electrical ring,2,BYD,Norway,0.725,0.46499999999999986,mm,0.5625,kg,0.3353333333333333,eur,0.5,True
4160,BYD Chile R11734,3,7,electrical ring,2,BYD,Chile,0.205,0.7749999999999999,mm,0.8875,kg,0.526,eur,0.25,True
4161,Honda Korea R12229,3,7,electrical ring,2,Honda,Korea,0.265,0.18500000000000005,mm,0.2375,kg,0.018666666666666623,eur,0.25,True
4162,Ford Korea R12183,3,7,electrical ring,2,Ford,Korea,0.05,0.18500000000000005,mm,0.5625,kg,0.3013333333333333,eur,0.5,True
4163,Ferrari Brazil R35247,3,7,electrical ring,2,Ferrari,Brazil,0.655,0.7450000000000001,mm,0.8999999999999999,kg,0.26400000000000007,eur,0.75,True
4164,KTM Egypt R8684,3,7,electrical ring,2,KTM,Egypt,0.97,0.7749999999999999,mm,0.8875,kg,0.47066666666666657,eur,1.0,True
4165,BMW Chile R5027,3,7,electrical ring,2,BMW,Chile,0.95,0.875,mm,0.95,kg,0.47866666666666663,eur,0.5,True
4166,GMC Germany R15437,3,7,electrical ring,2,GMC,Germany,0.64,0.08000000000000007,mm,0.49999999999999994,kg,0.394,eur,0.25,True
4167,Jeep Austria R19926,3,7,electrical ring,2,Jeep,Austria,0.305,0.56,mm,0.7749999999999998,kg,0.12399999999999996,eur,0.5,True
4168,Benz France R8455,3,7,electrical ring,2,Benz,France,0.95,0.5249999999999999,mm,0.012499999999999976,kg,0.2786666666666667,eur,0.25,True
4169,Ford Egypt R9934,3,7,electrical ring,2,Ford,Egypt,0.815,0.73,mm,0.5125,kg,0.732,eur,0.0,True
4170,GMC Mexico R30857,3,7,electrical ring,2,GMC,Mexico,0.665,0.18500000000000005,mm,0.9249999999999999,kg,0.4400000000000001,eur,0.25,True
4171,Hyundai Norway R22296,3,7,electrical ring,2,Hyundai,Norway,0.945,0.8999999999999999,mm,0.4375,kg,0.83,eur,0.25,True
4172,Volvo Brazil R30233,3,7,electrical ring,2,Volvo,Brazil,0.09,0.1349999999999998,mm,0.13749999999999998,kg,0.33866666666666667,eur,1.0,True
4173,Volkswagen Russia R11131,3,7,electrical ring,2,Volkswagen,Russia,0.315,0.3999999999999999,mm,0.36249999999999993,kg,0.02666666666666669,eur,1.0,True
4174,Hyundai Mexico R30516,3,7,electrical ring,2,Hyundai,Mexico,0.115,0.43999999999999995,mm,0.12499999999999997,kg,0.9566666666666668,eur,0.25,True
4175,Honda Brazil R20384,3,7,electrical ring,2,Honda,Brazil,0.805,0.9649999999999999,mm,0.9375,kg,0.021333333333333353,eur,0.25,True
4176,Toyota Thailand R36534,3,7,electrical ring,2,Toyota,Thailand,0.42,0.7650000000000001,mm,0.012499999999999976,kg,0.22999999999999995,eur,0.25,True
4177,Acura Canada R16146,3,7,electrical ring,2,Acura,Canada,0.515,0.4750000000000001,mm,0.9625,kg,0.37133333333333335,eur,0.0,True
4178,Lincoln Norway R12816,3,7,electrical ring,2,Lincoln,Norway,0.705,0.31499999999999995,mm,0.25,kg,0.5933333333333333,eur,0.75,True
4179,Hyundai Switzerland R7486,3,7,electrical ring,2,Hyundai,Switzerland,0.82,0.875,mm,0.45,kg,0.9186666666666667,eur,0.75,True
4180,Buick Turkey R23528,3,7,electrical ring,2,Buick,Turkey,0.405,0.855,mm,0.1625,kg,0.36866666666666664,eur,1.0,True
4181,Hyundai China R24997,3,7,electrical ring,2,Hyundai,China,0.565,0.43500000000000005,mm,0.049999999999999975,kg,0.22533333333333339,eur,0.5,True
4182,Volkswagen Russia R16931,3,7,electrical ring,2,Volkswagen,Russia,0.435,0.27,mm,0.8374999999999999,kg,0.736,eur,0.5,True
4183,Ferrari Japan R35486,3,7,electrical ring,2,Ferrari,Japan,0.095,0.2549999999999999,mm,0.6375,kg,0.10199999999999995,eur,0.0,True
4184,Volvo Chile R39586,3,7,electrical ring,2,Volvo,Chile,0.71,0.1200000000000001,mm,0.95,kg,0.0006666666666666524,eur,0.75,True
4185,KTM Turkey R23476,3,7,electrical ring,2,KTM,Turkey,0.58,0.21499999999999986,mm,0.17500000000000002,kg,0.25,eur,0.25,True
4186,GMC Canada R25075,3,7,electrical ring,2,GMC,Canada,0.47,0.9900000000000002,mm,0.049999999999999975,kg,0.8486666666666667,eur,0.25,True
4187,Acura Brazil R12555,3,7,electrical ring,2,Acura,Brazil,0.92,0.004999999999999893,mm,0.7000000000000001,kg,0.24466666666666667,eur,0.75,True
4188,Ferrari Cuba R10799,3,7,electrical ring,2,Ferrari,Cuba,0.32,0.5350000000000001,mm,0.8999999999999999,kg,0.506,eur,1.0,True
4189,Benz Romania R17992,3,7,electrical ring,2,Benz,Romania,0.0,0.08000000000000007,mm,0.0375,kg,0.9520000000000001,eur,1.0,True
4190,Hyundai Egypt R11363,3,7,electrical ring,2,Hyundai,Egypt,0.86,0.7549999999999999,mm,0.5499999999999999,kg,0.4539999999999999,eur,0.75,True
4191,Toyota Russia R29593,3,7,electrical ring,2,Toyota,Russia,0.945,0.7999999999999998,mm,0.575,kg,0.5153333333333333,eur,0.25,True
4192,Tesla Japan R21577,3,7,electrical ring,2,Tesla,Japan,0.265,0.029999999999999805,mm,0.024999999999999988,kg,0.506,eur,0.0,True
4193,BYD Indonesia R24277,3,7,electrical ring,2,BYD,Indonesia,0.535,0.33000000000000007,mm,0.062499999999999986,kg,0.07866666666666665,eur,0.25,True
4194,GMC New Zealand R1705,3,7,electrical ring,2,GMC,New,0.105,0.6549999999999998,mm,0.19999999999999996,kg,0.8013333333333333,eur,0.25,True
4195,Volvo Romania R32924,3,7,electrical ring,2,Volvo,Romania,0.455,0.3650000000000002,mm,0.675,kg,0.412,eur,0.25,True
4196,Tesla Italy R34160,3,7,electrical ring,2,Tesla,Italy,0.555,0.1499999999999999,mm,0.9125,kg,0.13399999999999998,eur,0.5,True
