material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
5379,Buick Korea F3505,3,6,alternator fan,2,Buick,Korea,318.0,583.51,mm,2.52,kg,24,12,2.5,75.7,eur,4.5,True
5380,Daimler New Zealand F8474,3,6,alternator fan,2,Daimler,New,250.0,561.58,mm,1.32,kg,36,12,3.0,132.18,eur,4.5,True
5381,Daimler Turkey F38554,3,6,alternator fan,2,Daimler,Turkey,278.0,513.38,mm,2.51,kg,24,12,2.5,148.44,eur,4.5,True
5382,Mercedes Cuba F24421,3,6,alternator fan,2,Mercedes,Cuba,320.0,560.17,mm,1.49,kg,36,12,2.5,128.13,eur,4.5,True
5383,Tesla New Zealand F27706,3,6,alternator fan,2,Tesla,New,348.0,538.37,mm,2.26,kg,36,12,3.0,132.05,eur,3.5,True
5384,Lincoln USA F13455,3,6,alternator fan,2,Lincoln,USA,327.0,515.3,mm,2.63,kg,24,12,3.0,94.43,eur,3.0,True
5385,Jeep China F22017,3,6,alternator fan,2,Jeep,China,320.0,578.48,mm,1.6,kg,24,12,2.5,97.53,eur,4.0,True
5386,Tesla China F8721,3,6,alternator fan,2,Tesla,China,268.0,573.13,mm,2.59,kg,36,12,3.0,75.52,eur,4.5,True
5387,Hyundai New Zealand F7096,3,6,alternator fan,2,Hyundai,New,290.0,583.33,mm,1.16,kg,36,12,3.0,140.49,eur,3.5,True
5388,Acura Thailand F32131,3,6,alternator fan,2,Acura,Thailand,279.0,541.48,mm,2.55,kg,36,12,2.5,118.83,eur,4.0,True
5389,Jeep India F29129,3,6,alternator fan,2,Jeep,India,300.0,515.37,mm,1.71,kg,36,12,3.0,85.69,eur,4.5,True
5390,Volkswagen Sweden F6201,3,6,alternator fan,2,Volkswagen,Sweden,329.0,559.4,mm,1.41,kg,24,12,3.0,121.47,eur,4.0,True
5391,Mercedes Brazil F33542,3,6,alternator fan,2,Mercedes,Brazil,275.0,581.46,mm,3.0,kg,24,12,3.0,144.41,eur,4.5,True
5392,BYD China F28637,3,6,alternator fan,2,BYD,China,309.0,590.16,mm,2.73,kg,36,12,3.0,129.73,eur,4.0,True
5393,Honda France F1581,3,6,alternator fan,2,Honda,France,322.0,515.62,mm,2.86,kg,24,12,2.5,107.44,eur,4.0,True
5394,Volvo Belgium F23089,3,6,alternator fan,2,Volvo,Belgium,330.0,559.01,mm,1.26,kg,24,12,2.5,112.97,eur,4.5,True
5395,KTM Norway F33355,3,6,alternator fan,2,KTM,Norway,318.0,567.69,mm,2.67,kg,36,12,2.5,135.79,eur,4.5,True
5396,Ford Chile F5980,3,6,alternator fan,2,Ford,Chile,266.0,547.61,mm,1.62,kg,36,12,2.5,107.22,eur,3.5,True
5397,Jeep Indonesia F33631,3,6,alternator fan,2,Jeep,Indonesia,292.0,514.95,mm,2.84,kg,24,12,3.0,76.95,eur,4.0,True
5398,Ford Chile F23296,3,6,alternator fan,2,Ford,Chile,280.0,530.75,mm,2.22,kg,24,12,2.5,141.69,eur,4.0,True
5399,Lincoln Switzerland F8173,3,6,alternator fan,2,Lincoln,Switzerland,265.0,566.62,mm,2.38,kg,36,12,2.5,75.2,eur,3.5,True
5400,Jeep Mexico F7013,3,6,alternator fan,2,Jeep,Mexico,250.0,569.01,mm,2.42,kg,36,12,3.0,76.43,eur,3.0,True
5401,BYD Turkey F1179,3,6,alternator fan,2,BYD,Turkey,284.0,587.2,mm,1.27,kg,36,12,2.5,114.34,eur,4.5,True
5402,Benz USA F31235,3,6,alternator fan,2,Benz,USA,300.0,557.22,mm,2.29,kg,36,12,2.5,113.59,eur,3.5,True
5403,BMW Norway F2297,3,6,alternator fan,2,BMW,Norway,349.0,509.26,mm,2.11,kg,24,12,3.0,94.81,eur,4.5,True
5404,Mercedes Turkey F34034,3,6,alternator fan,2,Mercedes,Turkey,322.0,512.22,mm,2.75,kg,36,12,2.5,91.19,eur,4.5,True
5405,Daimler France F9108,3,6,alternator fan,2,Daimler,France,298.0,529.2,mm,2.7,kg,36,12,3.0,111.71,eur,3.5,True
5406,Jeep USA F3991,3,6,alternator fan,2,Jeep,USA,329.0,585.64,mm,1.01,kg,36,12,3.0,125.73,eur,3.0,True
5407,Daimler Denmark F14418,3,6,alternator fan,2,Daimler,Denmark,299.0,584.85,mm,2.65,kg,24,12,2.5,142.78,eur,5.0,True
5408,BMW Indonesia F11962,3,6,alternator fan,2,BMW,Indonesia,275.0,520.45,mm,2.47,kg,36,12,3.0,131.48,eur,4.0,True
5409,GMC Brazil F14251,3,6,alternator fan,2,GMC,Brazil,301.0,542.06,mm,2.91,kg,24,12,3.0,101.57,eur,3.0,True
5410,Benz Turkey F11421,3,6,alternator fan,2,Benz,Turkey,271.0,548.69,mm,2.17,kg,36,12,2.5,135.88,eur,3.5,True
5411,Daimler Italy F22082,3,6,alternator fan,2,Daimler,Italy,254.0,585.59,mm,2.24,kg,36,12,2.5,144.73,eur,3.5,True
5412,Benz Netherlands F34599,3,6,alternator fan,2,Benz,Netherlands,306.0,539.58,mm,1.96,kg,36,12,3.0,135.28,eur,4.5,True
5413,Mercedes France F22839,3,6,alternator fan,2,Mercedes,France,306.0,534.29,mm,2.52,kg,24,12,3.0,129.9,eur,3.5,True
5414,GMC Egypt F24382,3,6,alternator fan,2,GMC,Egypt,258.0,556.57,mm,1.59,kg,24,12,2.5,122.67,eur,3.5,True
5415,Mercedes Canada F11205,3,6,alternator fan,2,Mercedes,Canada,308.0,529.01,mm,2.48,kg,36,12,3.0,120.27,eur,3.5,True
5416,Acura Thailand F12798,3,6,alternator fan,2,Acura,Thailand,312.0,540.95,mm,2.01,kg,36,12,3.0,100.8,eur,4.0,True
5417,Acura France F30416,3,6,alternator fan,2,Acura,France,349.0,559.14,mm,2.66,kg,36,12,2.5,93.72,eur,3.5,True
5418,GMC Russia F9757,3,6,alternator fan,2,GMC,Russia,294.0,514.36,mm,2.46,kg,36,12,2.5,111.1,eur,4.0,True
5419,Ferrari Belgium F1705,3,6,alternator fan,2,Ferrari,Belgium,267.0,520.46,mm,2.57,kg,24,12,3.0,103.9,eur,3.0,True
5420,BYD Chile F25906,3,6,alternator fan,2,BYD,Chile,308.0,577.64,mm,1.66,kg,24,12,2.5,144.83,eur,4.5,True
5421,GMC India F2879,3,6,alternator fan,2,GMC,India,340.0,559.32,mm,2.19,kg,36,12,2.5,103.65,eur,4.5,True
5422,Honda Italy F31471,3,6,alternator fan,2,Honda,Italy,339.0,540.02,mm,1.78,kg,24,12,2.5,141.54,eur,4.0,True
5423,Toyota Korea F11834,3,6,alternator fan,2,Toyota,Korea,287.0,585.0,mm,1.76,kg,24,12,2.5,116.09,eur,4.0,True
5424,Buick Italy F32616,3,6,alternator fan,2,Buick,Italy,341.0,585.55,mm,2.99,kg,24,12,2.5,109.56,eur,4.0,True
5425,Lincoln Thailand F13919,3,6,alternator fan,2,Lincoln,Thailand,346.0,559.96,mm,2.87,kg,24,12,2.5,148.39,eur,5.0,True
5426,Tesla Indonesia F20984,3,6,alternator fan,2,Tesla,Indonesia,330.0,585.85,mm,2.97,kg,36,12,3.0,86.18,eur,4.5,True
5427,Jeep USA F19836,3,6,alternator fan,2,Jeep,USA,256.0,500.53,mm,2.56,kg,36,12,3.0,139.7,eur,4.5,True
5428,Daimler Romania F23458,3,6,alternator fan,2,Daimler,Romania,313.0,590.96,mm,1.92,kg,36,12,2.5,138.39,eur,3.5,True
5429,Jeep China F2153,3,6,alternator fan,2,Jeep,China,296.0,524.47,mm,1.5,kg,24,12,3.0,94.81,eur,3.0,True
5430,Hyundai Belgium F13653,3,6,alternator fan,2,Hyundai,Belgium,306.0,549.11,mm,2.95,kg,24,12,2.5,127.13,eur,4.5,True
5431,Mercedes New Zealand F38134,3,6,alternator fan,2,Mercedes,New,281.0,530.07,mm,1.96,kg,36,12,3.0,136.8,eur,4.0,True
5432,GMC Thailand F3801,3,6,alternator fan,2,GMC,Thailand,251.0,500.84,mm,2.17,kg,36,12,2.5,139.53,eur,3.5,True
5433,Jeep Thailand F13315,3,6,alternator fan,2,Jeep,Thailand,344.0,513.04,mm,2.67,kg,24,12,2.5,147.96,eur,3.5,True
5434,Buick Italy F9049,3,6,alternator fan,2,Buick,Italy,301.0,582.52,mm,1.09,kg,24,12,3.0,94.44,eur,4.0,True
5435,Ford Germany F38455,3,6,alternator fan,2,Ford,Germany,258.0,503.95,mm,2.26,kg,36,12,3.0,77.89,eur,4.0,True
5436,BYD Turkey F9814,3,6,alternator fan,2,BYD,Turkey,281.0,595.68,mm,2.62,kg,36,12,3.0,78.92,eur,4.0,True
5437,KTM Thailand F33459,3,6,alternator fan,2,KTM,Thailand,329.0,598.53,mm,2.58,kg,36,12,3.0,92.52,eur,4.5,True
5438,BYD Sweden F12577,3,6,alternator fan,2,BYD,Sweden,323.0,524.84,mm,2.29,kg,36,12,2.5,75.04,eur,3.5,True
5439,Honda Egypt F38647,3,6,alternator fan,2,Honda,Egypt,296.0,566.01,mm,1.15,kg,36,12,2.5,130.02,eur,4.0,True
5440,Volkswagen India F8967,3,6,alternator fan,2,Volkswagen,India,287.0,580.4,mm,1.33,kg,24,12,3.0,97.35,eur,3.0,True
5441,Toyota Switzerland F5563,3,6,alternator fan,2,Toyota,Switzerland,298.0,531.34,mm,1.11,kg,36,12,2.5,84.86,eur,4.5,True
5442,Tesla Canada F1200,3,6,alternator fan,2,Tesla,Canada,299.0,591.7,mm,2.75,kg,24,12,2.5,104.47,eur,5.0,True
5443,Ferrari Chile F30102,3,6,alternator fan,2,Ferrari,Chile,303.0,519.02,mm,1.43,kg,36,12,2.5,87.37,eur,4.0,True
5444,GMC Korea F18980,3,6,alternator fan,2,GMC,Korea,299.0,587.51,mm,2.24,kg,36,12,2.5,99.27,eur,5.0,True
5445,BMW Russia F15508,3,6,alternator fan,2,BMW,Russia,257.0,564.32,mm,2.62,kg,24,12,2.5,80.03,eur,3.5,True
5446,KTM China F4645,3,6,alternator fan,2,KTM,China,273.0,520.6,mm,1.57,kg,36,12,3.0,90.41,eur,3.5,True
5447,Daimler Denmark F10005,3,6,alternator fan,2,Daimler,Denmark,321.0,505.68,mm,1.85,kg,24,12,3.0,75.17,eur,3.5,True
5448,Tesla Denmark F18414,3,6,alternator fan,2,Tesla,Denmark,255.0,558.65,mm,1.24,kg,36,12,3.0,119.67,eur,3.5,True
5449,GMC Chile F15018,3,6,alternator fan,2,GMC,Chile,311.0,557.0,mm,2.22,kg,36,12,3.0,146.77,eur,3.5,True
5450,Ford Belgium F18313,3,6,alternator fan,2,Ford,Belgium,286.0,591.69,mm,1.06,kg,36,12,2.5,79.8,eur,3.5,True
5451,Jeep Germany F7840,3,6,alternator fan,2,Jeep,Germany,290.0,504.13,mm,2.73,kg,36,12,3.0,101.93,eur,3.0,True
5452,Toyota Belgium F36061,3,6,alternator fan,2,Toyota,Belgium,259.0,592.6,mm,2.16,kg,36,12,3.0,102.27,eur,4.0,True
5453,Lincoln Sweden F12014,3,6,alternator fan,2,Lincoln,Sweden,326.0,589.85,mm,2.42,kg,24,12,2.5,78.27,eur,3.5,True
5454,Mercedes India F32850,3,6,alternator fan,2,Mercedes,India,252.0,549.25,mm,2.55,kg,24,12,2.5,140.36,eur,4.0,True
5455,Tesla Egypt F24743,3,6,alternator fan,2,Tesla,Egypt,271.0,599.43,mm,1.19,kg,36,12,3.0,122.39,eur,4.5,True
5456,Jeep Switzerland F29914,3,6,alternator fan,2,Jeep,Switzerland,288.0,596.52,mm,2.21,kg,24,12,3.0,95.14,eur,4.0,True
5457,Benz Sweden F27624,3,6,alternator fan,2,Benz,Sweden,330.0,512.99,mm,2.93,kg,36,12,3.0,78.69,eur,4.0,True
5458,Jeep Cuba F38869,3,6,alternator fan,2,Jeep,Cuba,311.0,561.29,mm,1.15,kg,36,12,2.5,129.29,eur,3.0,True
5459,Toyota Denmark F21573,3,6,alternator fan,2,Toyota,Denmark,255.0,532.2,mm,2.18,kg,24,12,2.5,109.79,eur,4.5,True
5460,GMC New Zealand F39832,3,6,alternator fan,2,GMC,New,261.0,574.68,mm,1.57,kg,24,12,3.0,120.34,eur,4.0,True
5461,Volkswagen Denmark F1684,3,6,alternator fan,2,Volkswagen,Denmark,326.0,569.46,mm,1.05,kg,24,12,3.0,147.56,eur,5.0,True
5462,Mercedes Italy F1054,3,6,alternator fan,2,Mercedes,Italy,255.0,563.99,mm,2.32,kg,36,12,2.5,131.85,eur,4.0,True
5463,GMC Canada F20169,3,6,alternator fan,2,GMC,Canada,334.0,505.23,mm,2.1,kg,36,12,2.5,95.12,eur,3.0,True
5464,Daimler Mexico F23753,3,6,alternator fan,2,Daimler,Mexico,251.0,596.86,mm,1.85,kg,24,12,2.5,104.46,eur,4.0,True
5465,Volkswagen Denmark F33682,3,6,alternator fan,2,Volkswagen,Denmark,314.0,516.57,mm,2.06,kg,36,12,3.0,119.14,eur,4.5,True
5466,Ford Japan F36991,3,6,alternator fan,2,Ford,Japan,349.0,598.02,mm,1.45,kg,24,12,2.5,88.7,eur,5.0,True
5467,Mercedes India F4984,3,6,alternator fan,2,Mercedes,India,342.0,549.96,mm,2.64,kg,36,12,2.5,77.99,eur,4.5,True
5468,Buick Mexico F22939,3,6,alternator fan,2,Buick,Mexico,255.0,583.44,mm,2.23,kg,36,12,2.5,139.87,eur,4.5,True
5469,Volvo Switzerland F33498,3,6,alternator fan,2,Volvo,Switzerland,321.0,553.83,mm,2.49,kg,24,12,2.5,108.35,eur,4.0,True
5470,Tesla Thailand F21115,3,6,alternator fan,2,Tesla,Thailand,292.0,507.78,mm,1.69,kg,36,12,3.0,80.48,eur,4.5,True
5471,Daimler Chile F13435,3,6,alternator fan,2,Daimler,Chile,295.0,539.25,mm,2.41,kg,36,12,3.0,144.54,eur,3.5,True
5472,BYD Italy F30660,3,6,alternator fan,2,BYD,Italy,259.0,505.37,mm,1.29,kg,24,12,2.5,118.0,eur,3.5,True
5473,BYD Romania F33904,3,6,alternator fan,2,BYD,Romania,274.0,532.28,mm,1.23,kg,36,12,2.5,78.67,eur,5.0,True
5474,Benz Japan F22873,3,6,alternator fan,2,Benz,Japan,287.0,552.21,mm,1.28,kg,24,12,2.5,132.97,eur,5.0,True
5475,BMW Indonesia F17875,3,6,alternator fan,2,BMW,Indonesia,269.0,551.33,mm,1.2,kg,24,12,3.0,115.34,eur,5.0,True
5476,Toyota Brazil F32767,3,6,alternator fan,2,Toyota,Brazil,273.0,536.68,mm,2.49,kg,36,12,2.5,145.88,eur,4.0,True
5477,Acura Turkey F22895,3,6,alternator fan,2,Acura,Turkey,267.0,581.54,mm,2.01,kg,36,12,2.5,140.68,eur,4.5,True
5478,BYD Belgium F17501,3,6,alternator fan,2,BYD,Belgium,282.0,563.95,mm,2.95,kg,36,12,3.0,92.0,eur,4.5,True
5479,Hyundai Thailand F8993,3,6,alternator fan,2,Hyundai,Thailand,333.0,517.97,mm,2.07,kg,36,12,3.0,76.92,eur,4.0,True
5480,Tesla France F31997,3,6,alternator fan,2,Tesla,France,321.0,547.38,mm,1.62,kg,36,12,2.5,120.32,eur,3.5,True
5481,KTM Austria F29487,3,6,alternator fan,2,KTM,Austria,258.0,538.94,mm,1.32,kg,24,12,3.0,119.52,eur,4.0,True
5482,Buick Japan F25839,3,6,alternator fan,2,Buick,Japan,293.0,522.4,mm,1.67,kg,36,12,2.5,123.13,eur,3.5,True
5483,Honda Japan F11705,3,6,alternator fan,2,Honda,Japan,254.0,572.21,mm,1.8,kg,24,12,2.5,104.22,eur,3.5,True
5484,Volkswagen Germany F32710,3,6,alternator fan,2,Volkswagen,Germany,280.0,567.24,mm,2.91,kg,24,12,3.0,135.8,eur,4.5,True
5485,Benz Italy F22942,3,6,alternator fan,2,Benz,Italy,330.0,543.65,mm,1.98,kg,36,12,2.5,148.91,eur,3.5,True
5486,Daimler Italy F7794,3,6,alternator fan,2,Daimler,Italy,263.0,576.27,mm,1.97,kg,24,12,2.5,76.1,eur,4.5,True
5487,Lincoln Chile F4994,3,6,alternator fan,2,Lincoln,Chile,257.0,544.99,mm,2.83,kg,24,12,3.0,129.52,eur,3.5,True
5488,Volvo Egypt F38405,3,6,alternator fan,2,Volvo,Egypt,324.0,510.26,mm,1.6,kg,36,12,3.0,86.59,eur,4.5,True
5489,Mercedes Austria F20840,3,6,alternator fan,2,Mercedes,Austria,258.0,589.68,mm,2.15,kg,24,12,2.5,114.27,eur,5.0,True
5490,Daimler Netherlands F15172,3,6,alternator fan,2,Daimler,Netherlands,290.0,543.67,mm,1.01,kg,36,12,3.0,128.37,eur,4.0,True
5491,Mercedes Thailand F10316,3,6,alternator fan,2,Mercedes,Thailand,314.0,511.02,mm,1.64,kg,24,12,3.0,146.75,eur,4.0,True
5492,Benz Korea F32642,3,6,alternator fan,2,Benz,Korea,318.0,571.92,mm,1.08,kg,36,12,3.0,143.71,eur,4.0,True
5493,BYD New Zealand F31994,3,6,alternator fan,2,BYD,New,273.0,529.37,mm,1.5,kg,24,12,2.5,89.38,eur,4.5,True
5494,Hyundai Japan F19218,3,6,alternator fan,2,Hyundai,Japan,288.0,575.96,mm,1.83,kg,36,12,3.0,146.4,eur,4.5,True
5495,Tesla France F20595,3,6,alternator fan,2,Tesla,France,326.0,568.97,mm,2.34,kg,24,12,2.5,132.13,eur,5.0,True
5496,Honda Egypt F24882,3,6,alternator fan,2,Honda,Egypt,303.0,596.17,mm,1.54,kg,24,12,3.0,113.01,eur,4.0,True
5497,Acura Mexico F6847,3,6,alternator fan,2,Acura,Mexico,332.0,562.82,mm,1.81,kg,36,12,3.0,119.01,eur,4.5,True
5498,Lincoln Thailand F35430,3,6,alternator fan,2,Lincoln,Thailand,341.0,513.2,mm,2.62,kg,36,12,3.0,128.07,eur,4.0,True
5499,Hyundai Netherlands F29373,3,6,alternator fan,2,Hyundai,Netherlands,265.0,581.92,mm,1.38,kg,24,12,3.0,145.9,eur,4.5,True
5500,Ferrari Romania F17546,3,6,alternator fan,2,Ferrari,Romania,306.0,521.38,mm,2.64,kg,24,12,3.0,122.14,eur,4.0,True
5501,Ford Korea F35655,3,6,alternator fan,2,Ford,Korea,290.0,537.7,mm,2.08,kg,24,12,3.0,105.71,eur,4.0,True
5502,Hyundai Romania F5772,3,6,alternator fan,2,Hyundai,Romania,253.0,530.01,mm,2.2,kg,36,12,2.5,137.34,eur,5.0,True
5503,Volvo Cuba F24214,3,6,alternator fan,2,Volvo,Cuba,318.0,551.61,mm,2.06,kg,24,12,3.0,90.72,eur,3.5,True
5504,Tesla Brazil F21747,3,6,alternator fan,2,Tesla,Brazil,266.0,581.6,mm,1.09,kg,24,12,2.5,141.48,eur,4.5,True
5505,Toyota Switzerland F16721,3,6,alternator fan,2,Toyota,Switzerland,316.0,531.38,mm,2.9,kg,24,12,2.5,144.77,eur,4.5,True
5506,Honda Chile F28949,3,6,alternator fan,2,Honda,Chile,266.0,570.32,mm,1.74,kg,24,12,2.5,136.45,eur,4.5,True
5507,Ford Denmark F12387,3,6,alternator fan,2,Ford,Denmark,312.0,522.58,mm,2.27,kg,36,12,3.0,108.27,eur,5.0,True
5508,BYD Switzerland F36985,3,6,alternator fan,2,BYD,Switzerland,279.0,503.4,mm,2.8,kg,36,12,3.0,136.61,eur,5.0,True
5509,Mercedes USA F10631,3,6,alternator fan,2,Mercedes,USA,305.0,516.56,mm,2.53,kg,24,12,2.5,90.41,eur,3.5,True
5510,Volvo Belgium F28250,3,6,alternator fan,2,Volvo,Belgium,316.0,503.4,mm,1.24,kg,24,12,2.5,98.77,eur,4.0,True
5511,Buick Austria F5251,3,6,alternator fan,2,Buick,Austria,269.0,589.16,mm,2.24,kg,36,12,2.5,79.24,eur,4.5,True
5512,Lincoln Japan F3235,3,6,alternator fan,2,Lincoln,Japan,289.0,515.06,mm,2.26,kg,36,12,3.0,108.53,eur,3.0,True
5513,BYD Switzerland F23552,3,6,alternator fan,2,BYD,Switzerland,275.0,535.4,mm,1.56,kg,36,12,2.5,105.66,eur,3.5,True
5514,BYD Denmark F14400,3,6,alternator fan,2,BYD,Denmark,306.0,566.86,mm,1.43,kg,24,12,2.5,105.42,eur,3.0,True
5515,GMC Netherlands F29312,3,6,alternator fan,2,GMC,Netherlands,314.0,511.22,mm,2.23,kg,24,12,2.5,112.32,eur,4.0,True
5516,Jeep Thailand F6790,3,6,alternator fan,2,Jeep,Thailand,295.0,503.72,mm,2.66,kg,36,12,3.0,140.18,eur,4.5,True
5517,Daimler Brazil F37122,3,6,alternator fan,2,Daimler,Brazil,275.0,516.19,mm,2.71,kg,36,12,2.5,123.81,eur,3.5,True
5518,Ford Brazil F8854,3,6,alternator fan,2,Ford,Brazil,286.0,519.29,mm,2.91,kg,36,12,3.0,89.37,eur,3.0,True
5519,Buick India F17817,3,6,alternator fan,2,Buick,India,278.0,589.21,mm,1.95,kg,36,12,3.0,143.72,eur,3.0,True
5520,Mercedes Sweden F9888,3,6,alternator fan,2,Mercedes,Sweden,329.0,506.01,mm,1.65,kg,24,12,2.5,123.99,eur,4.5,True
5521,Lincoln Brazil F13651,3,6,alternator fan,2,Lincoln,Brazil,342.0,522.91,mm,1.77,kg,24,12,2.5,144.7,eur,4.5,True
5522,BMW Sweden F28806,3,6,alternator fan,2,BMW,Sweden,303.0,592.28,mm,1.11,kg,36,12,3.0,138.16,eur,5.0,True
5523,Volvo Russia F31381,3,6,alternator fan,2,Volvo,Russia,277.0,503.4,mm,1.58,kg,24,12,2.5,103.73,eur,3.0,True
5524,BYD Switzerland F22066,3,6,alternator fan,2,BYD,Switzerland,336.0,590.99,mm,1.1,kg,36,12,2.5,94.12,eur,3.5,True
5525,Tesla Brazil F10676,3,6,alternator fan,2,Tesla,Brazil,307.0,592.01,mm,1.94,kg,24,12,2.5,119.44,eur,4.5,True
5526,Volvo Romania F34591,3,6,alternator fan,2,Volvo,Romania,343.0,579.93,mm,1.14,kg,36,12,2.5,97.97,eur,4.5,True
5527,Benz Canada F21335,3,6,alternator fan,2,Benz,Canada,320.0,554.72,mm,1.69,kg,24,12,3.0,84.61,eur,3.5,True
5528,Volkswagen Brazil F12290,3,6,alternator fan,2,Volkswagen,Brazil,252.0,507.56,mm,1.48,kg,24,12,2.5,132.95,eur,3.0,True
5529,KTM Austria F28327,3,6,alternator fan,2,KTM,Austria,301.0,595.47,mm,1.56,kg,36,12,2.5,110.42,eur,4.5,True
5530,Toyota India F38082,3,6,alternator fan,2,Toyota,India,297.0,517.21,mm,1.65,kg,24,12,2.5,88.4,eur,4.5,True
5531,BMW Thailand F36211,3,6,alternator fan,2,BMW,Thailand,290.0,579.96,mm,2.75,kg,36,12,2.5,110.45,eur,5.0,True
5532,Volkswagen Thailand F33167,3,6,alternator fan,2,Volkswagen,Thailand,274.0,591.14,mm,1.81,kg,24,12,3.0,118.96,eur,4.0,True
5533,Lincoln Turkey F6313,3,6,alternator fan,2,Lincoln,Turkey,299.0,532.15,mm,2.39,kg,24,12,3.0,75.66,eur,3.0,True
5534,Buick Indonesia F23699,3,6,alternator fan,2,Buick,Indonesia,331.0,507.67,mm,2.08,kg,36,12,3.0,134.16,eur,3.0,True
5535,KTM Norway F2489,3,6,alternator fan,2,KTM,Norway,345.0,504.51,mm,1.15,kg,36,12,2.5,146.92,eur,4.5,True
5536,GMC USA F10982,3,6,alternator fan,2,GMC,USA,327.0,584.35,mm,1.78,kg,36,12,2.5,118.83,eur,4.0,True
5537,Mercedes Romania F38432,3,6,alternator fan,2,Mercedes,Romania,289.0,596.75,mm,2.19,kg,24,12,2.5,146.68,eur,5.0,True
5538,Volkswagen India F17922,3,6,alternator fan,2,Volkswagen,India,283.0,558.43,mm,2.6,kg,36,12,2.5,137.03,eur,5.0,True
5539,Lincoln Germany F19456,3,6,alternator fan,2,Lincoln,Germany,274.0,592.79,mm,1.76,kg,24,12,3.0,105.11,eur,3.0,True
5540,Acura Cuba F32333,3,6,alternator fan,2,Acura,Cuba,275.0,572.65,mm,1.16,kg,24,12,3.0,79.35,eur,5.0,True
5541,BMW Denmark F25831,3,6,alternator fan,2,BMW,Denmark,302.0,520.5,mm,1.83,kg,36,12,3.0,140.49,eur,4.5,True
5542,Ford Canada F29348,3,6,alternator fan,2,Ford,Canada,329.0,530.06,mm,2.98,kg,36,12,3.0,89.86,eur,5.0,True
5543,Ferrari Sweden F24827,3,6,alternator fan,2,Ferrari,Sweden,318.0,547.92,mm,2.19,kg,36,12,2.5,105.96,eur,4.5,True
5544,Daimler Italy F36663,3,6,alternator fan,2,Daimler,Italy,276.0,503.16,mm,1.21,kg,24,12,3.0,85.23,eur,5.0,True
5545,Acura Mexico F9677,3,6,alternator fan,2,Acura,Mexico,272.0,563.17,mm,1.05,kg,36,12,2.5,142.65,eur,3.0,True
5546,BMW Norway F27616,3,6,alternator fan,2,BMW,Norway,321.0,521.82,mm,2.3,kg,36,12,3.0,131.87,eur,5.0,True
5547,Hyundai India F28631,3,6,alternator fan,2,Hyundai,India,310.0,593.96,mm,1.97,kg,36,12,3.0,81.3,eur,4.0,True
5548,BMW Sweden F32261,3,6,alternator fan,2,BMW,Sweden,279.0,506.15,mm,2.92,kg,24,12,3.0,79.74,eur,5.0,True
5549,Ford Netherlands F15066,3,6,alternator fan,2,Ford,Netherlands,309.0,512.73,mm,1.14,kg,24,12,3.0,78.05,eur,4.5,True
5550,KTM Italy F11971,3,6,alternator fan,2,KTM,Italy,302.0,580.53,mm,2.5,kg,24,12,2.5,146.05,eur,4.5,True
5551,Honda China F17750,3,6,alternator fan,2,Honda,China,326.0,524.53,mm,2.85,kg,24,12,3.0,83.53,eur,3.0,True
5552,GMC Austria F31278,3,6,alternator fan,2,GMC,Austria,302.0,529.34,mm,2.65,kg,24,12,3.0,149.63,eur,3.5,True
5553,Daimler Chile F24722,3,6,alternator fan,2,Daimler,Chile,265.0,545.58,mm,2.45,kg,24,12,3.0,81.84,eur,4.0,True
5554,Ford France F20722,3,6,alternator fan,2,Ford,France,325.0,524.63,mm,2.33,kg,24,12,3.0,87.48,eur,4.5,True
5555,Acura Norway F6735,3,6,alternator fan,2,Acura,Norway,275.0,514.51,mm,1.45,kg,24,12,2.5,134.33,eur,4.5,True
5556,Hyundai Canada F36353,3,6,alternator fan,2,Hyundai,Canada,262.0,502.69,mm,1.97,kg,36,12,2.5,113.55,eur,4.0,True
5557,GMC Brazil F32239,3,6,alternator fan,2,GMC,Brazil,321.0,544.01,mm,1.69,kg,24,12,3.0,123.27,eur,4.5,True
5558,Volvo India F21315,3,6,alternator fan,2,Volvo,India,349.0,529.8,mm,1.16,kg,24,12,2.5,120.22,eur,5.0,True
5559,Benz Norway F37014,3,6,alternator fan,2,Benz,Norway,259.0,551.13,mm,1.63,kg,24,12,2.5,107.59,eur,3.5,True
5560,GMC China F30264,3,6,alternator fan,2,GMC,China,283.0,544.27,mm,1.35,kg,24,12,2.5,84.14,eur,3.0,True
5561,Mercedes USA F34058,3,6,alternator fan,2,Mercedes,USA,286.0,590.16,mm,1.1,kg,24,12,2.5,137.91,eur,5.0,True
5562,Mercedes Norway F10782,3,6,alternator fan,2,Mercedes,Norway,252.0,530.14,mm,2.79,kg,24,12,3.0,100.71,eur,5.0,True
5563,Hyundai Turkey F28620,3,6,alternator fan,2,Hyundai,Turkey,255.0,552.3,mm,2.56,kg,24,12,2.5,80.57,eur,4.5,True
5564,Buick Canada F16594,3,6,alternator fan,2,Buick,Canada,277.0,598.83,mm,1.45,kg,24,12,2.5,122.06,eur,5.0,True
5565,Buick Thailand F13411,3,6,alternator fan,2,Buick,Thailand,273.0,533.87,mm,2.4,kg,36,12,3.0,129.08,eur,4.0,True
