material ID,description,level,category,category description,hierarchy category,provider,country,bore,bore type,bore type description,stroke,stroke type,stroke type description,size uom,weight,weight uom,price,currency,rank,is leaf
4344,BMW Netherlands P4524,2,3,pistons,1,BMW,Netherlands,78.0,1,big,123.0,2,long,mm,2.56,kg,194.81,eur,4.0,True
4345,Ferrari Chile P39278,2,3,pistons,1,Ferrari,Chile,106.0,2,small,125.0,2,long,mm,3.72,kg,174.79,eur,4.0,True
4346,Buick New Zealand P10132,2,3,pistons,1,Buick,New,77.0,1,big,96.0,1,short,mm,3.27,kg,256.45,eur,3.5,True
4347,Buick Egypt P1086,2,3,pistons,1,Buick,Egypt,75.0,1,big,98.0,1,short,mm,3.55,kg,229.42,eur,4.0,True
4348,Honda Sweden P7055,2,3,pistons,1,Honda,Sweden,96.0,2,small,116.0,2,long,mm,2.36,kg,167.23,eur,3.5,True
4349,Ferrari Mexico P26987,2,3,pistons,1,Ferrari,Mexico,111.0,2,small,126.0,2,long,mm,3.65,kg,276.96,eur,5.0,True
4350,BMW Netherlands P5309,2,3,pistons,1,BMW,Netherlands,115.0,2,small,139.0,2,long,mm,2.41,kg,342.98,eur,4.0,True
4351,Honda Sweden P12231,2,3,pistons,1,Honda,Sweden,90.0,1,big,135.0,2,long,mm,3.49,kg,228.21,eur,5.0,True
4352,Jeep Egypt P25995,2,3,pistons,1,Jeep,Egypt,96.0,2,small,124.0,2,long,mm,3.07,kg,340.06,eur,3.0,True
4353,Ford China P31357,2,3,pistons,1,Ford,China,101.0,2,small,87.0,1,short,mm,3.68,kg,240.73,eur,5.0,True
4354,Volkswagen India P20407,2,3,pistons,1,Volkswagen,India,86.0,1,big,113.0,2,long,mm,3.87,kg,183.57,eur,3.5,True
4355,BMW Korea P2822,2,3,pistons,1,BMW,Korea,114.0,2,small,130.0,2,long,mm,3.67,kg,265.37,eur,4.5,True
4356,Honda Italy P15179,2,3,pistons,1,Honda,Italy,83.0,1,big,108.0,2,long,mm,3.32,kg,169.63,eur,3.0,True
4357,Jeep Austria P15627,2,3,pistons,1,Jeep,Austria,113.0,2,small,129.0,2,long,mm,3.13,kg,193.55,eur,4.5,True
4358,BMW France P31074,2,3,pistons,1,BMW,France,109.0,2,small,119.0,2,long,mm,2.52,kg,236.19,eur,4.5,True
4359,GMC Denmark P37733,2,3,pistons,1,GMC,Denmark,77.0,1,big,109.0,2,long,mm,3.81,kg,183.1,eur,3.5,True
4360,Lincoln Denmark P18375,2,3,pistons,1,Lincoln,Denmark,112.0,2,small,133.0,2,long,mm,2.44,kg,258.06,eur,3.5,True
4361,Lincoln Switzerland P16682,2,3,pistons,1,Lincoln,Switzerland,91.0,1,big,93.0,1,short,mm,2.75,kg,206.59,eur,4.5,True
4362,Jeep Romania P18774,2,3,pistons,1,Jeep,Romania,117.0,2,small,117.0,2,long,mm,2.06,kg,291.58,eur,4.0,True
4363,Jeep China P14101,2,3,pistons,1,Jeep,China,81.0,1,big,107.0,2,long,mm,2.01,kg,264.1,eur,3.0,True
4364,Buick Norway P7894,2,3,pistons,1,Buick,Norway,97.0,2,small,118.0,2,long,mm,2.2,kg,263.37,eur,3.5,True
4365,Ford Mexico P6383,2,3,pistons,1,Ford,Mexico,97.0,2,small,128.0,2,long,mm,3.65,kg,340.03,eur,4.0,True
4366,Lincoln Denmark P14064,2,3,pistons,1,Lincoln,Denmark,93.0,1,big,103.0,2,long,mm,3.55,kg,151.51,eur,3.5,True
4367,GMC USA P2178,2,3,pistons,1,GMC,USA,94.0,1,big,124.0,2,long,mm,2.53,kg,338.57,eur,3.5,True
4368,Daimler Canada P14858,2,3,pistons,1,Daimler,Canada,86.0,1,big,122.0,2,long,mm,3.72,kg,164.37,eur,3.0,True
4369,Honda Denmark P2644,2,3,pistons,1,Honda,Denmark,86.0,1,big,93.0,1,short,mm,3.11,kg,186.82,eur,4.0,True
4370,Lincoln Thailand P33153,2,3,pistons,1,Lincoln,Thailand,73.0,1,big,90.0,1,short,mm,3.19,kg,268.87,eur,4.5,True
4371,Hyundai Indonesia P18487,2,3,pistons,1,Hyundai,Indonesia,79.0,1,big,131.0,2,long,mm,2.78,kg,271.47,eur,4.5,True
4372,KTM Indonesia P20202,2,3,pistons,1,KTM,Indonesia,85.0,1,big,94.0,1,short,mm,2.74,kg,176.64,eur,3.0,True
4373,Ferrari Cuba P37300,2,3,pistons,1,Ferrari,Cuba,99.0,2,small,127.0,2,long,mm,3.56,kg,271.98,eur,3.0,True
4374,Volkswagen Thailand P33794,2,3,pistons,1,Volkswagen,Thailand,108.0,2,small,128.0,2,long,mm,2.84,kg,246.83,eur,4.0,True
4375,Hyundai China P2321,2,3,pistons,1,Hyundai,China,87.0,1,big,134.0,2,long,mm,3.08,kg,325.47,eur,4.0,True
4376,Hyundai Chile P17600,2,3,pistons,1,Hyundai,Chile,103.0,2,small,104.0,2,long,mm,3.29,kg,310.1,eur,4.0,True
4377,Toyota Mexico P21975,2,3,pistons,1,Toyota,Mexico,78.0,1,big,134.0,2,long,mm,3.35,kg,245.53,eur,4.5,True
4378,BMW France P16424,2,3,pistons,1,BMW,France,114.0,2,small,105.0,2,long,mm,3.76,kg,228.53,eur,4.5,True
4379,Hyundai Thailand P29956,2,3,pistons,1,Hyundai,Thailand,111.0,2,small,118.0,2,long,mm,2.01,kg,235.66,eur,3.0,True
4380,Ford Korea P39565,2,3,pistons,1,Ford,Korea,75.0,1,big,100.0,1,short,mm,2.77,kg,268.83,eur,3.0,True
4381,Mercedes Egypt P27830,2,3,pistons,1,Mercedes,Egypt,117.0,2,small,86.0,1,short,mm,3.58,kg,311.95,eur,5.0,True
4382,BMW Belgium P19983,2,3,pistons,1,BMW,Belgium,92.0,1,big,122.0,2,long,mm,3.61,kg,328.5,eur,3.0,True
4383,Lincoln Russia P3092,2,3,pistons,1,Lincoln,Russia,78.0,1,big,138.0,2,long,mm,3.93,kg,224.28,eur,3.5,True
4384,Volvo Romania P13611,2,3,pistons,1,Volvo,Romania,72.0,1,big,135.0,2,long,mm,2.39,kg,325.67,eur,3.0,True
4385,Acura Thailand P38305,2,3,pistons,1,Acura,Thailand,79.0,1,big,115.0,2,long,mm,2.61,kg,188.64,eur,3.0,True
4386,Buick Turkey P9325,2,3,pistons,1,Buick,Turkey,85.0,1,big,108.0,2,long,mm,2.26,kg,229.67,eur,3.0,True
4387,Tesla France P26691,2,3,pistons,1,Tesla,France,81.0,1,big,109.0,2,long,mm,3.85,kg,274.77,eur,5.0,True
4388,Volkswagen Germany P23776,2,3,pistons,1,Volkswagen,Germany,117.0,2,small,90.0,1,short,mm,2.33,kg,171.76,eur,3.0,True
4389,Toyota Turkey P37980,2,3,pistons,1,Toyota,Turkey,95.0,1,big,108.0,2,long,mm,3.16,kg,333.24,eur,4.5,True
4390,Volvo France P26332,2,3,pistons,1,Volvo,France,80.0,1,big,121.0,2,long,mm,3.27,kg,183.78,eur,4.0,True
4391,Toyota Thailand P26970,2,3,pistons,1,Toyota,Thailand,94.0,1,big,94.0,1,short,mm,3.71,kg,291.96,eur,4.0,True
4392,Ford Switzerland P32040,2,3,pistons,1,Ford,Switzerland,103.0,2,small,117.0,2,long,mm,2.42,kg,268.12,eur,3.5,True
4393,Ford Japan P5866,2,3,pistons,1,Ford,Japan,118.0,2,small,104.0,2,long,mm,2.88,kg,275.48,eur,3.5,True
4394,Jeep Egypt P38730,2,3,pistons,1,Jeep,Egypt,97.0,2,small,126.0,2,long,mm,2.33,kg,191.1,eur,4.5,True
4395,Volkswagen Austria P11614,2,3,pistons,1,Volkswagen,Austria,97.0,2,small,128.0,2,long,mm,3.93,kg,215.27,eur,4.5,True
4396,Buick Brazil P14420,2,3,pistons,1,Buick,Brazil,79.0,1,big,138.0,2,long,mm,2.5,kg,182.51,eur,5.0,True
4397,Volkswagen Mexico P3931,2,3,pistons,1,Volkswagen,Mexico,117.0,2,small,110.0,2,long,mm,2.21,kg,226.1,eur,5.0,True
4398,Mercedes Austria P9349,2,3,pistons,1,Mercedes,Austria,116.0,2,small,129.0,2,long,mm,3.49,kg,314.65,eur,4.0,True
4399,Jeep Canada P21750,2,3,pistons,1,Jeep,Canada,92.0,1,big,107.0,2,long,mm,3.2,kg,159.58,eur,4.5,True
4400,Ferrari Denmark P27211,2,3,pistons,1,Ferrari,Denmark,94.0,1,big,98.0,1,short,mm,3.22,kg,345.89,eur,3.5,True
4401,Volkswagen Japan P21328,2,3,pistons,1,Volkswagen,Japan,106.0,2,small,112.0,2,long,mm,2.78,kg,322.07,eur,3.5,True
4402,Daimler Netherlands P39273,2,3,pistons,1,Daimler,Netherlands,93.0,1,big,120.0,2,long,mm,3.39,kg,196.93,eur,4.0,True
4403,Toyota Sweden P36394,2,3,pistons,1,Toyota,Sweden,85.0,1,big,92.0,1,short,mm,2.77,kg,338.68,eur,4.5,True
4404,Daimler Chile P6733,2,3,pistons,1,Daimler,Chile,115.0,2,small,123.0,2,long,mm,3.32,kg,200.83,eur,4.0,True
4405,Lincoln Chile P15013,2,3,pistons,1,Lincoln,Chile,118.0,2,small,125.0,2,long,mm,3.33,kg,233.61,eur,4.0,True
4406,Jeep Switzerland P18262,2,3,pistons,1,Jeep,Switzerland,77.0,1,big,99.0,1,short,mm,3.23,kg,210.33,eur,5.0,True
4407,GMC Romania P14354,2,3,pistons,1,GMC,Romania,102.0,2,small,96.0,1,short,mm,2.78,kg,207.6,eur,3.0,True
4408,Hyundai Brazil P12733,2,3,pistons,1,Hyundai,Brazil,104.0,2,small,88.0,1,short,mm,3.57,kg,280.99,eur,3.5,True
4409,Tesla France P10124,2,3,pistons,1,Tesla,France,110.0,2,small,119.0,2,long,mm,3.76,kg,265.06,eur,5.0,True
4410,Ferrari Switzerland P17511,2,3,pistons,1,Ferrari,Switzerland,102.0,2,small,87.0,1,short,mm,3.33,kg,169.31,eur,4.0,True
4411,Volkswagen Germany P24140,2,3,pistons,1,Volkswagen,Germany,90.0,1,big,100.0,1,short,mm,2.02,kg,332.74,eur,3.0,True
4412,BMW Norway P26233,2,3,pistons,1,BMW,Norway,85.0,1,big,96.0,1,short,mm,2.72,kg,349.11,eur,3.5,True
4413,BMW Romania P3860,2,3,pistons,1,BMW,Romania,99.0,2,small,122.0,2,long,mm,3.44,kg,248.71,eur,3.5,True
4414,Ferrari Denmark P6609,2,3,pistons,1,Ferrari,Denmark,80.0,1,big,107.0,2,long,mm,2.62,kg,280.07,eur,4.0,True
4415,BYD Korea P12961,2,3,pistons,1,BYD,Korea,98.0,2,small,137.0,2,long,mm,3.04,kg,224.41,eur,3.0,True
4416,Daimler Austria P15515,2,3,pistons,1,Daimler,Austria,89.0,1,big,101.0,2,long,mm,3.76,kg,256.37,eur,3.5,True
4417,Buick Germany P32351,2,3,pistons,1,Buick,Germany,94.0,1,big,130.0,2,long,mm,2.11,kg,229.59,eur,3.5,True
4418,Hyundai Belgium P39455,2,3,pistons,1,Hyundai,Belgium,83.0,1,big,138.0,2,long,mm,3.93,kg,275.51,eur,4.0,True
4419,Benz Cuba P28619,2,3,pistons,1,Benz,Cuba,102.0,2,small,100.0,1,short,mm,3.17,kg,223.53,eur,4.5,True
4420,KTM Netherlands P34157,2,3,pistons,1,KTM,Netherlands,80.0,1,big,127.0,2,long,mm,2.55,kg,218.5,eur,4.5,True
4421,GMC Mexico P14059,2,3,pistons,1,GMC,Mexico,103.0,2,small,109.0,2,long,mm,3.18,kg,305.37,eur,4.0,True
4422,Jeep Mexico P29479,2,3,pistons,1,Jeep,Mexico,107.0,2,small,90.0,1,short,mm,2.95,kg,176.05,eur,5.0,True
4423,Acura France P32207,2,3,pistons,1,Acura,France,103.0,2,small,121.0,2,long,mm,3.01,kg,235.12,eur,3.0,True
4424,BYD Switzerland P11999,2,3,pistons,1,BYD,Switzerland,73.0,1,big,110.0,2,long,mm,2.67,kg,174.3,eur,4.5,True
4425,Hyundai Denmark P35160,2,3,pistons,1,Hyundai,Denmark,91.0,1,big,128.0,2,long,mm,3.33,kg,299.36,eur,5.0,True
4426,Jeep Germany P32625,2,3,pistons,1,Jeep,Germany,95.0,1,big,99.0,1,short,mm,3.55,kg,163.98,eur,3.5,True
4427,Ferrari France P17562,2,3,pistons,1,Ferrari,France,96.0,2,small,96.0,1,short,mm,3.85,kg,338.24,eur,4.0,True
4428,Hyundai Mexico P23657,2,3,pistons,1,Hyundai,Mexico,73.0,1,big,87.0,1,short,mm,2.25,kg,261.22,eur,4.0,True
4429,Jeep Mexico P34490,2,3,pistons,1,Jeep,Mexico,105.0,2,small,123.0,2,long,mm,2.82,kg,284.37,eur,5.0,True
4430,Mercedes Germany P17807,2,3,pistons,1,Mercedes,Germany,117.0,2,small,134.0,2,long,mm,3.98,kg,211.58,eur,3.5,True
4431,Ford Thailand P26475,2,3,pistons,1,Ford,Thailand,84.0,1,big,119.0,2,long,mm,3.84,kg,276.41,eur,3.0,True
4432,Ferrari Netherlands P26193,2,3,pistons,1,Ferrari,Netherlands,84.0,1,big,135.0,2,long,mm,3.85,kg,332.94,eur,4.0,True
4433,Volkswagen Austria P17639,2,3,pistons,1,Volkswagen,Austria,94.0,1,big,99.0,1,short,mm,2.42,kg,234.07,eur,3.5,True
4434,Jeep Belgium P8458,2,3,pistons,1,Jeep,Belgium,88.0,1,big,124.0,2,long,mm,2.42,kg,316.45,eur,5.0,True
4435,BMW Cuba P24852,2,3,pistons,1,BMW,Cuba,101.0,2,small,95.0,1,short,mm,2.95,kg,195.81,eur,4.5,True
4436,Hyundai Belgium P9754,2,3,pistons,1,Hyundai,Belgium,86.0,1,big,86.0,1,short,mm,2.13,kg,273.91,eur,4.5,True
4437,BMW USA P9631,2,3,pistons,1,BMW,USA,91.0,1,big,121.0,2,long,mm,3.85,kg,264.91,eur,3.5,True
4438,GMC Indonesia P21936,2,3,pistons,1,GMC,Indonesia,116.0,2,small,134.0,2,long,mm,3.09,kg,168.0,eur,5.0,True
4439,Jeep Germany P23342,2,3,pistons,1,Jeep,Germany,114.0,2,small,122.0,2,long,mm,2.21,kg,223.39,eur,3.5,True
4440,Volkswagen Belgium P18277,2,3,pistons,1,Volkswagen,Belgium,109.0,2,small,95.0,1,short,mm,2.11,kg,267.48,eur,3.5,True
4441,Toyota Sweden P33323,2,3,pistons,1,Toyota,Sweden,77.0,1,big,137.0,2,long,mm,3.38,kg,197.11,eur,3.5,True
4442,GMC Thailand P16077,2,3,pistons,1,GMC,Thailand,118.0,2,small,126.0,2,long,mm,3.87,kg,223.92,eur,4.0,True
4443,Daimler Switzerland P7481,2,3,pistons,1,Daimler,Switzerland,90.0,1,big,130.0,2,long,mm,3.01,kg,174.62,eur,3.5,True
4444,Ferrari Germany P6844,2,3,pistons,1,Ferrari,Germany,72.0,1,big,110.0,2,long,mm,2.58,kg,282.09,eur,3.5,True
4445,GMC Denmark P29870,2,3,pistons,1,GMC,Denmark,111.0,2,small,91.0,1,short,mm,2.75,kg,170.84,eur,3.5,True
4446,Volkswagen Denmark P19398,2,3,pistons,1,Volkswagen,Denmark,98.0,2,small,97.0,1,short,mm,2.26,kg,227.4,eur,5.0,True
4447,Mercedes Denmark P11372,2,3,pistons,1,Mercedes,Denmark,91.0,1,big,105.0,2,long,mm,3.35,kg,334.68,eur,3.5,True
4448,Tesla Chile P36022,2,3,pistons,1,Tesla,Chile,73.0,1,big,131.0,2,long,mm,2.1,kg,332.87,eur,4.0,True
4449,Tesla India P18424,2,3,pistons,1,Tesla,India,117.0,2,small,109.0,2,long,mm,2.57,kg,250.93,eur,4.0,True
4450,Ford New Zealand P23645,2,3,pistons,1,Ford,New,100.0,2,small,90.0,1,short,mm,2.09,kg,334.96,eur,5.0,True
4451,GMC Switzerland P9646,2,3,pistons,1,GMC,Switzerland,116.0,2,small,130.0,2,long,mm,3.26,kg,155.59,eur,5.0,True
4452,Honda USA P30208,2,3,pistons,1,Honda,USA,82.0,1,big,88.0,1,short,mm,2.11,kg,310.15,eur,4.0,True
4453,Lincoln USA P25438,2,3,pistons,1,Lincoln,USA,104.0,2,small,99.0,1,short,mm,3.22,kg,188.17,eur,3.0,True
4454,KTM New Zealand P33467,2,3,pistons,1,KTM,New,101.0,2,small,119.0,2,long,mm,3.77,kg,301.56,eur,4.5,True
4455,BYD Switzerland P33049,2,3,pistons,1,BYD,Switzerland,87.0,1,big,86.0,1,short,mm,2.77,kg,273.58,eur,4.0,True
4456,Mercedes New Zealand P11049,2,3,pistons,1,Mercedes,New,115.0,2,small,138.0,2,long,mm,3.15,kg,334.07,eur,3.5,True
4457,BMW Austria P31721,2,3,pistons,1,BMW,Austria,106.0,2,small,93.0,1,short,mm,2.47,kg,296.97,eur,3.5,True
4458,Acura France P35907,2,3,pistons,1,Acura,France,73.0,1,big,86.0,1,short,mm,3.16,kg,160.15,eur,4.0,True
4459,Ferrari Canada P35791,2,3,pistons,1,Ferrari,Canada,100.0,2,small,101.0,2,long,mm,2.6,kg,233.59,eur,3.0,True
4460,Ferrari Chile P33220,2,3,pistons,1,Ferrari,Chile,71.0,1,big,99.0,1,short,mm,3.5,kg,166.71,eur,3.0,True
4461,BMW Mexico P5931,2,3,pistons,1,BMW,Mexico,102.0,2,small,140.0,2,long,mm,2.45,kg,254.65,eur,3.5,True
4462,Acura France P39934,2,3,pistons,1,Acura,France,108.0,2,small,90.0,1,short,mm,2.91,kg,162.35,eur,4.0,True
4463,Benz USA P13742,2,3,pistons,1,Benz,USA,99.0,2,small,114.0,2,long,mm,2.71,kg,163.95,eur,3.5,True
4464,Benz Belgium P4152,2,3,pistons,1,Benz,Belgium,96.0,2,small,117.0,2,long,mm,3.51,kg,247.56,eur,3.5,True
4465,Volkswagen Italy P5513,2,3,pistons,1,Volkswagen,Italy,81.0,1,big,119.0,2,long,mm,3.49,kg,314.62,eur,4.0,True
4466,BMW Egypt P5203,2,3,pistons,1,BMW,Egypt,120.0,2,small,132.0,2,long,mm,3.95,kg,346.84,eur,4.0,True
4467,Daimler Turkey P15077,2,3,pistons,1,Daimler,Turkey,119.0,2,small,126.0,2,long,mm,2.09,kg,247.89,eur,3.5,True
4468,Honda Sweden P15908,2,3,pistons,1,Honda,Sweden,80.0,1,big,115.0,2,long,mm,2.97,kg,259.2,eur,4.0,True
4469,Mercedes Russia P15985,2,3,pistons,1,Mercedes,Russia,93.0,1,big,100.0,1,short,mm,2.47,kg,230.87,eur,3.5,True
4470,Acura Germany P19237,2,3,pistons,1,Acura,Germany,95.0,1,big,134.0,2,long,mm,2.79,kg,156.54,eur,4.5,True
4471,Jeep Germany P25902,2,3,pistons,1,Jeep,Germany,87.0,1,big,119.0,2,long,mm,2.36,kg,303.14,eur,4.0,True
4472,KTM USA P21622,2,3,pistons,1,KTM,USA,105.0,2,small,139.0,2,long,mm,3.39,kg,200.48,eur,3.0,True
4473,Daimler Germany P20679,2,3,pistons,1,Daimler,Germany,108.0,2,small,106.0,2,long,mm,3.95,kg,252.29,eur,3.0,True
4474,Acura China P10956,2,3,pistons,1,Acura,China,91.0,1,big,110.0,2,long,mm,3.59,kg,285.39,eur,4.0,True
4475,Buick Japan P31232,2,3,pistons,1,Buick,Japan,82.0,1,big,134.0,2,long,mm,3.8,kg,316.15,eur,5.0,True
4476,Volkswagen Italy P6894,2,3,pistons,1,Volkswagen,Italy,83.0,1,big,139.0,2,long,mm,3.26,kg,281.47,eur,4.0,True
4477,GMC Turkey P22871,2,3,pistons,1,GMC,Turkey,97.0,2,small,97.0,1,short,mm,3.24,kg,239.32,eur,4.5,True
4478,Honda Belgium P31252,2,3,pistons,1,Honda,Belgium,85.0,1,big,100.0,1,short,mm,3.5,kg,337.01,eur,4.5,True
4479,Daimler Chile P24265,2,3,pistons,1,Daimler,Chile,99.0,2,small,113.0,2,long,mm,3.84,kg,348.55,eur,4.5,True
4480,Toyota Italy P32718,2,3,pistons,1,Toyota,Italy,90.0,1,big,135.0,2,long,mm,3.25,kg,305.59,eur,4.5,True
4481,Tesla Denmark P36452,2,3,pistons,1,Tesla,Denmark,108.0,2,small,101.0,2,long,mm,3.6,kg,188.08,eur,3.5,True
4482,Ford Italy P20237,2,3,pistons,1,Ford,Italy,115.0,2,small,123.0,2,long,mm,2.0,kg,210.4,eur,3.5,True
4483,Honda Cuba P4002,2,3,pistons,1,Honda,Cuba,112.0,2,small,139.0,2,long,mm,2.04,kg,188.86,eur,3.5,True
4484,Jeep Chile P21145,2,3,pistons,1,Jeep,Chile,90.0,1,big,94.0,1,short,mm,2.3,kg,319.59,eur,3.5,True
4485,Jeep Romania P26894,2,3,pistons,1,Jeep,Romania,90.0,1,big,132.0,2,long,mm,2.2,kg,285.96,eur,4.0,True
4486,Ferrari Austria P2017,2,3,pistons,1,Ferrari,Austria,105.0,2,small,107.0,2,long,mm,2.54,kg,272.29,eur,3.0,True
4487,Honda Russia P6479,2,3,pistons,1,Honda,Russia,79.0,1,big,117.0,2,long,mm,3.23,kg,319.69,eur,4.0,True
4488,BMW Brazil P17170,2,3,pistons,1,BMW,Brazil,99.0,2,small,122.0,2,long,mm,2.31,kg,306.1,eur,3.5,True
4489,Volvo Cuba P31263,2,3,pistons,1,Volvo,Cuba,87.0,1,big,113.0,2,long,mm,3.9,kg,192.41,eur,4.5,True
4490,Honda Austria P28450,2,3,pistons,1,Honda,Austria,85.0,1,big,125.0,2,long,mm,3.45,kg,187.98,eur,3.0,True
4491,Volkswagen Japan P10639,2,3,pistons,1,Volkswagen,Japan,81.0,1,big,89.0,1,short,mm,3.64,kg,202.13,eur,3.5,True
4492,Jeep USA P18705,2,3,pistons,1,Jeep,USA,81.0,1,big,113.0,2,long,mm,3.25,kg,256.24,eur,4.0,True
4493,Volkswagen Cuba P19584,2,3,pistons,1,Volkswagen,Cuba,88.0,1,big,116.0,2,long,mm,3.59,kg,224.09,eur,3.5,True
4494,Ferrari Italy P30318,2,3,pistons,1,Ferrari,Italy,105.0,2,small,117.0,2,long,mm,2.08,kg,266.82,eur,4.0,True
4495,Acura Denmark P5990,2,3,pistons,1,Acura,Denmark,74.0,1,big,93.0,1,short,mm,3.41,kg,226.65,eur,3.5,True
4496,KTM Austria P38299,2,3,pistons,1,KTM,Austria,109.0,2,small,112.0,2,long,mm,3.54,kg,222.08,eur,4.0,True
4497,Volvo Japan P15766,2,3,pistons,1,Volvo,Japan,79.0,1,big,103.0,2,long,mm,2.75,kg,252.54,eur,3.5,True
4498,Ford Turkey P33792,2,3,pistons,1,Ford,Turkey,74.0,1,big,119.0,2,long,mm,2.6,kg,234.19,eur,3.0,True
4499,Tesla Mexico P4563,2,3,pistons,1,Tesla,Mexico,100.0,2,small,140.0,2,long,mm,2.02,kg,277.46,eur,4.5,True
4500,Buick Belgium P22560,2,3,pistons,1,Buick,Belgium,114.0,2,small,102.0,2,long,mm,2.12,kg,189.95,eur,4.0,True
4501,BYD Sweden P15693,2,3,pistons,1,BYD,Sweden,92.0,1,big,91.0,1,short,mm,2.41,kg,201.85,eur,4.5,True
4502,Buick Turkey P13793,2,3,pistons,1,Buick,Turkey,84.0,1,big,134.0,2,long,mm,2.23,kg,241.86,eur,3.5,True
4503,Volkswagen New Zealand P21928,2,3,pistons,1,Volkswagen,New,102.0,2,small,106.0,2,long,mm,3.74,kg,255.61,eur,3.5,True
4504,Ferrari Russia P27468,2,3,pistons,1,Ferrari,Russia,92.0,1,big,120.0,2,long,mm,2.54,kg,233.18,eur,3.5,True
4505,Acura China P33107,2,3,pistons,1,Acura,China,116.0,2,small,131.0,2,long,mm,3.43,kg,155.76,eur,4.0,True
4506,Ferrari Netherlands P3780,2,3,pistons,1,Ferrari,Netherlands,86.0,1,big,87.0,1,short,mm,2.75,kg,314.31,eur,3.5,True
4507,Volkswagen Chile P7846,2,3,pistons,1,Volkswagen,Chile,106.0,2,small,134.0,2,long,mm,2.39,kg,167.35,eur,3.5,True
4508,Ferrari Netherlands P7639,2,3,pistons,1,Ferrari,Netherlands,118.0,2,small,119.0,2,long,mm,2.2,kg,264.76,eur,5.0,True
4509,Benz Chile P20092,2,3,pistons,1,Benz,Chile,115.0,2,small,134.0,2,long,mm,3.94,kg,340.06,eur,4.0,True
4510,BMW Sweden P15004,2,3,pistons,1,BMW,Sweden,84.0,1,big,90.0,1,short,mm,3.29,kg,182.05,eur,4.5,True
4511,Benz Norway P6306,2,3,pistons,1,Benz,Norway,96.0,2,small,116.0,2,long,mm,3.16,kg,233.83,eur,3.0,True
4512,Buick Cuba P14719,2,3,pistons,1,Buick,Cuba,82.0,1,big,136.0,2,long,mm,2.84,kg,197.37,eur,5.0,True
4513,Ferrari Indonesia P6414,2,3,pistons,1,Ferrari,Indonesia,71.0,1,big,139.0,2,long,mm,2.91,kg,255.61,eur,4.0,True
4514,Daimler Belgium P1594,2,3,pistons,1,Daimler,Belgium,105.0,2,small,136.0,2,long,mm,3.32,kg,324.98,eur,4.0,True
4515,Honda Cuba P8978,2,3,pistons,1,Honda,Cuba,93.0,1,big,134.0,2,long,mm,3.21,kg,335.85,eur,3.5,True
4516,BYD Denmark P23127,2,3,pistons,1,BYD,Denmark,97.0,2,small,127.0,2,long,mm,3.6,kg,253.44,eur,4.5,True
4517,KTM Russia P27905,2,3,pistons,1,KTM,Russia,73.0,1,big,119.0,2,long,mm,3.01,kg,309.6,eur,5.0,True
4518,Mercedes Germany P9487,2,3,pistons,1,Mercedes,Germany,84.0,1,big,131.0,2,long,mm,3.01,kg,301.79,eur,4.0,True
4519,BMW Korea P14042,2,3,pistons,1,BMW,Korea,83.0,1,big,130.0,2,long,mm,3.74,kg,295.16,eur,4.5,True
4520,Lincoln Belgium P5250,2,3,pistons,1,Lincoln,Belgium,91.0,1,big,97.0,1,short,mm,2.72,kg,277.49,eur,3.5,True
4521,Benz USA P22047,2,3,pistons,1,Benz,USA,93.0,1,big,115.0,2,long,mm,2.71,kg,182.23,eur,4.5,True
4522,BYD Thailand P34667,2,3,pistons,1,BYD,Thailand,104.0,2,small,120.0,2,long,mm,3.39,kg,249.42,eur,3.5,True
4523,GMC Turkey P7683,2,3,pistons,1,GMC,Turkey,104.0,2,small,119.0,2,long,mm,3.03,kg,152.9,eur,3.0,True
4524,Volvo Germany P16039,2,3,pistons,1,Volvo,Germany,108.0,2,small,114.0,2,long,mm,2.98,kg,301.49,eur,4.0,True
4525,Hyundai Mexico P28046,2,3,pistons,1,Hyundai,Mexico,103.0,2,small,95.0,1,short,mm,2.92,kg,320.24,eur,4.5,True
4526,Jeep Canada P30157,2,3,pistons,1,Jeep,Canada,111.0,2,small,91.0,1,short,mm,2.3,kg,153.55,eur,3.5,True
4527,BYD Chile P38930,2,3,pistons,1,BYD,Chile,85.0,1,big,106.0,2,long,mm,2.74,kg,198.27,eur,4.0,True
4528,Hyundai Switzerland P6442,2,3,pistons,1,Hyundai,Switzerland,90.0,1,big,137.0,2,long,mm,3.46,kg,248.32,eur,3.0,True
4529,BMW Italy P19748,2,3,pistons,1,BMW,Italy,86.0,1,big,98.0,1,short,mm,2.88,kg,267.81,eur,5.0,True
4530,GMC Sweden P10424,2,3,pistons,1,GMC,Sweden,73.0,1,big,102.0,2,long,mm,2.81,kg,323.32,eur,4.0,True
4531,Hyundai Netherlands P3675,2,3,pistons,1,Hyundai,Netherlands,100.0,2,small,96.0,1,short,mm,3.19,kg,177.28,eur,4.5,True
4532,Mercedes Chile P31658,2,3,pistons,1,Mercedes,Chile,100.0,2,small,90.0,1,short,mm,3.65,kg,261.43,eur,4.5,True
4533,Daimler China P13309,2,3,pistons,1,Daimler,China,115.0,2,small,110.0,2,long,mm,3.73,kg,304.86,eur,3.0,True
4534,Buick Germany P31554,2,3,pistons,1,Buick,Germany,97.0,2,small,94.0,1,short,mm,3.37,kg,295.7,eur,3.0,True
