material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
5108,Tesla Belgium P23934,2,2,alternator,1,Tesla,Belgium,0.9304388422035477,0.26400000000000007,0.15513321815040515,mm,0.7,kg,1.0,1.0,1.0,0,0,0.8025333333333333,eur,0.25,False
5109,Buick Chile P35214,2,2,alternator,1,Buick,Chile,0.19381085767640385,0.7589999999999999,0.9197963080840225,mm,0.8400000000000001,kg,0.07547169811320754,1.0,0.0,0,0,0.15126666666666666,eur,0.5,False
5110,Honda Indonesia P29018,2,2,alternator,1,Honda,Indonesia,0.5872348939575825,0.7659166666666669,0.7540238246794585,mm,0.42500000000000004,kg,0.07547169811320754,1.0,0.0,0,0,0.006066666666666644,eur,0.75,False
5111,KTM Russia P9474,2,2,alternator,1,KTM,Russia,0.029811924769908134,0.46083333333333343,0.6040738383195421,mm,0.3899999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.7720666666666667,eur,0.75,False
5112,Honda Romania P35273,2,2,alternator,1,Honda,Romania,0.6180472188875545,0.03850000000000004,0.38728744202964466,mm,0.32000000000000006,kg,0.0,1.0,0.0,0,0,0.20226666666666668,eur,0.75,False
5113,Ferrari Sweden P19805,2,2,alternator,1,Ferrari,Sweden,0.6980125383486724,0.4305833333333335,0.4254796762753474,mm,0.5049999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.9984,eur,0.0,False
5114,Buick Cuba P17265,2,2,alternator,1,Buick,Cuba,0.5544884620514869,0.4939166666666665,0.19405292352459785,mm,0.51,kg,0.0,1.0,1.0,0,0,0.5637333333333333,eur,0.0,False
5115,Hyundai Indonesia P6330,2,2,alternator,1,Hyundai,Indonesia,0.11731359210350786,0.3542499999999999,0.1524961353096297,mm,0.6950000000000001,kg,1.0,1.0,0.0,0,0,0.7219333333333333,eur,0.5,False
5116,Ford France P30469,2,2,alternator,1,Ford,France,0.6186474589835932,0.5707500000000001,0.1961444030190056,mm,0.595,kg,0.0,0.0,0.0,0,0,0.8350666666666666,eur,0.25,False
5117,KTM France P31605,2,2,alternator,1,KTM,France,0.20488195278111254,0.9911666666666666,0.6311721378557784,mm,0.6799999999999999,kg,1.0,0.0,0.0,0,0,0.6149333333333334,eur,0.5,False
5118,Hyundai Germany P27158,2,2,alternator,1,Hyundai,Germany,0.8750166733360011,0.6464166666666666,0.7899427116486313,mm,0.5249999999999999,kg,0.0,0.0,0.0,0,0,0.9750666666666666,eur,1.0,False
5119,Volkswagen Indonesia P17538,2,2,alternator,1,Volkswagen,Indonesia,0.6309190342803788,0.35908333333333314,0.03064472128762393,mm,0.5,kg,0.07547169811320754,0.0,0.0,0,0,0.007066666666666682,eur,0.5,False
5120,Honda USA P28773,2,2,alternator,1,Honda,USA,0.9611844737895154,0.20333333333333314,0.94007456579067,mm,0.48,kg,1.0,0.0,0.0,0,0,0.6512,eur,0.25,False
5121,Daimler Russia P9779,2,2,alternator,1,Daimler,Russia,0.9115646258503395,0.4912499999999999,0.6246248976993729,mm,0.8899999999999999,kg,1.0,0.0,0.0,0,0,0.3557333333333334,eur,0.5,False
5122,BMW Belgium P26954,2,2,alternator,1,BMW,Belgium,0.7632386287848474,0.54325,0.4571246703646446,mm,0.635,kg,0.0,1.0,1.0,0,0,0.5926666666666667,eur,0.75,False
5123,BMW Norway P27336,2,2,alternator,1,BMW,Norway,0.21908763505402168,0.6022499999999998,0.36337182868054946,mm,0.54,kg,0.0,1.0,1.0,0,0,0.651,eur,1.0,False
5124,BYD Germany P31116,2,2,alternator,1,BYD,Germany,0.9690542883820188,0.027000000000000076,0.2542511594071113,mm,0.8799999999999999,kg,1.0,0.0,0.0,0,0,0.3273333333333333,eur,0.25,False
5125,Ford Egypt P1986,2,2,alternator,1,Ford,Egypt,0.33626784046952113,0.9965833333333332,0.13512776211694108,mm,0.1399999999999999,kg,0.0,1.0,0.0,0,0,0.43946666666666656,eur,0.5,False
5126,Buick Russia P4493,2,2,alternator,1,Buick,Russia,0.2480992396958782,0.02624999999999981,0.2627989451668634,mm,0.31499999999999995,kg,0.07547169811320754,0.0,1.0,0,0,0.9725999999999999,eur,0.5,False
5127,Volkswagen Canada P4199,2,2,alternator,1,Volkswagen,Canada,0.8764172335600902,0.9796666666666667,0.9759025188687827,mm,0.8400000000000001,kg,0.8490566037735849,0.0,1.0,0,0,0.095,eur,1.0,False
5128,Mercedes Denmark P31361,2,2,alternator,1,Mercedes,Denmark,0.7253568093904225,0.9976666666666669,0.5651541329453483,mm,0.03499999999999992,kg,0.0,1.0,0.0,0,0,0.38893333333333335,eur,0.75,False
5129,KTM Mexico P32214,2,2,alternator,1,KTM,Mexico,0.9747232226223818,0.9375833333333332,0.7234700372828957,mm,0.905,kg,0.0,0.0,1.0,0,0,0.12966666666666668,eur,0.5,False
5130,Tesla Russia P3389,2,2,alternator,1,Tesla,Russia,0.5520875016673332,0.02408333333333322,0.6701827771210332,mm,0.8,kg,1.0,0.0,0.0,0,0,0.9972000000000001,eur,0.75,False
5131,GMC Romania P39744,2,2,alternator,1,GMC,Romania,0.4810590903027876,0.8854166666666666,0.9042466127125582,mm,0.43999999999999995,kg,0.8490566037735849,0.0,1.0,0,0,0.8654666666666666,eur,0.25,False
5132,Daimler Sweden P26417,2,2,alternator,1,Daimler,Sweden,0.6139789249032941,0.3524166666666668,0.9152496135309626,mm,0.5349999999999999,kg,0.07547169811320754,0.0,1.0,0,0,0.43979999999999997,eur,1.0,False
5133,Acura Cuba P4876,2,2,alternator,1,Acura,Cuba,0.5768974256369213,0.23833333333333354,0.9223424570337369,mm,0.27,kg,1.0,0.0,0.0,0,0,0.6238666666666668,eur,0.5,False
5134,Tesla Cuba P27361,2,2,alternator,1,Tesla,Cuba,0.3906229158329997,0.8524166666666668,0.7163771937801214,mm,0.9450000000000001,kg,0.07547169811320754,1.0,1.0,0,0,0.9764666666666667,eur,0.0,False
5135,BYD Cuba P7215,2,2,alternator,1,BYD,Cuba,0.4922635720955043,0.6646666666666666,0.8308629626261707,mm,0.42500000000000004,kg,0.8490566037735849,0.0,1.0,0,0,0.23773333333333332,eur,0.75,False
5136,Volkswagen Austria P30082,2,2,alternator,1,Volkswagen,Austria,0.8062558356676,0.10008333333333326,0.5286896426298079,mm,0.78,kg,0.0,0.0,0.0,0,0,0.8903333333333334,eur,0.0,False
5137,BYD Indonesia P39000,2,2,alternator,1,BYD,Indonesia,0.20288115246098443,0.9505,0.6839137946712741,mm,0.07499999999999996,kg,1.0,1.0,0.0,0,0,0.4254666666666666,eur,0.25,False
5138,Honda Switzerland P4452,2,2,alternator,1,Honda,Switzerland,0.9477124183006534,0.8245,0.12412476129853572,mm,0.95,kg,1.0,0.0,0.0,0,0,0.8656,eur,0.25,False
5139,GMC Cuba P20947,2,2,alternator,1,GMC,Cuba,0.2855142056822728,0.40291666666666687,0.3490952077839409,mm,0.615,kg,1.0,0.0,1.0,0,0,0.3300666666666666,eur,1.0,False
5140,BYD Cuba P24186,2,2,alternator,1,BYD,Cuba,0.9317060157396292,0.5886666666666666,0.4189324361189419,mm,0.1499999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.49566666666666664,eur,0.5,False
5141,GMC Belgium P25373,2,2,alternator,1,GMC,Belgium,0.763038548752834,0.2573333333333333,0.8919705374192962,mm,0.635,kg,1.0,1.0,1.0,0,0,0.5251333333333335,eur,0.25,False
5142,Honda Brazil P24917,2,2,alternator,1,Honda,Brazil,0.43023876217153506,0.9280000000000002,0.6370828407747572,mm,0.8600000000000001,kg,0.8490566037735849,1.0,0.0,0,0,0.7862,eur,0.25,False
5143,Jeep Turkey P21168,2,2,alternator,1,Jeep,Turkey,0.7304255035347469,0.7295833333333335,0.36973720105483276,mm,0.645,kg,0.0,0.0,0.0,0,0,0.17133333333333337,eur,0.75,False
5144,Volvo Belgium P9964,2,2,alternator,1,Volvo,Belgium,0.9490462851807383,0.17275000000000015,0.49913612803491836,mm,0.345,kg,1.0,0.0,1.0,0,0,0.7560666666666667,eur,0.75,False
5145,GMC Switzerland P7346,2,2,alternator,1,GMC,Switzerland,0.1656662665066024,0.09866666666666646,0.8812403382740742,mm,0.1399999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.9575999999999999,eur,0.5,False
5146,GMC Belgium P34783,2,2,alternator,1,GMC,Belgium,0.978724823262638,0.6949999999999998,0.44593980176411707,mm,0.6699999999999999,kg,1.0,1.0,0.0,0,0,0.04379999999999996,eur,0.25,False
5147,Hyundai Sweden P13277,2,2,alternator,1,Hyundai,Sweden,0.7547685740963046,0.22041666666666657,0.2477948531417659,mm,0.18500000000000005,kg,0.07547169811320754,1.0,1.0,0,0,0.2908,eur,0.0,False
5148,Acura Turkey P19201,2,2,alternator,1,Acura,Turkey,0.6531946111778045,0.8892499999999999,0.4834045648813309,mm,0.9750000000000001,kg,0.8490566037735849,0.0,0.0,0,0,0.5102666666666666,eur,0.5,False
5149,KTM Turkey P13568,2,2,alternator,1,KTM,Turkey,0.769441109777244,0.3824999999999998,0.3409111575884332,mm,0.17500000000000004,kg,0.0,0.0,0.0,0,0,0.4949333333333334,eur,0.75,False
5150,Tesla Russia P18558,2,2,alternator,1,Tesla,Russia,0.04508470054688534,0.6872500000000002,0.9398017641174866,mm,0.45500000000000007,kg,1.0,1.0,1.0,0,0,0.7806000000000001,eur,0.75,False
5151,Acura India P37894,2,2,alternator,1,Acura,India,0.657863145258103,0.7275000000000001,0.293898335909794,mm,0.615,kg,0.07547169811320754,1.0,1.0,0,0,0.31113333333333326,eur,0.5,False
5152,Buick Mexico P34982,2,2,alternator,1,Buick,Mexico,0.5232759770574897,0.8958333333333334,0.960080021824134,mm,0.355,kg,0.8490566037735849,0.0,0.0,0,0,0.12439999999999998,eur,0.75,False
5153,Toyota Egypt P25486,2,2,alternator,1,Toyota,Egypt,0.3022542350273441,0.9872500000000002,0.7248340456488135,mm,0.21999999999999997,kg,0.8490566037735849,1.0,1.0,0,0,0.5779333333333333,eur,1.0,False
5154,Jeep Cuba P16633,2,2,alternator,1,Jeep,Cuba,0.5316126450580233,0.6579166666666666,0.872601618623261,mm,0.71,kg,0.8490566037735849,1.0,1.0,0,0,0.8916666666666667,eur,0.0,False
5155,Ford Norway P9804,2,2,alternator,1,Ford,Norway,0.34313725490196056,0.12491666666666675,0.972356097117396,mm,0.2649999999999999,kg,0.0,1.0,0.0,0,0,0.3072000000000001,eur,0.75,False
5156,KTM Mexico P2379,2,2,alternator,1,KTM,Mexico,0.8065226090436168,0.046666666666666856,0.9143402746203514,mm,0.855,kg,1.0,0.0,1.0,0,0,0.3681999999999999,eur,0.75,False
5157,Honda Austria P37172,2,2,alternator,1,Honda,Austria,0.5889689209016934,0.9806666666666667,0.8847867600254619,mm,0.405,kg,0.8490566037735849,0.0,1.0,0,0,0.8243333333333334,eur,0.5,False
5158,Benz Korea P38125,2,2,alternator,1,Benz,Korea,0.3745498199279712,0.74425,0.6980994816768206,mm,0.30499999999999994,kg,0.8490566037735849,0.0,1.0,0,0,0.5736666666666668,eur,0.75,False
5159,Volvo Cuba P35891,2,2,alternator,1,Volvo,Cuba,0.5080032012805118,0.2660833333333334,0.4128398654178409,mm,0.43500000000000005,kg,1.0,0.0,0.0,0,0,0.9044,eur,0.0,False
5160,KTM Turkey P28681,2,2,alternator,1,KTM,Turkey,0.4721888755502196,0.34666666666666685,0.5356006183504589,mm,0.7350000000000001,kg,1.0,0.0,0.0,0,0,0.9679333333333333,eur,0.0,False
5161,Ferrari Indonesia P34590,2,2,alternator,1,Ferrari,Indonesia,0.9146992130185403,0.7961666666666668,0.3722833500045471,mm,0.845,kg,0.0,1.0,1.0,0,0,0.8896,eur,0.0,False
5162,Volkswagen Sweden P25327,2,2,alternator,1,Volkswagen,Sweden,0.4106309190342802,0.4391666666666666,0.7763935618805127,mm,0.05499999999999994,kg,0.0,1.0,1.0,0,0,0.3754666666666666,eur,0.25,False
5163,Volkswagen Indonesia P5456,2,2,alternator,1,Volkswagen,Indonesia,0.4281045751633989,0.14083333333333314,0.13003546421751447,mm,0.3500000000000001,kg,1.0,0.0,1.0,0,0,0.09926666666666667,eur,0.75,False
5164,Ferrari Romania P13657,2,2,alternator,1,Ferrari,Romania,0.39602507669734544,0.6283333333333332,0.22751659543511846,mm,0.52,kg,0.8490566037735849,1.0,1.0,0,0,0.3517333333333333,eur,0.75,False
5165,Acura Germany P16647,2,2,alternator,1,Acura,Germany,0.8236627984527142,0.7201666666666668,0.7472037828498687,mm,0.51,kg,0.8490566037735849,0.0,0.0,0,0,0.29413333333333336,eur,1.0,False
5166,Hyundai Switzerland P34771,2,2,alternator,1,Hyundai,Switzerland,0.7621715352807785,0.863,0.9003364553969261,mm,0.72,kg,1.0,1.0,1.0,0,0,0.9079333333333334,eur,1.0,False
5167,BYD New Zealand P23877,2,2,alternator,1,BYD,New,0.37968520741629974,0.3946666666666668,0.15667909429844515,mm,0.5149999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.6345333333333334,eur,0.25,False
5168,Buick Brazil P2418,2,2,alternator,1,Buick,Brazil,0.672068827531012,0.4670833333333334,0.5725197781213059,mm,0.1399999999999999,kg,0.0,1.0,0.0,0,0,0.1672,eur,0.25,False
5169,Daimler Korea P30822,2,2,alternator,1,Daimler,Korea,0.6838068560757632,0.1226666666666669,0.4102027825770665,mm,0.355,kg,0.07547169811320754,0.0,1.0,0,0,0.8597333333333333,eur,0.25,False
5170,Lincoln Thailand P23572,2,2,alternator,1,Lincoln,Thailand,0.4600506869414432,0.37208333333333315,0.23579157952168825,mm,0.6399999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.3996666666666666,eur,1.0,False
5171,Honda India P24781,2,2,alternator,1,Honda,India,0.282579698546085,0.8300000000000002,0.2778939710830231,mm,0.44999999999999996,kg,0.07547169811320754,0.0,0.0,0,0,0.0324,eur,0.25,False
5172,Tesla Chile P7432,2,2,alternator,1,Tesla,Chile,0.4016273175937042,0.23024999999999995,0.16595435118668725,mm,0.014999999999999902,kg,0.8490566037735849,0.0,0.0,0,0,0.8888666666666668,eur,0.5,False
5173,Volkswagen Brazil P30701,2,2,alternator,1,Volkswagen,Brazil,0.9125650260104041,0.6815833333333335,0.7440210966627264,mm,0.75,kg,0.0,0.0,1.0,0,0,0.33386666666666676,eur,0.0,False
5174,GMC Denmark P14286,2,2,alternator,1,GMC,Denmark,0.8037214885954378,0.05466666666666668,0.9523506410839319,mm,0.7849999999999999,kg,0.07547169811320754,0.0,1.0,0,0,0.4144666666666666,eur,0.0,False
5175,Buick Italy P36836,2,2,alternator,1,Buick,Italy,0.09797252234227019,0.2824999999999998,0.5027734836773661,mm,0.09499999999999997,kg,0.8490566037735849,1.0,1.0,0,0,0.11093333333333334,eur,0.25,False
5176,Benz Norway P7998,2,2,alternator,1,Benz,Norway,0.2286914765906363,0.7586666666666668,0.6942802582522507,mm,0.4850000000000001,kg,0.0,0.0,1.0,0,0,0.09466666666666669,eur,0.5,False
5177,Benz Germany P6487,2,2,alternator,1,Benz,Germany,0.7091503267973857,0.8537499999999999,0.1554969537146496,mm,0.07499999999999996,kg,0.8490566037735849,1.0,0.0,0,0,0.3758,eur,0.0,False
5178,KTM Indonesia P37702,2,2,alternator,1,KTM,Indonesia,0.14639189008936895,0.35041666666666677,0.708375011366736,mm,0.7450000000000001,kg,1.0,1.0,0.0,0,0,0.5848666666666666,eur,0.25,False
5179,Ford Denmark P18594,2,2,alternator,1,Ford,Denmark,0.7889155662264901,0.44541666666666657,0.38301354914976804,mm,0.5149999999999999,kg,0.07547169811320754,0.0,1.0,0,0,0.3796,eur,0.5,False
5180,Lincoln Korea P9559,2,2,alternator,1,Lincoln,Korea,0.35947712418300626,0.41700000000000015,0.9214331181231247,mm,0.125,kg,1.0,0.0,0.0,0,0,0.9068,eur,0.25,False
5181,BYD Indonesia P33879,2,2,alternator,1,BYD,Indonesia,0.2225556889422435,0.5032499999999999,0.34682186050741093,mm,0.09499999999999997,kg,0.0,1.0,0.0,0,0,0.4331999999999999,eur,0.5,False
5182,Jeep Italy P15150,2,2,alternator,1,Jeep,Italy,0.5384820594904627,0.5390833333333334,0.2430662908065837,mm,0.09000000000000008,kg,1.0,0.0,1.0,0,0,0.40140000000000003,eur,1.0,False
5183,Tesla Thailand P25312,2,2,alternator,1,Tesla,Thailand,0.45131385887688363,0.4878333333333335,0.8089478948804221,mm,0.98,kg,0.0,0.0,0.0,0,0,0.9937333333333334,eur,1.0,False
5184,Volvo Netherlands P7492,2,2,alternator,1,Volvo,Netherlands,0.5123382686407898,0.5980833333333332,0.5215058652359735,mm,0.9299999999999999,kg,0.0,0.0,0.0,0,0,0.2196,eur,0.5,False
5185,Mercedes Turkey P37946,2,2,alternator,1,Mercedes,Turkey,0.7428304655195408,0.8105833333333332,0.06820041829589886,mm,0.665,kg,0.0,1.0,0.0,0,0,0.31066666666666665,eur,0.25,False
5186,Lincoln Sweden P33407,2,2,alternator,1,Lincoln,Sweden,0.9085634253701479,0.9839999999999999,0.2615258706920068,mm,0.7,kg,0.07547169811320754,0.0,1.0,0,0,0.5356000000000001,eur,0.25,False
5187,Volvo Indonesia P25036,2,2,alternator,1,Volvo,Indonesia,0.49939975990396135,0.06033333333333341,0.9825406929162502,mm,0.10499999999999998,kg,0.07547169811320754,1.0,0.0,0,0,0.7141333333333334,eur,0.75,False
5188,KTM Switzerland P3736,2,2,alternator,1,KTM,Switzerland,0.4781912765106044,0.8382499999999998,0.7211057561153046,mm,0.5249999999999999,kg,0.0,0.0,0.0,0,0,0.6790666666666667,eur,0.25,False
5189,Hyundai Turkey P35287,2,2,alternator,1,Hyundai,Turkey,0.11738028544751244,0.6191666666666668,0.9551695917068286,mm,0.45500000000000007,kg,0.07547169811320754,0.0,1.0,0,0,0.28220000000000006,eur,0.0,False
5190,GMC Mexico P32158,2,2,alternator,1,GMC,Mexico,0.5456182472989191,0.49891666666666673,0.40374647631172106,mm,0.81,kg,0.0,1.0,0.0,0,0,0.7637333333333334,eur,0.25,False
5191,Hyundai France P8664,2,2,alternator,1,Hyundai,France,0.9705215419501129,0.7387499999999998,0.19223424570337347,mm,0.395,kg,0.8490566037735849,1.0,0.0,0,0,0.30786666666666673,eur,0.25,False
5192,Volkswagen New Zealand P1499,2,2,alternator,1,Volkswagen,New,0.5871015072695741,0.15849999999999984,0.6763662817131944,mm,0.040000000000000036,kg,0.8490566037735849,1.0,1.0,0,0,0.1753333333333333,eur,1.0,False
5193,Benz Russia P5685,2,2,alternator,1,Benz,Russia,0.8550086701347206,0.02933333333333318,0.38546876420842024,mm,0.8999999999999999,kg,1.0,1.0,0.0,0,0,0.19926666666666656,eur,0.75,False
5194,BMW Romania P18480,2,2,alternator,1,BMW,Romania,0.28751500600240093,0.3768333333333336,0.6746385377830321,mm,0.43999999999999995,kg,0.07547169811320754,0.0,0.0,0,0,0.9346666666666666,eur,0.25,False
5195,Tesla Mexico P1331,2,2,alternator,1,Tesla,Mexico,0.8025210084033614,0.991416666666667,0.5073201782304261,mm,0.5900000000000001,kg,0.8490566037735849,0.0,0.0,0,0,0.9446666666666665,eur,1.0,False
5196,Mercedes Canada P6737,2,2,alternator,1,Mercedes,Canada,0.8403361344537812,0.4422499999999999,0.1490406474493042,mm,0.5549999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.4577333333333333,eur,0.75,False
5197,Lincoln Switzerland P13397,2,2,alternator,1,Lincoln,Switzerland,0.7364945978391351,0.7249166666666668,0.7274711284895878,mm,0.3899999999999999,kg,0.0,1.0,0.0,0,0,0.7896,eur,0.75,False
5198,Acura Japan P11217,2,2,alternator,1,Acura,Japan,0.3867547018807522,0.08800000000000002,0.9563517322906251,mm,0.815,kg,1.0,0.0,1.0,0,0,0.7618,eur,0.25,False
5199,Honda Egypt P37308,2,2,alternator,1,Honda,Egypt,0.6303854875283443,0.7470833333333331,0.7968536873692823,mm,0.17999999999999994,kg,0.8490566037735849,1.0,0.0,0,0,0.09366666666666665,eur,0.75,False
5200,Volvo France P1982,2,2,alternator,1,Volvo,France,0.32306255835667586,0.7242500000000002,0.9759934527598437,mm,0.645,kg,0.8490566037735849,1.0,0.0,0,0,0.724,eur,1.0,False
5201,Volvo Thailand P27642,2,2,alternator,1,Volvo,Thailand,0.5826997465652926,0.22316666666666643,0.9572610712012363,mm,0.44999999999999996,kg,0.07547169811320754,1.0,1.0,0,0,0.7129333333333333,eur,0.5,False
5202,Acura Indonesia P22462,2,2,alternator,1,Acura,Indonesia,0.058956916099773056,0.7147499999999999,0.18668727834864024,mm,0.04499999999999993,kg,0.0,0.0,1.0,0,0,0.6314666666666666,eur,0.75,False
5203,Volvo Brazil P27436,2,2,alternator,1,Volvo,Brazil,0.5713618780845667,0.48599999999999993,0.2873510957533874,mm,0.1399999999999999,kg,1.0,0.0,1.0,0,0,0.12813333333333332,eur,0.5,False
5204,Daimler Chile P32727,2,2,alternator,1,Daimler,Chile,0.11171135120714949,0.5280000000000001,0.15404201145767074,mm,0.7150000000000001,kg,0.8490566037735849,1.0,0.0,0,0,0.05106666666666664,eur,1.0,False
5205,Acura Germany P29778,2,2,alternator,1,Acura,Germany,0.6376550620248098,0.4066666666666668,0.2654360280076389,mm,0.21500000000000008,kg,0.0,1.0,1.0,0,0,0.7811333333333332,eur,0.25,False
5206,KTM Japan P31957,2,2,alternator,1,KTM,Japan,0.9335734293717485,0.48616666666666647,0.41765936164408524,mm,0.8049999999999999,kg,0.0,0.0,0.0,0,0,0.8441333333333334,eur,1.0,False
5207,Daimler Denmark P1498,2,2,alternator,1,Daimler,Denmark,0.8331999466453242,0.007833333333333314,0.6209875420569241,mm,0.17500000000000004,kg,0.0,0.0,1.0,0,0,0.20406666666666676,eur,0.5,False
5208,Lincoln Netherlands P32530,2,2,alternator,1,Lincoln,Netherlands,0.23182606375883671,0.7525833333333334,0.5967081931435845,mm,0.79,kg,1.0,0.0,1.0,0,0,0.8129333333333333,eur,0.25,False
5209,KTM Japan P29854,2,2,alternator,1,KTM,Japan,0.8062558356676,0.2900000000000001,0.8743293625534232,mm,0.5449999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.9625333333333334,eur,0.75,False
5210,Ford Switzerland P15347,2,2,alternator,1,Ford,Switzerland,0.6239829265039343,0.6749166666666667,0.8048558697826678,mm,0.385,kg,0.0,0.0,0.0,0,0,0.7437333333333334,eur,0.25,False
5211,Volvo Denmark P36518,2,2,alternator,1,Volvo,Denmark,0.9702547685740961,0.5559166666666665,0.6609984541238523,mm,0.2350000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.7985333333333333,eur,0.75,False
5212,Mercedes Switzerland P11634,2,2,alternator,1,Mercedes,Switzerland,0.12891823396025062,0.2539166666666669,0.02282440665636074,mm,0.010000000000000009,kg,0.07547169811320754,1.0,1.0,0,0,0.9106000000000001,eur,0.0,False
5213,Jeep Belgium P23813,2,2,alternator,1,Jeep,Belgium,0.22889155662264893,0.9321666666666668,0.5726107120123671,mm,0.605,kg,1.0,0.0,0.0,0,0,0.5670666666666667,eur,0.75,False
5214,BMW Turkey P2763,2,2,alternator,1,BMW,Turkey,0.12765106042416954,0.5681666666666667,0.8128580521960531,mm,0.33000000000000007,kg,1.0,0.0,1.0,0,0,0.28626666666666667,eur,0.75,False
5215,Hyundai Russia P10403,2,2,alternator,1,Hyundai,Russia,0.7036814725890354,0.9123333333333334,0.1277621169409845,mm,0.8600000000000001,kg,1.0,1.0,1.0,0,0,0.9516666666666667,eur,0.0,False
5216,GMC India P11219,2,2,alternator,1,GMC,India,0.7578364679205012,0.6895833333333333,0.12867145585159565,mm,0.5449999999999999,kg,0.0,0.0,1.0,0,0,0.9535333333333333,eur,1.0,False
5217,BYD Italy P5389,2,2,alternator,1,BYD,Italy,0.5989729225023337,0.5181666666666668,0.9615349640811128,mm,0.79,kg,0.0,1.0,0.0,0,0,0.6829999999999999,eur,0.0,False
5218,Volkswagen USA P34553,2,2,alternator,1,Volkswagen,USA,0.5583566760037348,0.43074999999999997,0.9037919432572517,mm,0.825,kg,0.07547169811320754,1.0,0.0,0,0,0.06306666666666662,eur,0.75,False
5219,Buick Mexico P5942,2,2,alternator,1,Buick,Mexico,0.09443777511004416,0.03874999999999981,0.2542511594071113,mm,0.15999999999999992,kg,0.0,1.0,0.0,0,0,0.6490666666666668,eur,0.75,False
5220,Benz Chile P28039,2,2,alternator,1,Benz,Chile,0.4407096171802055,0.56675,0.18532326998272247,mm,0.2350000000000001,kg,1.0,0.0,0.0,0,0,0.22180000000000008,eur,0.25,False
5221,BYD Thailand P13698,2,2,alternator,1,BYD,Thailand,0.591303187941843,0.45458333333333345,0.26934618532327,mm,0.7350000000000001,kg,1.0,0.0,0.0,0,0,0.30326666666666674,eur,0.25,False
5222,Hyundai Norway P16322,2,2,alternator,1,Hyundai,Norway,0.8724156329198339,0.5470833333333331,0.9496226243520963,mm,0.915,kg,0.07547169811320754,0.0,1.0,0,0,0.7506666666666666,eur,0.75,False
5223,Jeep New Zealand P39053,2,2,alternator,1,Jeep,New,0.8783513405362144,0.7930833333333335,0.8985177775757027,mm,0.9750000000000001,kg,1.0,1.0,0.0,0,0,0.6692666666666666,eur,0.5,False
5224,GMC Netherlands P9820,2,2,alternator,1,GMC,Netherlands,0.32126183806856073,0.43024999999999997,0.17668455033190925,mm,0.8700000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.11739999999999999,eur,0.75,False
5225,Daimler Switzerland P21569,2,2,alternator,1,Daimler,Switzerland,0.2547018807523008,0.0789166666666669,0.3279985450577434,mm,0.9550000000000001,kg,1.0,1.0,0.0,0,0,0.13346666666666665,eur,0.5,False
5226,Buick Egypt P10608,2,2,alternator,1,Buick,Egypt,0.1592637054821928,0.5079166666666666,0.9876329908156769,mm,0.1299999999999999,kg,1.0,1.0,0.0,0,0,0.0009333333333333371,eur,0.5,False
5227,Buick New Zealand P33815,2,2,alternator,1,Buick,New,0.08843537414965977,0.5050833333333334,0.853414567609348,mm,0.29499999999999993,kg,0.0,1.0,0.0,0,0,0.7905333333333334,eur,0.25,False
5228,Tesla Romania P15734,2,2,alternator,1,Tesla,Romania,0.0674936641323196,0.6430000000000002,0.45667000090933907,mm,0.5449999999999999,kg,0.07547169811320754,0.0,0.0,0,0,0.8033999999999999,eur,0.75,False
5229,Acura Belgium P15716,2,2,alternator,1,Acura,Belgium,0.291049753234627,0.5045000000000002,0.816586341729563,mm,0.3600000000000001,kg,1.0,0.0,1.0,0,0,0.4106666666666666,eur,0.5,False
5230,Toyota Indonesia P39758,2,2,alternator,1,Toyota,Indonesia,0.09617180205415507,0.01750000000000019,0.925616077111939,mm,0.19500000000000006,kg,0.8490566037735849,1.0,1.0,0,0,0.5382666666666668,eur,0.5,False
5231,Volkswagen Germany P23819,2,2,alternator,1,Volkswagen,Germany,0.11611311191143137,0.2055000000000002,0.26870964808584213,mm,0.625,kg,1.0,0.0,0.0,0,0,0.3256,eur,0.75,False
5232,Tesla Japan P31878,2,2,alternator,1,Tesla,Japan,0.5366146458583434,0.5891666666666666,0.09284350277348398,mm,0.05499999999999994,kg,0.8490566037735849,0.0,1.0,0,0,0.699,eur,1.0,False
5233,Tesla Canada P25430,2,2,alternator,1,Tesla,Canada,0.5270774976657325,0.29475,0.7106483586432659,mm,0.6950000000000001,kg,0.0,0.0,0.0,0,0,0.37120000000000003,eur,0.75,False
5234,Toyota Japan P14800,2,2,alternator,1,Toyota,Japan,0.4191009737228225,0.38599999999999995,0.34882240611075754,mm,0.645,kg,0.8490566037735849,1.0,0.0,0,0,0.8984666666666667,eur,0.5,False
