material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
4688,Lincoln Cuba P2331,2,2,alternator,1,Lincoln,Cuba,548.91,347.64,665.45,mm,2.05,kg,1960,12,80,50,6000,107.07,eur,4.5,False
4689,Lincoln Denmark P33398,2,2,alternator,1,Lincoln,Denmark,476.52,344.8,682.06,mm,2.66,kg,1960,12,75,50,6000,161.98,eur,3.5,False
4690,Toyota India P28784,2,2,alternator,1,Toyota,India,589.91,304.91,664.89,mm,3.41,kg,900,12,80,50,6000,220.14,eur,4.5,False
4691,Benz Belgium P8724,2,2,alternator,1,Benz,Belgium,566.03,315.27,625.54,mm,3.89,kg,1800,24,80,50,6000,195.22,eur,3.0,False
4692,KTM Netherlands P27264,2,2,alternator,1,KTM,Netherlands,538.52,386.63,659.82,mm,3.72,kg,1800,12,75,50,6000,119.39,eur,4.0,False
4693,Ford Thailand P13076,2,2,alternator,1,Ford,Thailand,463.48,340.74,696.71,mm,2.11,kg,980,12,80,50,6000,174.17,eur,3.0,False
4694,Jeep Indonesia P7270,2,2,alternator,1,Jeep,Indonesia,493.46,395.16,708.75,mm,4.0,kg,900,24,80,50,6000,145.07,eur,4.5,False
4695,Lincoln Russia P13740,2,2,alternator,1,Lincoln,Russia,554.49,385.58,695.65,mm,2.81,kg,1800,24,75,50,6000,209.9,eur,5.0,False
4696,GMC Germany P5273,2,2,alternator,1,GMC,Germany,540.95,301.5,620.77,mm,3.68,kg,1960,24,80,50,6000,197.4,eur,5.0,False
4697,Buick Italy P33735,2,2,alternator,1,Buick,Italy,494.34,390.51,619.42,mm,2.01,kg,980,12,75,50,6000,245.14,eur,4.5,False
4698,Lincoln Japan P11185,2,2,alternator,1,Lincoln,Japan,483.6,356.48,695.55,mm,3.91,kg,1960,12,75,50,6000,193.99,eur,4.5,False
4699,KTM USA P38907,2,2,alternator,1,KTM,USA,530.22,376.36,617.5,mm,3.42,kg,980,24,80,50,6000,190.93,eur,5.0,False
4700,Mercedes India P20735,2,2,alternator,1,Mercedes,India,537.12,311.07,675.91,mm,2.69,kg,980,24,75,50,6000,101.15,eur,4.0,False
4701,Volkswagen Romania P16998,2,2,alternator,1,Volkswagen,Romania,543.07,303.01,634.96,mm,2.98,kg,980,12,80,50,6000,154.68,eur,4.0,False
4702,Lincoln Brazil P26309,2,2,alternator,1,Lincoln,Brazil,591.94,326.99,607.44,mm,3.75,kg,980,24,80,50,6000,189.69,eur,5.0,False
4703,Volkswagen Austria P13844,2,2,alternator,1,Volkswagen,Austria,506.39,326.62,707.74,mm,2.04,kg,900,24,80,50,6000,228.91,eur,3.0,False
4704,Daimler Sweden P39478,2,2,alternator,1,Daimler,Sweden,571.48,302.15,645.35,mm,3.67,kg,900,24,80,50,6000,154.29,eur,5.0,False
4705,Lincoln USA P29322,2,2,alternator,1,Lincoln,USA,508.43,332.69,682.9,mm,3.56,kg,980,24,75,50,6000,149.57,eur,3.5,False
4706,Ferrari China P36897,2,2,alternator,1,Ferrari,China,461.76,328.54,647.0,mm,2.26,kg,1960,24,75,50,6000,171.77,eur,4.0,False
4707,Ferrari Denmark P29573,2,2,alternator,1,Ferrari,Denmark,599.05,367.21,644.14,mm,3.49,kg,1800,24,80,50,6000,167.93,eur,4.0,False
4708,Honda Egypt P12777,2,2,alternator,1,Honda,Egypt,488.0,365.83,613.97,mm,2.14,kg,980,24,75,50,6000,246.92,eur,4.5,False
4709,Volvo Chile P2156,2,2,alternator,1,Volvo,Chile,586.41,400.38,637.0,mm,3.94,kg,1960,24,80,50,6000,180.78,eur,3.5,False
4710,Buick Korea P15602,2,2,alternator,1,Buick,Korea,481.01,387.51,600.32,mm,3.18,kg,1960,12,75,50,6000,197.84,eur,4.5,False
4711,GMC Brazil P23945,2,2,alternator,1,GMC,Brazil,492.96,412.64,628.03,mm,3.36,kg,1960,24,80,50,6000,105.89,eur,4.5,False
4712,Ferrari Germany P28748,2,2,alternator,1,Ferrari,Germany,562.37,397.08,632.76,mm,2.5,kg,1800,12,75,50,6000,106.22,eur,4.0,False
4713,Toyota Romania P1420,2,2,alternator,1,Toyota,Romania,569.05,334.49,655.49,mm,2.44,kg,900,24,80,50,6000,131.86,eur,4.5,False
4714,Buick Korea P35076,2,2,alternator,1,Buick,Korea,490.99,373.67,687.11,mm,2.01,kg,980,12,75,50,6000,134.03,eur,4.5,False
4715,Hyundai Romania P37419,2,2,alternator,1,Hyundai,Romania,453.06,384.43,686.06,mm,3.22,kg,1800,12,80,50,6000,225.28,eur,3.0,False
4716,BMW Germany P20882,2,2,alternator,1,BMW,Germany,467.7,357.33,675.58,mm,2.3,kg,1960,12,80,50,6000,117.59,eur,4.5,False
4717,Acura Chile P21673,2,2,alternator,1,Acura,Chile,570.45,383.71,688.23,mm,2.85,kg,1960,12,75,50,6000,101.59,eur,4.5,False
4718,Mercedes Cuba P20485,2,2,alternator,1,Mercedes,Cuba,599.11,335.67,703.35,mm,2.89,kg,900,24,80,50,6000,183.54,eur,3.5,False
4719,GMC Mexico P15093,2,2,alternator,1,GMC,Mexico,457.69,358.73,658.68,mm,2.98,kg,980,24,75,50,6000,158.43,eur,3.5,False
4720,Mercedes India P12077,2,2,alternator,1,Mercedes,India,472.31,311.67,650.4,mm,2.46,kg,980,24,80,50,6000,153.43,eur,3.5,False
4721,Mercedes Indonesia P24853,2,2,alternator,1,Mercedes,Indonesia,574.35,301.39,708.95,mm,2.56,kg,900,12,75,50,6000,168.77,eur,5.0,False
4722,Honda Japan P33452,2,2,alternator,1,Honda,Japan,547.97,358.87,654.14,mm,3.94,kg,1960,12,75,50,6000,210.7,eur,4.5,False
4723,Ferrari Japan P18738,2,2,alternator,1,Ferrari,Japan,580.65,315.87,624.75,mm,2.59,kg,900,12,75,50,6000,223.55,eur,3.0,False
4724,Tesla Thailand P37332,2,2,alternator,1,Tesla,Thailand,589.0,355.59,611.26,mm,3.74,kg,1800,12,75,50,6000,140.92,eur,5.0,False
4725,KTM Thailand P9967,2,2,alternator,1,KTM,Thailand,584.49,327.95,636.48,mm,3.53,kg,1800,24,80,50,6000,194.29,eur,4.0,False
4726,Volvo New Zealand P22049,2,2,alternator,1,Volvo,New,483.44,407.12,687.27,mm,3.53,kg,1800,24,75,50,6000,217.45,eur,4.0,False
4727,Volvo Thailand P7936,2,2,alternator,1,Volvo,Thailand,492.49,376.35,641.65,mm,3.46,kg,1960,12,75,50,6000,249.73,eur,3.5,False
4728,Buick Mexico P6174,2,2,alternator,1,Buick,Mexico,538.13,394.78,684.17,mm,3.47,kg,1800,12,80,50,6000,121.89,eur,5.0,False
4729,Lincoln Japan P8358,2,2,alternator,1,Lincoln,Japan,570.93,419.18,640.15,mm,3.02,kg,900,24,75,50,6000,171.14,eur,3.0,False
4730,Jeep Romania P37934,2,2,alternator,1,Jeep,Romania,588.78,300.24,641.02,mm,3.66,kg,1800,24,75,50,6000,123.41,eur,3.0,False
4731,Toyota New Zealand P28061,2,2,alternator,1,Toyota,New,564.31,371.6,604.01,mm,2.04,kg,1800,24,80,50,6000,102.03,eur,5.0,False
4732,Acura Austria P1197,2,2,alternator,1,Acura,Austria,473.54,372.98,610.61,mm,2.49,kg,1800,24,75,50,6000,197.79,eur,3.5,False
4733,KTM Chile P9811,2,2,alternator,1,KTM,Chile,596.59,349.7,678.48,mm,2.72,kg,980,24,80,50,6000,164.24,eur,4.5,False
4734,GMC Germany P39178,2,2,alternator,1,GMC,Germany,533.97,350.87,699.05,mm,2.14,kg,1800,12,80,50,6000,221.86,eur,4.0,False
4735,Ferrari Belgium P9948,2,2,alternator,1,Ferrari,Belgium,485.28,392.84,661.55,mm,2.65,kg,1960,12,75,50,6000,110.15,eur,3.0,False
4736,Ferrari Netherlands P1370,2,2,alternator,1,Ferrari,Netherlands,535.05,377.25,687.06,mm,3.77,kg,1960,12,75,50,6000,248.99,eur,4.0,False
4737,Lincoln Norway P5549,2,2,alternator,1,Lincoln,Norway,542.38,358.63,611.15,mm,3.98,kg,900,24,75,50,6000,149.3,eur,5.0,False
4738,GMC USA P22660,2,2,alternator,1,GMC,USA,453.26,322.17,642.28,mm,2.28,kg,1800,12,80,50,6000,140.65,eur,4.0,False
4739,GMC Thailand P23373,2,2,alternator,1,GMC,Thailand,506.94,376.2,600.46,mm,2.04,kg,980,12,75,50,6000,173.05,eur,4.0,False
4740,Ferrari Indonesia P39111,2,2,alternator,1,Ferrari,Indonesia,553.12,343.11,692.53,mm,3.84,kg,900,12,75,50,6000,247.33,eur,5.0,False
4741,Volvo Japan P33572,2,2,alternator,1,Volvo,Japan,596.53,380.41,660.94,mm,3.89,kg,1800,12,75,50,6000,123.49,eur,3.0,False
4742,Lincoln Belgium P29069,2,2,alternator,1,Lincoln,Belgium,451.61,317.94,671.32,mm,2.04,kg,1960,12,75,50,6000,160.36,eur,3.0,False
4743,Lincoln Canada P26150,2,2,alternator,1,Lincoln,Canada,534.38,407.27,625.2,mm,2.74,kg,900,24,80,50,6000,167.92,eur,3.5,False
4744,Volvo Romania P34453,2,2,alternator,1,Volvo,Romania,456.84,399.31,709.31,mm,3.79,kg,1960,24,80,50,6000,151.77,eur,3.5,False
4745,Toyota Brazil P1343,2,2,alternator,1,Toyota,Brazil,526.37,395.57,628.14,mm,3.42,kg,900,12,75,50,6000,143.47,eur,4.0,False
4746,Honda China P30230,2,2,alternator,1,Honda,China,452.48,346.5,622.71,mm,2.71,kg,1800,12,75,50,6000,232.86,eur,3.0,False
4747,Benz Denmark P29007,2,2,alternator,1,Benz,Denmark,520.77,304.73,634.26,mm,2.49,kg,980,12,75,50,6000,195.15,eur,4.0,False
4748,Daimler Mexico P14938,2,2,alternator,1,Daimler,Mexico,566.07,344.42,636.71,mm,2.17,kg,900,12,75,50,6000,216.66,eur,4.5,False
4749,Volvo Netherlands P11247,2,2,alternator,1,Volvo,Netherlands,576.91,327.45,669.72,mm,2.24,kg,980,24,75,50,6000,226.15,eur,3.5,False
4750,Hyundai China P2035,2,2,alternator,1,Hyundai,China,459.48,363.96,647.34,mm,3.22,kg,1800,12,80,50,6000,176.06,eur,4.0,False
4751,Ford Austria P4069,2,2,alternator,1,Ford,Austria,514.97,353.84,658.57,mm,3.74,kg,900,12,75,50,6000,135.2,eur,4.5,False
4752,Buick Korea P23570,2,2,alternator,1,Buick,Korea,529.81,305.62,687.85,mm,3.0,kg,900,12,75,50,6000,105.09,eur,5.0,False
4753,Acura Egypt P10111,2,2,alternator,1,Acura,Egypt,554.9,303.07,690.68,mm,3.43,kg,900,24,75,50,6000,179.45,eur,4.5,False
4754,Hyundai Netherlands P15556,2,2,alternator,1,Hyundai,Netherlands,465.75,392.19,679.26,mm,3.12,kg,1800,24,80,50,6000,158.0,eur,4.0,False
4755,Volkswagen Mexico P3556,2,2,alternator,1,Volkswagen,Mexico,523.17,317.59,680.78,mm,3.4,kg,1800,12,80,50,6000,203.26,eur,4.5,False
4756,Ford Romania P33521,2,2,alternator,1,Ford,Romania,574.45,362.51,649.12,mm,3.57,kg,980,12,80,50,6000,234.63,eur,4.0,False
4757,Lincoln Austria P29267,2,2,alternator,1,Lincoln,Austria,542.48,415.43,636.81,mm,3.08,kg,1960,12,80,50,6000,185.51,eur,4.0,False
4758,Ferrari Chile P17444,2,2,alternator,1,Ferrari,Chile,482.06,334.62,662.14,mm,3.77,kg,1800,12,75,50,6000,197.07,eur,3.0,False
4759,Ferrari Cuba P11585,2,2,alternator,1,Ferrari,Cuba,502.56,360.34,603.22,mm,2.46,kg,1960,24,80,50,6000,233.12,eur,3.5,False
4760,Lincoln New Zealand P31229,2,2,alternator,1,Lincoln,New,527.02,406.37,654.94,mm,2.02,kg,1960,12,80,50,6000,198.06,eur,3.5,False
4761,Mercedes Netherlands P9045,2,2,alternator,1,Mercedes,Netherlands,457.62,303.72,658.16,mm,2.39,kg,1960,12,80,50,6000,146.11,eur,4.5,False
4762,KTM Mexico P8712,2,2,alternator,1,KTM,Mexico,594.6,411.42,670.08,mm,2.91,kg,1960,12,75,50,6000,247.2,eur,3.5,False
4763,GMC Italy P15394,2,2,alternator,1,GMC,Italy,562.38,326.48,609.89,mm,3.27,kg,1800,12,80,50,6000,189.45,eur,3.0,False
4764,Volkswagen Germany P19009,2,2,alternator,1,Volkswagen,Germany,540.37,377.31,682.52,mm,2.92,kg,1960,12,75,50,6000,217.44,eur,3.5,False
4765,KTM USA P28714,2,2,alternator,1,KTM,USA,589.85,331.47,608.95,mm,3.52,kg,1800,12,75,50,6000,174.23,eur,3.5,False
4766,GMC Mexico P6339,2,2,alternator,1,GMC,Mexico,487.34,379.22,641.29,mm,2.55,kg,980,24,80,50,6000,199.52,eur,5.0,False
4767,BMW India P11904,2,2,alternator,1,BMW,India,541.35,309.33,697.66,mm,3.95,kg,980,12,80,50,6000,141.4,eur,5.0,False
4768,Toyota China P6863,2,2,alternator,1,Toyota,China,520.58,371.47,611.58,mm,2.13,kg,980,12,80,50,6000,100.83,eur,4.5,False
4769,Jeep Egypt P39487,2,2,alternator,1,Jeep,Egypt,538.91,335.35,611.34,mm,3.77,kg,1960,24,75,50,6000,131.62,eur,4.0,False
4770,Ford New Zealand P28196,2,2,alternator,1,Ford,New,577.72,329.83,699.02,mm,3.72,kg,900,24,75,50,6000,162.9,eur,5.0,False
4771,Hyundai Canada P1586,2,2,alternator,1,Hyundai,Canada,588.42,396.6,633.23,mm,2.69,kg,980,24,75,50,6000,130.03,eur,4.0,False
4772,KTM Austria P7346,2,2,alternator,1,KTM,Austria,454.36,410.8,670.12,mm,2.25,kg,900,24,75,50,6000,113.93,eur,4.0,False
4773,Jeep Norway P38690,2,2,alternator,1,Jeep,Norway,460.9,323.88,690.64,mm,3.68,kg,900,12,75,50,6000,100.27,eur,4.5,False
4774,Honda India P8335,2,2,alternator,1,Honda,India,489.3,364.47,704.44,mm,2.96,kg,1800,24,80,50,6000,157.17,eur,4.0,False
4775,GMC Canada P33912,2,2,alternator,1,GMC,Canada,477.16,337.64,674.78,mm,2.04,kg,900,12,80,50,6000,144.5,eur,3.5,False
4776,KTM India P12911,2,2,alternator,1,KTM,India,590.88,361.4,634.09,mm,3.57,kg,980,24,80,50,6000,148.18,eur,3.0,False
4777,GMC Belgium P38457,2,2,alternator,1,GMC,Belgium,497.01,351.15,671.41,mm,3.85,kg,1960,12,80,50,6000,117.01,eur,3.5,False
4778,Buick Netherlands P37074,2,2,alternator,1,Buick,Netherlands,488.32,310.83,604.31,mm,3.46,kg,900,12,80,50,6000,168.68,eur,4.0,False
4779,Mercedes Cuba P19964,2,2,alternator,1,Mercedes,Cuba,595.37,302.01,678.01,mm,3.11,kg,1960,24,75,50,6000,165.24,eur,5.0,False
4780,BYD China P23547,2,2,alternator,1,BYD,China,563.15,345.59,642.67,mm,2.87,kg,980,12,80,50,6000,191.47,eur,3.0,False
4781,Jeep Turkey P2580,2,2,alternator,1,Jeep,Turkey,515.29,300.75,616.84,mm,3.56,kg,1800,12,80,50,6000,190.47,eur,4.5,False
4782,Daimler Germany P35728,2,2,alternator,1,Daimler,Germany,578.06,372.16,679.86,mm,2.19,kg,1960,24,75,50,6000,225.93,eur,4.0,False
4783,Toyota Korea P23820,2,2,alternator,1,Toyota,Korea,479.86,327.83,679.55,mm,2.83,kg,900,12,80,50,6000,134.34,eur,3.5,False
4784,Ferrari Brazil P6048,2,2,alternator,1,Ferrari,Brazil,476.76,408.88,703.33,mm,3.6,kg,1960,24,80,50,6000,115.88,eur,5.0,False
4785,GMC China P15396,2,2,alternator,1,GMC,China,453.99,350.15,604.85,mm,3.11,kg,1960,24,75,50,6000,224.7,eur,4.0,False
4786,KTM USA P35767,2,2,alternator,1,KTM,USA,547.5,300.98,635.35,mm,2.84,kg,1960,24,75,50,6000,152.54,eur,4.5,False
4787,Toyota Netherlands P36084,2,2,alternator,1,Toyota,Netherlands,474.11,343.76,692.07,mm,3.09,kg,900,12,80,50,6000,142.9,eur,4.5,False
4788,Toyota Russia P16796,2,2,alternator,1,Toyota,Russia,555.75,302.77,708.88,mm,2.62,kg,1800,24,80,50,6000,167.6,eur,3.5,False
4789,Mercedes Mexico P23468,2,2,alternator,1,Mercedes,Mexico,494.33,371.96,646.41,mm,2.56,kg,1800,12,75,50,6000,107.83,eur,4.5,False
4790,Daimler Thailand P7205,2,2,alternator,1,Daimler,Thailand,510.39,398.1,612.72,mm,2.68,kg,1800,12,80,50,6000,124.66,eur,4.0,False
4791,Ferrari Russia P28189,2,2,alternator,1,Ferrari,Russia,539.88,397.69,621.99,mm,3.78,kg,1800,24,80,50,6000,210.43,eur,3.0,False
4792,Honda Korea P20770,2,2,alternator,1,Honda,Korea,480.85,399.43,607.4,mm,2.25,kg,1960,24,80,50,6000,178.91,eur,4.0,False
4793,Hyundai Germany P11059,2,2,alternator,1,Hyundai,Germany,520.91,321.28,650.95,mm,3.83,kg,900,24,75,50,6000,171.58,eur,3.5,False
4794,Ford India P5537,2,2,alternator,1,Ford,India,469.39,351.48,683.78,mm,2.75,kg,900,12,80,50,6000,202.8,eur,4.5,False
4795,Daimler Cuba P26411,2,2,alternator,1,Daimler,Cuba,495.09,326.59,652.0,mm,3.96,kg,1800,24,75,50,6000,194.28,eur,4.0,False
4796,Toyota Brazil P32960,2,2,alternator,1,Toyota,Brazil,589.78,415.35,623.21,mm,3.66,kg,900,24,80,50,6000,239.3,eur,3.5,False
4797,Lincoln Belgium P38348,2,2,alternator,1,Lincoln,Belgium,480.59,311.83,625.69,mm,3.6,kg,980,12,80,50,6000,185.79,eur,3.5,False
4798,Benz Romania P37973,2,2,alternator,1,Benz,Romania,598.01,319.63,671.61,mm,2.16,kg,1800,12,80,50,6000,205.92,eur,5.0,False
4799,Tesla Russia P34560,2,2,alternator,1,Tesla,Russia,526.07,413.34,606.72,mm,2.0,kg,1960,24,75,50,6000,152.69,eur,4.5,False
4800,Ferrari Russia P37593,2,2,alternator,1,Ferrari,Russia,458.48,300.61,616.43,mm,2.8,kg,1800,24,80,50,6000,246.33,eur,4.5,False
4801,Hyundai Canada P36366,2,2,alternator,1,Hyundai,Canada,572.38,301.3,665.23,mm,2.3,kg,980,24,75,50,6000,215.92,eur,3.5,False
4802,KTM Italy P39432,2,2,alternator,1,KTM,Italy,520.94,352.71,676.52,mm,3.17,kg,980,24,80,50,6000,152.61,eur,4.0,False
4803,Toyota New Zealand P32891,2,2,alternator,1,Toyota,New,465.61,413.67,626.06,mm,2.24,kg,900,24,75,50,6000,186.5,eur,3.5,False
4804,Benz Mexico P13194,2,2,alternator,1,Benz,Mexico,507.1,311.26,645.14,mm,2.51,kg,900,12,80,50,6000,111.52,eur,4.0,False
4805,Buick Russia P34184,2,2,alternator,1,Buick,Russia,486.46,334.43,659.43,mm,2.09,kg,980,24,75,50,6000,199.43,eur,4.5,False
4806,Lincoln Norway P10547,2,2,alternator,1,Lincoln,Norway,486.5,395.96,614.61,mm,3.75,kg,1800,12,75,50,6000,107.18,eur,4.0,False
4807,Acura Austria P19854,2,2,alternator,1,Acura,Austria,493.67,410.91,610.15,mm,2.2,kg,1960,12,75,50,6000,130.81,eur,4.5,False
4808,Lincoln Canada P11477,2,2,alternator,1,Lincoln,Canada,537.97,382.68,686.17,mm,2.82,kg,980,24,80,50,6000,173.35,eur,3.5,False
4809,Volkswagen Italy P4747,2,2,alternator,1,Volkswagen,Italy,464.65,336.01,614.34,mm,3.64,kg,1800,24,80,50,6000,156.62,eur,3.0,False
4810,Honda New Zealand P8610,2,2,alternator,1,Honda,New,571.26,309.93,703.8,mm,3.73,kg,1800,12,80,50,6000,227.28,eur,4.5,False
4811,Tesla USA P24954,2,2,alternator,1,Tesla,USA,523.46,400.66,608.98,mm,3.02,kg,1800,24,75,50,6000,248.38,eur,4.5,False
4812,Benz Brazil P19300,2,2,alternator,1,Benz,Brazil,502.88,408.22,682.25,mm,2.71,kg,1960,24,75,50,6000,102.16,eur,4.5,False
4813,Honda Thailand P19308,2,2,alternator,1,Honda,Thailand,569.29,305.24,664.11,mm,3.98,kg,900,24,80,50,6000,219.15,eur,3.0,False
4814,Buick Turkey P10031,2,2,alternator,1,Buick,Turkey,535.39,341.52,631.53,mm,2.15,kg,1960,24,75,50,6000,249.45,eur,4.5,False
4815,GMC Canada P31034,2,2,alternator,1,GMC,Canada,551.91,409.67,605.11,mm,2.74,kg,980,12,80,50,6000,244.76,eur,5.0,False
4816,Honda Netherlands P36000,2,2,alternator,1,Honda,Netherlands,591.87,308.94,674.07,mm,3.89,kg,900,24,75,50,6000,233.64,eur,4.5,False
4817,GMC Japan P23398,2,2,alternator,1,GMC,Japan,545.36,367.84,613.98,mm,2.49,kg,980,24,80,50,6000,194.69,eur,4.5,False
4818,Benz Germany P8645,2,2,alternator,1,Benz,Germany,550.25,413.07,690.06,mm,2.44,kg,980,12,75,50,6000,225.94,eur,3.5,False
4819,Honda Italy P32902,2,2,alternator,1,Honda,Italy,488.27,367.66,613.64,mm,2.16,kg,900,12,75,50,6000,212.79,eur,4.5,False
4820,Benz India P39979,2,2,alternator,1,Benz,India,594.92,340.8,701.57,mm,2.63,kg,1800,12,80,50,6000,216.92,eur,3.0,False
4821,KTM Turkey P27534,2,2,alternator,1,KTM,Turkey,570.43,392.13,627.42,mm,2.97,kg,980,24,80,50,6000,233.82,eur,4.5,False
4822,Toyota Denmark P5456,2,2,alternator,1,Toyota,Denmark,534.25,369.54,687.54,mm,3.82,kg,900,24,80,50,6000,237.33,eur,3.5,False
4823,BMW Chile P30209,2,2,alternator,1,BMW,Chile,560.39,323.13,703.99,mm,2.5,kg,980,24,80,50,6000,181.44,eur,5.0,False
4824,Ferrari Germany P15305,2,2,alternator,1,Ferrari,Germany,527.58,330.28,649.69,mm,3.45,kg,980,24,75,50,6000,137.39,eur,4.0,False
4825,Hyundai Korea P32978,2,2,alternator,1,Hyundai,Korea,460.71,335.43,680.35,mm,2.85,kg,1960,12,80,50,6000,190.95,eur,4.5,False
4826,BMW India P28735,2,2,alternator,1,BMW,India,584.16,302.64,602.55,mm,3.0,kg,900,12,75,50,6000,202.19,eur,4.5,False
4827,Ford Japan P12958,2,2,alternator,1,Ford,Japan,467.88,317.37,625.37,mm,2.66,kg,980,12,75,50,6000,203.98,eur,3.0,False
4828,Benz Turkey P4053,2,2,alternator,1,Benz,Turkey,572.2,399.15,606.84,mm,3.11,kg,1960,24,75,50,6000,218.63,eur,4.0,False
4829,KTM Switzerland P6196,2,2,alternator,1,KTM,Switzerland,511.12,371.3,687.36,mm,2.62,kg,980,24,75,50,6000,138.48,eur,4.5,False
4830,Hyundai Austria P32361,2,2,alternator,1,Hyundai,Austria,576.11,359.93,643.76,mm,3.63,kg,1800,24,80,50,6000,155.67,eur,3.0,False
4831,Ferrari Italy P33795,2,2,alternator,1,Ferrari,Italy,533.31,383.41,709.7,mm,2.61,kg,1800,12,80,50,6000,246.94,eur,3.0,False
4832,Jeep Canada P17636,2,2,alternator,1,Jeep,Canada,482.63,344.18,632.28,mm,2.31,kg,980,12,80,50,6000,189.27,eur,4.5,False
4833,GMC Thailand P21290,2,2,alternator,1,GMC,Thailand,476.34,302.94,632.46,mm,2.83,kg,900,24,80,50,6000,197.43,eur,3.5,False
4834,Volvo Cuba P27790,2,2,alternator,1,Volvo,Cuba,503.01,392.92,657.71,mm,2.02,kg,1960,12,80,50,6000,166.42,eur,4.0,False
4835,KTM USA P38915,2,2,alternator,1,KTM,USA,456.98,370.68,709.33,mm,2.92,kg,980,12,80,50,6000,184.91,eur,4.0,False
4836,Benz Egypt P4537,2,2,alternator,1,Benz,Egypt,476.67,343.71,652.44,mm,2.59,kg,1800,12,75,50,6000,141.25,eur,3.0,False
4837,Lincoln Germany P10245,2,2,alternator,1,Lincoln,Germany,454.95,372.19,678.78,mm,3.73,kg,980,12,75,50,6000,149.14,eur,5.0,False
4838,Buick Indonesia P7634,2,2,alternator,1,Buick,Indonesia,566.39,308.69,636.78,mm,3.83,kg,900,12,80,50,6000,170.42,eur,4.5,False
4839,Toyota Thailand P37050,2,2,alternator,1,Toyota,Thailand,462.74,376.3,615.38,mm,3.81,kg,1960,12,75,50,6000,136.69,eur,3.5,False
4840,Hyundai Japan P32183,2,2,alternator,1,Hyundai,Japan,467.54,375.39,600.45,mm,3.02,kg,980,24,80,50,6000,121.04,eur,4.5,False
4841,Hyundai Romania P39822,2,2,alternator,1,Hyundai,Romania,499.66,356.5,608.79,mm,3.41,kg,980,24,75,50,6000,145.09,eur,4.0,False
4842,Benz Russia P7616,2,2,alternator,1,Benz,Russia,486.98,415.25,691.4,mm,2.59,kg,980,24,80,50,6000,245.68,eur,4.0,False
4843,Hyundai Egypt P9748,2,2,alternator,1,Hyundai,Egypt,506.88,332.68,662.41,mm,2.61,kg,1800,12,75,50,6000,240.84,eur,3.5,False
4844,Buick Turkey P8193,2,2,alternator,1,Buick,Turkey,536.42,406.91,618.6,mm,3.46,kg,1800,24,80,50,6000,128.86,eur,4.0,False
4845,BYD Netherlands P22498,2,2,alternator,1,BYD,Netherlands,469.42,317.71,708.15,mm,3.66,kg,1800,24,80,50,6000,161.47,eur,4.5,False
4846,Ferrari Denmark P5857,2,2,alternator,1,Ferrari,Denmark,538.72,378.82,609.25,mm,2.19,kg,980,24,75,50,6000,101.44,eur,4.0,False
4847,Hyundai India P34209,2,2,alternator,1,Hyundai,India,590.67,330.86,663.21,mm,3.86,kg,980,24,80,50,6000,196.94,eur,4.5,False
4848,BYD Korea P21323,2,2,alternator,1,BYD,Korea,527.51,403.85,613.59,mm,2.43,kg,980,24,75,50,6000,112.2,eur,4.5,False
4849,Volkswagen Norway P1872,2,2,alternator,1,Volkswagen,Norway,539.33,365.38,639.5,mm,2.17,kg,980,12,80,50,6000,195.22,eur,4.0,False
4850,Benz Belgium P9769,2,2,alternator,1,Benz,Belgium,583.42,415.42,687.28,mm,3.85,kg,900,12,75,50,6000,137.35,eur,4.0,False
4851,Benz Turkey P32356,2,2,alternator,1,Benz,Turkey,596.9,315.16,661.64,mm,2.37,kg,1800,24,80,50,6000,192.49,eur,3.0,False
4852,Hyundai Mexico P37105,2,2,alternator,1,Hyundai,Mexico,500.22,378.09,676.25,mm,3.98,kg,1960,12,75,50,6000,100.54,eur,3.5,False
4853,Mercedes Russia P22956,2,2,alternator,1,Mercedes,Russia,450.37,355.08,699.86,mm,2.44,kg,980,24,80,50,6000,217.66,eur,4.5,False
4854,KTM Norway P18095,2,2,alternator,1,KTM,Norway,484.17,392.56,659.41,mm,3.99,kg,900,24,75,50,6000,247.12,eur,3.5,False
4855,Jeep China P27491,2,2,alternator,1,Jeep,China,503.65,371.19,617.55,mm,3.58,kg,900,24,75,50,6000,102.13,eur,4.0,False
4856,Volkswagen Norway P20824,2,2,alternator,1,Volkswagen,Norway,555.82,338.73,643.61,mm,2.64,kg,1960,24,80,50,6000,243.48,eur,3.0,False
4857,Mercedes Canada P37696,2,2,alternator,1,Mercedes,Canada,488.46,416.25,608.69,mm,2.55,kg,900,12,80,50,6000,150.05,eur,3.5,False
4858,BMW Denmark P27014,2,2,alternator,1,BMW,Denmark,487.35,365.91,690.51,mm,3.62,kg,1960,12,80,50,6000,197.02,eur,4.0,False
4859,BMW Indonesia P6795,2,2,alternator,1,BMW,Indonesia,473.29,419.39,699.1,mm,2.89,kg,1800,12,80,50,6000,227.13,eur,4.5,False
4860,Benz Mexico P14970,2,2,alternator,1,Benz,Mexico,524.53,329.25,699.32,mm,2.53,kg,1960,12,80,50,6000,221.07,eur,4.0,False
4861,GMC Turkey P30364,2,2,alternator,1,GMC,Turkey,539.28,401.62,698.94,mm,3.77,kg,980,12,75,50,6000,126.77,eur,3.0,False
