material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
4891,KTM Netherlands F39155,3,6,alternator fan,2,KTM,Netherlands,0.68,0.4450780312124849,mm,0.45499999999999996,kg,1.0,0,1.0,0.8357333333333334,eur,0.75,True
4892,Tesla Chile F15081,3,6,alternator fan,2,Tesla,Chile,0.14,0.9044617847138849,mm,0.81,kg,1.0,0,0.0,0.4877333333333333,eur,1.0,True
4893,Volkswagen Romania F31122,3,6,alternator fan,2,Volkswagen,Romania,0.48,0.8671468587434977,mm,0.655,kg,0.0,0,1.0,0.9261333333333335,eur,0.75,True
4894,Volvo Canada F6145,3,6,alternator fan,2,Volvo,Canada,0.87,0.4384753901560627,mm,0.98,kg,1.0,0,0.0,0.042533333333333305,eur,1.0,True
4895,GMC Thailand F28338,3,6,alternator fan,2,GMC,Thailand,0.43,0.6312525010004002,mm,0.18500000000000005,kg,0.0,0,0.0,0.5473333333333333,eur,0.5,True
4896,Volkswagen Romania F29185,3,6,alternator fan,2,Volkswagen,Romania,0.01,0.053521408563425577,mm,0.050000000000000044,kg,1.0,0,0.0,0.8890666666666668,eur,0.25,True
4897,Volvo Netherlands F38928,3,6,alternator fan,2,Volvo,Netherlands,0.79,0.8004201680672265,mm,0.42500000000000004,kg,1.0,0,1.0,0.0674666666666667,eur,0.75,True
4898,Acura France F21759,3,6,alternator fan,2,Acura,France,0.88,0.45488195278111254,mm,0.55,kg,0.0,0,0.0,0.24173333333333327,eur,0.0,True
4899,Mercedes Korea F31912,3,6,alternator fan,2,Mercedes,Korea,0.46,0.721488595438175,mm,0.6799999999999999,kg,1.0,0,0.0,0.23133333333333325,eur,1.0,True
4900,Toyota Denmark F17653,3,6,alternator fan,2,Toyota,Denmark,0.85,0.8244297719087629,mm,0.625,kg,0.0,0,1.0,0.6648,eur,0.25,True
4901,Honda Denmark F21576,3,6,alternator fan,2,Honda,Denmark,0.84,0.10744297719087641,mm,0.18999999999999995,kg,1.0,0,0.0,0.9794666666666668,eur,0.5,True
4902,Volkswagen Germany F25967,3,6,alternator fan,2,Volkswagen,Germany,0.9,0.0691276510604244,mm,0.6100000000000001,kg,1.0,0,0.0,0.6416000000000001,eur,1.0,True
4903,Buick New Zealand F28996,3,6,alternator fan,2,Buick,New,0.14,0.611044417767107,mm,0.6399999999999999,kg,0.0,0,0.0,0.13586666666666664,eur,0.5,True
4904,Tesla Russia F7735,3,6,alternator fan,2,Tesla,Russia,0.85,0.9635854341736696,mm,0.25,kg,0.0,0,1.0,0.8825333333333333,eur,0.25,True
4905,Honda USA F36964,3,6,alternator fan,2,Honda,USA,0.38,0.7823129251700682,mm,0.33499999999999996,kg,0.0,0,0.0,0.8648000000000002,eur,1.0,True
4906,Honda Cuba F19022,3,6,alternator fan,2,Honda,Cuba,0.94,0.5394157663065231,mm,0.475,kg,1.0,0,1.0,0.3337333333333333,eur,0.25,True
4907,Ferrari Switzerland F25790,3,6,alternator fan,2,Ferrari,Switzerland,0.95,0.305822328931573,mm,0.69,kg,0.0,0,0.0,0.09573333333333342,eur,0.75,True
4908,Jeep Switzerland F24530,3,6,alternator fan,2,Jeep,Switzerland,0.5,0.9405762304921964,mm,0.915,kg,1.0,0,0.0,0.9998666666666668,eur,1.0,True
4909,Volkswagen Canada F25479,3,6,alternator fan,2,Volkswagen,Canada,0.54,0.45848339335734317,mm,0.11499999999999999,kg,1.0,0,1.0,0.18359999999999996,eur,0.25,True
4910,Daimler Netherlands F35201,3,6,alternator fan,2,Daimler,Netherlands,0.35,0.44047619047619,mm,0.015000000000000013,kg,1.0,0,0.0,0.9294666666666668,eur,0.25,True
4911,Mercedes Cuba F11848,3,6,alternator fan,2,Mercedes,Cuba,0.34,0.060024009603841515,mm,0.56,kg,1.0,0,0.0,0.7218666666666664,eur,0.25,True
4912,Honda India F12947,3,6,alternator fan,2,Honda,India,0.44,0.21658663465386124,mm,0.07999999999999996,kg,0.0,0,1.0,0.9345333333333333,eur,0.25,True
4913,BMW Belgium F4855,3,6,alternator fan,2,BMW,Belgium,0.91,0.4882953181272513,mm,0.21499999999999997,kg,0.0,0,1.0,0.11720000000000008,eur,0.75,True
4914,Jeep Indonesia F12364,3,6,alternator fan,2,Jeep,Indonesia,0.75,0.3567426970788311,mm,0.76,kg,0.0,0,0.0,0.7721333333333333,eur,0.5,True
4915,Ford Turkey F22281,3,6,alternator fan,2,Ford,Turkey,0.72,0.6646658663465389,mm,0.98,kg,0.0,0,1.0,0.4048,eur,0.5,True
4916,Volkswagen Germany F7598,3,6,alternator fan,2,Volkswagen,Germany,0.09,0.4336734693877552,mm,0.10999999999999999,kg,0.0,0,1.0,0.8813333333333333,eur,0.25,True
4917,Volvo Korea F19302,3,6,alternator fan,2,Volvo,Korea,0.44,0.02350940376150482,mm,0.79,kg,0.0,0,0.0,0.28600000000000003,eur,0.5,True
4918,BMW Indonesia F38916,3,6,alternator fan,2,BMW,Indonesia,0.09,0.38055222088835483,mm,0.235,kg,0.0,0,0.0,0.31120000000000003,eur,0.25,True
4919,Ferrari Chile F15125,3,6,alternator fan,2,Ferrari,Chile,0.22,0.915366146458583,mm,0.47,kg,1.0,0,0.0,0.6154666666666666,eur,0.0,True
4920,Ford Denmark F28796,3,6,alternator fan,2,Ford,Denmark,0.54,0.7525010004001601,mm,0.18500000000000005,kg,0.0,0,0.0,0.8806666666666668,eur,0.25,True
4921,Hyundai Switzerland F33648,3,6,alternator fan,2,Hyundai,Switzerland,0.74,0.9852941176470585,mm,0.825,kg,1.0,0,0.0,0.38359999999999994,eur,0.75,True
4922,Volvo France F33970,3,6,alternator fan,2,Volvo,France,0.76,0.7636054421768709,mm,0.7450000000000001,kg,1.0,0,0.0,0.049599999999999984,eur,0.25,True
4923,Volkswagen Russia F18917,3,6,alternator fan,2,Volkswagen,Russia,0.21,0.947579031612645,mm,0.6950000000000001,kg,0.0,0,1.0,0.2542666666666666,eur,0.25,True
4924,Daimler China F13969,3,6,alternator fan,2,Daimler,China,0.05,0.41486594637855156,mm,0.665,kg,1.0,0,0.0,0.39386666666666675,eur,0.25,True
4925,Ferrari China F35458,3,6,alternator fan,2,Ferrari,China,0.51,0.9935974389755904,mm,0.030000000000000027,kg,1.0,0,0.0,0.6102666666666666,eur,0.25,True
4926,Benz Italy F15434,3,6,alternator fan,2,Benz,Italy,0.04,0.9610844337735096,mm,0.495,kg,1.0,0,1.0,0.7473333333333335,eur,0.75,True
4927,Acura Korea F1394,3,6,alternator fan,2,Acura,Korea,0.18,0.044717887154862204,mm,0.7549999999999999,kg,0.0,0,0.0,0.2526666666666667,eur,0.25,True
4928,Ford Italy F3818,3,6,alternator fan,2,Ford,Italy,0.72,0.5014005602240895,mm,0.12,kg,1.0,0,1.0,0.5960000000000001,eur,0.5,True
4929,BYD Brazil F38968,3,6,alternator fan,2,BYD,Brazil,0.81,0.7727090836334531,mm,0.885,kg,1.0,0,1.0,0.7865333333333334,eur,0.25,True
4930,Benz Chile F8581,3,6,alternator fan,2,Benz,Chile,0.5,0.9186674669867948,mm,0.9850000000000001,kg,0.0,0,1.0,0.52,eur,0.25,True
4931,Ford Switzerland F26971,3,6,alternator fan,2,Ford,Switzerland,0.58,0.5440176070428169,mm,0.6799999999999999,kg,1.0,0,0.0,0.7440000000000001,eur,1.0,True
4932,GMC Japan F25403,3,6,alternator fan,2,GMC,Japan,0.89,0.06502601040416164,mm,0.45999999999999996,kg,0.0,0,1.0,0.5470666666666667,eur,0.5,True
4933,Tesla Germany F31425,3,6,alternator fan,2,Tesla,Germany,0.63,0.672769107643057,mm,0.345,kg,1.0,0,1.0,0.10386666666666675,eur,0.0,True
4934,Daimler Egypt F21352,3,6,alternator fan,2,Daimler,Egypt,0.85,0.16006402561024405,mm,0.73,kg,1.0,0,0.0,0.23453333333333337,eur,0.75,True
4935,Daimler Sweden F32699,3,6,alternator fan,2,Daimler,Sweden,0.51,0.33963585434173704,mm,0.07499999999999996,kg,0.0,0,1.0,0.7698666666666668,eur,0.75,True
4936,Toyota Germany F23429,3,6,alternator fan,2,Toyota,Germany,0.53,0.984193677470988,mm,0.405,kg,1.0,0,1.0,0.48680000000000007,eur,1.0,True
4937,Lincoln Japan F15222,3,6,alternator fan,2,Lincoln,Japan,0.99,0.33013205282112834,mm,0.665,kg,1.0,0,1.0,0.7128000000000001,eur,0.5,True
4938,Ferrari Norway F18611,3,6,alternator fan,2,Ferrari,Norway,0.59,0.5080032012805118,mm,0.9650000000000001,kg,0.0,0,0.0,0.5652,eur,0.75,True
4939,Honda Thailand F30570,3,6,alternator fan,2,Honda,Thailand,0.18,0.6479591836734689,mm,0.15500000000000003,kg,0.0,0,1.0,0.8326666666666666,eur,0.25,True
4940,Ford Sweden F32120,3,6,alternator fan,2,Ford,Sweden,0.54,0.5175070028011205,mm,0.48,kg,0.0,0,1.0,0.15586666666666663,eur,0.5,True
4941,KTM Thailand F15252,3,6,alternator fan,2,KTM,Thailand,0.7,0.6335534213685476,mm,0.98,kg,1.0,0,1.0,0.5801333333333334,eur,0.75,True
4942,Volvo Sweden F36342,3,6,alternator fan,2,Volvo,Sweden,0.96,0.02420968387354957,mm,0.475,kg,1.0,0,0.0,0.5075999999999999,eur,0.25,True
4943,Acura Romania F29390,3,6,alternator fan,2,Acura,Romania,0.62,0.5394157663065231,mm,0.265,kg,1.0,0,0.0,0.23333333333333334,eur,0.25,True
4944,GMC Egypt F13535,3,6,alternator fan,2,GMC,Egypt,0.61,0.2681072428971594,mm,0.9299999999999999,kg,1.0,0,0.0,0.9453333333333334,eur,1.0,True
4945,Mercedes Cuba F1677,3,6,alternator fan,2,Mercedes,Cuba,0.28,0.47779111644657835,mm,0.26,kg,0.0,0,1.0,0.8833333333333333,eur,0.5,True
4946,Ford Germany F31708,3,6,alternator fan,2,Ford,Germany,0.14,0.5979391756702677,mm,0.855,kg,0.0,0,0.0,0.21120000000000005,eur,0.5,True
4947,Ford Chile F7071,3,6,alternator fan,2,Ford,Chile,0.23,0.6776710684273708,mm,0.8200000000000001,kg,0.0,0,0.0,0.9186666666666667,eur,0.5,True
4948,Ford Belgium F30184,3,6,alternator fan,2,Ford,Belgium,0.09,0.6475590236094437,mm,0.925,kg,1.0,0,0.0,0.34680000000000005,eur,0.5,True
4949,Benz Chile F16338,3,6,alternator fan,2,Benz,Chile,0.82,0.7941176470588232,mm,0.41500000000000004,kg,0.0,0,1.0,0.7979999999999999,eur,0.0,True
4950,Lincoln Germany F35974,3,6,alternator fan,2,Lincoln,Germany,0.64,0.3911564625850341,mm,0.41000000000000003,kg,1.0,0,1.0,0.10933333333333337,eur,1.0,True
4951,Volvo India F32836,3,6,alternator fan,2,Volvo,India,0.27,0.02891156462585076,mm,0.935,kg,0.0,0,1.0,0.6404,eur,0.0,True
4952,BMW Indonesia F26097,3,6,alternator fan,2,BMW,Indonesia,0.94,0.2831132452981198,mm,0.14,kg,1.0,0,1.0,0.6310666666666667,eur,0.75,True
4953,Volvo Denmark F18048,3,6,alternator fan,2,Volvo,Denmark,0.26,0.08013205282112833,mm,0.855,kg,0.0,0,0.0,0.932,eur,0.0,True
4954,Honda Brazil F34975,3,6,alternator fan,2,Honda,Brazil,0.6,0.7737094837935174,mm,0.10999999999999999,kg,1.0,0,1.0,0.04613333333333325,eur,0.75,True
4955,Jeep Brazil F12577,3,6,alternator fan,2,Jeep,Brazil,0.01,0.37845138055222116,mm,0.925,kg,1.0,0,1.0,0.14879999999999996,eur,0.5,True
4956,Ferrari India F22929,3,6,alternator fan,2,Ferrari,India,0.39,0.9265706282513002,mm,0.5249999999999999,kg,0.0,0,1.0,0.024266666666666575,eur,0.0,True
4957,Benz Austria F22500,3,6,alternator fan,2,Benz,Austria,0.32,0.8248299319727893,mm,0.8,kg,0.0,0,0.0,0.2744,eur,0.5,True
4958,Acura Egypt F1030,3,6,alternator fan,2,Acura,Egypt,0.59,0.6056422569027605,mm,0.245,kg,1.0,0,1.0,0.18333333333333332,eur,1.0,True
4959,Ford China F10202,3,6,alternator fan,2,Ford,China,0.76,0.26420568227290875,mm,0.77,kg,1.0,0,0.0,0.10173333333333327,eur,0.5,True
4960,BYD USA F22394,3,6,alternator fan,2,BYD,USA,0.41,0.34933973589435835,mm,0.835,kg,1.0,0,1.0,0.4498666666666666,eur,1.0,True
4961,Volkswagen Germany F3456,3,6,alternator fan,2,Volkswagen,Germany,0.12,0.2927170868347337,mm,0.46499999999999997,kg,0.0,0,1.0,0.3268000000000001,eur,0.25,True
4962,Jeep USA F20406,3,6,alternator fan,2,Jeep,USA,0.73,0.5491196478591434,mm,0.7350000000000001,kg,0.0,0,1.0,0.19359999999999994,eur,0.25,True
4963,BYD Canada F33844,3,6,alternator fan,2,BYD,Canada,0.3,0.005402160864345941,mm,0.5800000000000001,kg,0.0,0,1.0,0.3501333333333334,eur,1.0,True
4964,BMW China F35408,3,6,alternator fan,2,BMW,China,0.42,0.7355942376950775,mm,0.94,kg,0.0,0,1.0,0.08933333333333338,eur,0.25,True
4965,Benz Netherlands F38801,3,6,alternator fan,2,Benz,Netherlands,0.23,0.14375750300120047,mm,0.615,kg,1.0,0,0.0,0.542,eur,0.75,True
4966,Mercedes Denmark F34358,3,6,alternator fan,2,Mercedes,Denmark,0.49,0.9086634653861545,mm,0.7749999999999999,kg,0.0,0,0.0,0.8745333333333334,eur,0.5,True
4967,GMC China F1407,3,6,alternator fan,2,GMC,China,0.24,0.7918167266906757,mm,0.46499999999999997,kg,0.0,0,0.0,0.7414666666666668,eur,0.25,True
4968,Daimler Egypt F27981,3,6,alternator fan,2,Daimler,Egypt,0.43,0.09493797519007609,mm,0.495,kg,0.0,0,1.0,0.6710666666666666,eur,0.25,True
4969,Honda Cuba F15881,3,6,alternator fan,2,Honda,Cuba,0.7,0.9454781912765101,mm,0.69,kg,1.0,0,0.0,0.24080000000000004,eur,1.0,True
4970,Toyota Mexico F22537,3,6,alternator fan,2,Toyota,Mexico,0.43,0.4051620648259302,mm,0.7250000000000001,kg,1.0,0,0.0,0.652,eur,0.25,True
4971,KTM China F9295,3,6,alternator fan,2,KTM,China,0.84,0.8910564225690278,mm,0.79,kg,1.0,0,1.0,0.5789333333333334,eur,0.25,True
4972,Daimler Canada F4855,3,6,alternator fan,2,Daimler,Canada,0.19,0.6427571028411362,mm,0.7250000000000001,kg,0.0,0,1.0,0.08879999999999995,eur,0.25,True
4973,Hyundai Egypt F34404,3,6,alternator fan,2,Hyundai,Egypt,0.34,0.2672068827531015,mm,0.5,kg,1.0,0,1.0,0.21160000000000007,eur,0.75,True
4974,Buick Germany F38162,3,6,alternator fan,2,Buick,Germany,0.32,0.8958583433373353,mm,0.9299999999999999,kg,0.0,0,1.0,0.7669333333333335,eur,0.25,True
4975,GMC USA F27025,3,6,alternator fan,2,GMC,USA,0.92,0.854541816726691,mm,0.9099999999999999,kg,1.0,0,1.0,0.7528000000000001,eur,0.5,True
4976,Daimler Netherlands F36675,3,6,alternator fan,2,Daimler,Netherlands,0.13,0.5353141256502598,mm,0.020000000000000018,kg,0.0,0,0.0,0.6477333333333333,eur,0.0,True
4977,Jeep Canada F24533,3,6,alternator fan,2,Jeep,Canada,0.69,0.3043217286914772,mm,0.6799999999999999,kg,1.0,0,0.0,0.3585333333333333,eur,0.25,True
4978,Honda China F30879,3,6,alternator fan,2,Honda,China,0.69,0.776710684273709,mm,0.835,kg,0.0,0,0.0,0.12306666666666671,eur,0.5,True
4979,Honda New Zealand F29939,3,6,alternator fan,2,Honda,New,0.81,0.9806922769107637,mm,0.385,kg,0.0,0,0.0,0.4866666666666667,eur,0.25,True
4980,Benz Norway F39644,3,6,alternator fan,2,Benz,Norway,0.2,0.9997999199679873,mm,0.7749999999999999,kg,1.0,0,0.0,0.5782666666666667,eur,0.5,True
4981,Volvo Mexico F1048,3,6,alternator fan,2,Volvo,Mexico,0.34,0.22749099639855944,mm,0.16000000000000003,kg,0.0,0,0.0,0.6096,eur,0.25,True
4982,Ferrari France F18201,3,6,alternator fan,2,Ferrari,France,0.3,0.16366546618647468,mm,0.935,kg,0.0,0,1.0,0.8750666666666667,eur,1.0,True
4983,Jeep Cuba F39324,3,6,alternator fan,2,Jeep,Cuba,0.37,0.231992797118848,mm,0.6299999999999999,kg,0.0,0,1.0,0.1646666666666666,eur,0.0,True
4984,Tesla Egypt F33584,3,6,alternator fan,2,Tesla,Egypt,0.21,0.30302120848339287,mm,0.33999999999999997,kg,0.0,0,0.0,0.7250666666666666,eur,0.75,True
4985,Hyundai Belgium F24912,3,6,alternator fan,2,Hyundai,Belgium,0.67,0.6308523409363749,mm,0.41000000000000003,kg,1.0,0,1.0,0.9649333333333334,eur,0.75,True
4986,BMW France F24061,3,6,alternator fan,2,BMW,France,0.54,0.2778111244497796,mm,0.655,kg,1.0,0,1.0,0.49560000000000004,eur,1.0,True
4987,Buick Japan F36059,3,6,alternator fan,2,Buick,Japan,0.79,0.39145658263305305,mm,0.20499999999999996,kg,1.0,0,1.0,0.8210666666666668,eur,0.5,True
4988,Lincoln Thailand F30578,3,6,alternator fan,2,Lincoln,Thailand,0.96,0.4684873949579834,mm,0.06499999999999995,kg,0.0,0,1.0,0.5210666666666667,eur,0.75,True
4989,GMC Egypt F26436,3,6,alternator fan,2,GMC,Egypt,0.85,0.4157663065226095,mm,0.04500000000000004,kg,1.0,0,0.0,0.17279999999999993,eur,0.0,True
4990,Hyundai Egypt F34853,3,6,alternator fan,2,Hyundai,Egypt,0.75,0.7134853941576633,mm,0.21999999999999997,kg,0.0,0,1.0,0.5898666666666667,eur,1.0,True
4991,BMW USA F14931,3,6,alternator fan,2,BMW,USA,0.4,0.4097639055622251,mm,0.22499999999999998,kg,1.0,0,1.0,0.5013333333333333,eur,0.25,True
4992,Toyota Indonesia F1637,3,6,alternator fan,2,Toyota,Indonesia,0.06,0.03171268507402976,mm,0.28500000000000003,kg,0.0,0,1.0,0.16853333333333334,eur,0.0,True
4993,Volvo Belgium F6153,3,6,alternator fan,2,Volvo,Belgium,0.16,0.45158063225290085,mm,0.9850000000000001,kg,1.0,0,0.0,0.21600000000000003,eur,0.0,True
4994,Ford New Zealand F36505,3,6,alternator fan,2,Ford,New,0.35,0.9487795118047219,mm,0.935,kg,1.0,0,0.0,0.6545333333333334,eur,0.25,True
4995,Daimler Belgium F32851,3,6,alternator fan,2,Daimler,Belgium,0.49,0.13135254101640648,mm,0.275,kg,0.0,0,1.0,0.11706666666666668,eur,0.75,True
4996,Lincoln New Zealand F22772,3,6,alternator fan,2,Lincoln,New,0.18,0.08483393357342953,mm,0.575,kg,0.0,0,0.0,0.4573333333333333,eur,0.25,True
4997,Lincoln Romania F3694,3,6,alternator fan,2,Lincoln,Romania,0.87,0.4133653461384557,mm,0.79,kg,1.0,0,1.0,0.16813333333333333,eur,0.25,True
4998,Honda China F9262,3,6,alternator fan,2,Honda,China,0.22,0.5796318527410967,mm,0.5449999999999999,kg,1.0,0,0.0,0.31293333333333334,eur,1.0,True
4999,BYD Sweden F2157,3,6,alternator fan,2,BYD,Sweden,0.09,0.7976190476190476,mm,0.31999999999999995,kg,0.0,0,0.0,0.3104,eur,1.0,True
5000,Jeep Turkey F6337,3,6,alternator fan,2,Jeep,Turkey,0.53,0.5078031212484991,mm,0.7150000000000001,kg,1.0,0,0.0,0.06959999999999998,eur,0.0,True
5001,Lincoln Korea F2466,3,6,alternator fan,2,Lincoln,Korea,0.12,0.04911964785914389,mm,0.31499999999999995,kg,0.0,0,0.0,0.05413333333333337,eur,0.75,True
5002,Acura Russia F2482,3,6,alternator fan,2,Acura,Russia,0.09,0.10624249699879952,mm,0.75,kg,0.0,0,0.0,0.23053333333333342,eur,0.5,True
5003,Volkswagen Thailand F4683,3,6,alternator fan,2,Volkswagen,Thailand,0.83,0.906662665066026,mm,0.255,kg,1.0,0,1.0,0.5721333333333333,eur,1.0,True
5004,Lincoln Chile F24029,3,6,alternator fan,2,Lincoln,Chile,0.31,0.75,mm,0.8,kg,0.0,0,1.0,0.09773333333333331,eur,0.75,True
5005,Tesla Chile F8707,3,6,alternator fan,2,Tesla,Chile,0.79,0.49619847939175676,mm,0.53,kg,1.0,0,1.0,0.3498666666666666,eur,1.0,True
5006,KTM Cuba F18997,3,6,alternator fan,2,KTM,Cuba,0.18,0.755302120848339,mm,0.03500000000000003,kg,0.0,0,1.0,0.19386666666666674,eur,0.75,True
5007,KTM Germany F36400,3,6,alternator fan,2,KTM,Germany,0.94,0.7333933573429375,mm,0.7150000000000001,kg,0.0,0,1.0,0.6888,eur,0.25,True
5008,Volkswagen Chile F33861,3,6,alternator fan,2,Volkswagen,Chile,0.22,0.8984593837535017,mm,0.8999999999999999,kg,0.0,0,0.0,0.8396,eur,1.0,True
5009,Ford Egypt F2006,3,6,alternator fan,2,Ford,Egypt,0.37,0.8549419767907164,mm,0.54,kg,1.0,0,0.0,0.4801333333333334,eur,1.0,True
5010,Jeep Austria F34027,3,6,alternator fan,2,Jeep,Austria,0.51,0.7754101640656259,mm,0.45999999999999996,kg,0.0,0,1.0,0.4465333333333333,eur,0.5,True
5011,Benz Indonesia F29516,3,6,alternator fan,2,Benz,Indonesia,0.19,0.07633053221288508,mm,0.18000000000000005,kg,1.0,0,1.0,0.47106666666666663,eur,0.25,True
5012,Volkswagen France F20262,3,6,alternator fan,2,Volkswagen,France,0.41,0.26150460184073604,mm,0.15000000000000002,kg,1.0,0,0.0,0.3024000000000001,eur,0.25,True
5013,Mercedes China F35098,3,6,alternator fan,2,Mercedes,China,0.59,0.36424569827931125,mm,0.08499999999999996,kg,1.0,0,0.0,0.20906666666666676,eur,0.0,True
5014,Volkswagen Sweden F36341,3,6,alternator fan,2,Volkswagen,Sweden,0.82,0.1430572228891563,mm,0.53,kg,1.0,0,1.0,0.7209333333333332,eur,0.25,True
5015,KTM New Zealand F25575,3,6,alternator fan,2,KTM,New,0.18,0.968987595038015,mm,0.17500000000000004,kg,0.0,0,1.0,0.3130666666666667,eur,0.25,True
5016,Jeep Indonesia F6263,3,6,alternator fan,2,Jeep,Indonesia,0.13,0.8137254901960784,mm,0.4,kg,0.0,0,0.0,0.37373333333333336,eur,1.0,True
5017,BMW France F36872,3,6,alternator fan,2,BMW,France,0.39,0.17707082833133292,mm,0.8200000000000001,kg,0.0,0,0.0,0.021200000000000045,eur,1.0,True
5018,BYD Norway F34113,3,6,alternator fan,2,BYD,Norway,0.93,0.7211884753901561,mm,0.895,kg,0.0,0,1.0,0.08506666666666661,eur,0.75,True
5019,Benz Russia F16316,3,6,alternator fan,2,Benz,Russia,0.98,0.2630052020808319,mm,0.7250000000000001,kg,0.0,0,0.0,0.3924000000000001,eur,0.0,True
5020,GMC Cuba F31253,3,6,alternator fan,2,GMC,Cuba,0.06,0.47188875550220144,mm,0.19999999999999996,kg,0.0,0,1.0,0.4912,eur,0.0,True
5021,Daimler Egypt F27368,3,6,alternator fan,2,Daimler,Egypt,0.67,0.6925770308123249,mm,0.22999999999999998,kg,0.0,0,0.0,0.8984,eur,0.75,True
5022,Acura Switzerland F9366,3,6,alternator fan,2,Acura,Switzerland,0.02,0.8965586234493794,mm,0.29000000000000004,kg,1.0,0,1.0,0.11786666666666672,eur,0.75,True
5023,Volvo Korea F8582,3,6,alternator fan,2,Volvo,Korea,0.4,0.5607242897158868,mm,0.7050000000000001,kg,1.0,0,0.0,0.5077333333333333,eur,0.5,True
5024,Jeep Belgium F5177,3,6,alternator fan,2,Jeep,Belgium,0.3,0.46378551420568226,mm,0.51,kg,0.0,0,0.0,0.5102666666666666,eur,0.75,True
5025,Tesla Belgium F19955,3,6,alternator fan,2,Tesla,Belgium,0.48,0.0643257302921169,mm,0.29000000000000004,kg,1.0,0,0.0,0.012799999999999917,eur,0.75,True
5026,Honda Brazil F32564,3,6,alternator fan,2,Honda,Brazil,0.25,0.27991196478591446,mm,0.665,kg,0.0,0,0.0,0.9648000000000002,eur,1.0,True
5027,Acura Italy F33278,3,6,alternator fan,2,Acura,Italy,0.18,0.991296518607443,mm,0.25,kg,0.0,0,0.0,0.7633333333333333,eur,0.75,True
5028,Mercedes Austria F15268,3,6,alternator fan,2,Mercedes,Austria,0.46,0.02030812324930001,mm,0.585,kg,1.0,0,0.0,0.9518666666666665,eur,0.25,True
5029,BYD Indonesia F25869,3,6,alternator fan,2,BYD,Indonesia,0.11,0.6072428971588638,mm,0.42500000000000004,kg,1.0,0,0.0,0.4598666666666666,eur,0.25,True
5030,Buick Switzerland F15594,3,6,alternator fan,2,Buick,Switzerland,0.4,0.7523009203681474,mm,0.355,kg,0.0,0,0.0,0.06893333333333336,eur,0.5,True
5031,Daimler India F16430,3,6,alternator fan,2,Daimler,India,0.77,0.6276510604241695,mm,0.16500000000000004,kg,0.0,0,1.0,0.7873333333333334,eur,0.25,True
5032,Volkswagen Mexico F23039,3,6,alternator fan,2,Volkswagen,Mexico,0.43,0.34513805522208874,mm,0.76,kg,0.0,0,1.0,0.6345333333333334,eur,0.0,True
5033,GMC Brazil F35806,3,6,alternator fan,2,GMC,Brazil,0.99,0.04381752701080426,mm,0.255,kg,1.0,0,0.0,0.4456,eur,0.25,True
5034,Ford Sweden F10374,3,6,alternator fan,2,Ford,Sweden,0.55,0.25040016006402527,mm,0.9299999999999999,kg,1.0,0,0.0,0.5669333333333333,eur,0.5,True
5035,Mercedes Chile F10724,3,6,alternator fan,2,Mercedes,Chile,0.29,0.3491396558623446,mm,0.5,kg,1.0,0,1.0,0.17,eur,0.5,True
5036,Benz Brazil F38674,3,6,alternator fan,2,Benz,Brazil,0.56,0.974289715886354,mm,0.665,kg,1.0,0,1.0,0.5698666666666666,eur,0.5,True
5037,BMW Denmark F30989,3,6,alternator fan,2,BMW,Denmark,0.99,0.6444577831132458,mm,0.04500000000000004,kg,1.0,0,0.0,0.12026666666666662,eur,1.0,True
5038,Ferrari Belgium F34424,3,6,alternator fan,2,Ferrari,Belgium,0.12,0.9783913565426173,mm,0.41000000000000003,kg,1.0,0,1.0,0.5610666666666666,eur,1.0,True
5039,KTM Romania F25606,3,6,alternator fan,2,KTM,Romania,0.08,0.03801520608243307,mm,0.405,kg,1.0,0,1.0,0.13759999999999992,eur,0.0,True
5040,Tesla Sweden F36008,3,6,alternator fan,2,Tesla,Sweden,0.38,0.5931372549019602,mm,0.7549999999999999,kg,0.0,0,1.0,0.1649333333333334,eur,1.0,True
5041,Benz Japan F26576,3,6,alternator fan,2,Benz,Japan,0.81,0.08893557422969228,mm,0.9850000000000001,kg,1.0,0,0.0,0.9692,eur,0.25,True
5042,Ferrari Romania F21102,3,6,alternator fan,2,Ferrari,Romania,0.84,0.42737094837935186,mm,0.665,kg,0.0,0,0.0,0.25146666666666667,eur,0.25,True
5043,Ford Austria F30955,3,6,alternator fan,2,Ford,Austria,0.25,0.3778511404561822,mm,0.235,kg,0.0,0,1.0,0.33666666666666667,eur,0.25,True
5044,Jeep Russia F22729,3,6,alternator fan,2,Jeep,Russia,0.45,0.8239295718287313,mm,0.21499999999999997,kg,1.0,0,0.0,0.11186666666666667,eur,0.75,True
5045,Mercedes Indonesia F26272,3,6,alternator fan,2,Mercedes,Indonesia,0.41,0.32553021208483346,mm,0.405,kg,1.0,0,0.0,0.8440000000000002,eur,0.0,True
5046,Jeep Thailand F2840,3,6,alternator fan,2,Jeep,Thailand,0.23,0.13995598239295723,mm,0.855,kg,0.0,0,1.0,0.8602666666666668,eur,0.75,True
5047,Benz France F13793,3,6,alternator fan,2,Benz,France,0.5,0.2925170068027211,mm,0.040000000000000036,kg,1.0,0,0.0,0.2794666666666666,eur,0.25,True
