material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,price,currency,rank,is leaf
6080,Acura Sweden AS20867,3,8,alternator skeleton,2,Acura,Sweden,578.59,385.06,638.5,mm,4.89,kg,253.23,eur,3.5,True
6081,BYD Germany AS29755,3,8,alternator skeleton,2,BYD,Germany,572.55,444.92,567.55,mm,6.05,kg,204.72,eur,4.5,True
6082,Ford India AS35349,3,8,alternator skeleton,2,Ford,India,591.25,390.51,613.79,mm,4.86,kg,219.13,eur,4.0,True
6083,Ford China AS6537,3,8,alternator skeleton,2,Ford,China,579.02,370.24,595.5,mm,6.91,kg,132.41,eur,4.5,True
6084,Ferrari Netherlands AS24959,3,8,alternator skeleton,2,Ferrari,Netherlands,591.04,359.94,597.65,mm,4.12,kg,347.56,eur,3.0,True
6085,Acura Indonesia AS22060,3,8,alternator skeleton,2,Acura,Indonesia,552.99,372.31,534.18,mm,5.14,kg,223.75,eur,5.0,True
6086,Hyundai Italy AS20693,3,8,alternator skeleton,2,Hyundai,Italy,598.18,367.69,634.74,mm,6.38,kg,300.98,eur,5.0,True
6087,Volvo Netherlands AS32457,3,8,alternator skeleton,2,Volvo,Netherlands,557.96,420.26,622.9,mm,4.82,kg,147.21,eur,4.5,True
6088,Buick France AS8748,3,8,alternator skeleton,2,Buick,France,561.33,448.26,602.1,mm,4.54,kg,123.29,eur,5.0,True
6089,Volvo Canada AS26588,3,8,alternator skeleton,2,Volvo,Canada,591.53,393.56,513.62,mm,6.19,kg,210.03,eur,3.5,True
6090,Hyundai Egypt AS38293,3,8,alternator skeleton,2,Hyundai,Egypt,578.87,353.01,647.19,mm,5.49,kg,148.07,eur,3.5,True
6091,Volkswagen Belgium AS15728,3,8,alternator skeleton,2,Volkswagen,Belgium,583.5,380.88,613.2,mm,4.56,kg,182.38,eur,4.0,True
6092,Buick Germany AS26925,3,8,alternator skeleton,2,Buick,Germany,559.14,367.09,508.77,mm,4.57,kg,210.22,eur,4.0,True
6093,Benz Indonesia AS20071,3,8,alternator skeleton,2,Benz,Indonesia,577.2,435.53,534.67,mm,6.3,kg,193.13,eur,3.5,True
6094,Tesla Japan AS36380,3,8,alternator skeleton,2,Tesla,Japan,591.28,367.37,646.1,mm,4.63,kg,209.37,eur,4.5,True
6095,Mercedes India AS14989,3,8,alternator skeleton,2,Mercedes,India,574.72,361.82,583.1,mm,7.16,kg,159.23,eur,3.0,True
6096,Volvo Sweden AS18795,3,8,alternator skeleton,2,Volvo,Sweden,594.16,410.4,502.09,mm,5.7,kg,208.23,eur,3.5,True
6097,Tesla Italy AS8408,3,8,alternator skeleton,2,Tesla,Italy,581.93,379.73,561.04,mm,4.08,kg,155.08,eur,3.5,True
6098,Volkswagen Russia AS31287,3,8,alternator skeleton,2,Volkswagen,Russia,562.97,432.1,523.05,mm,7.23,kg,152.04,eur,4.5,True
6099,Lincoln Belgium AS31970,3,8,alternator skeleton,2,Lincoln,Belgium,571.05,407.92,507.34,mm,5.25,kg,261.37,eur,3.5,True
6100,Daimler USA AS31717,3,8,alternator skeleton,2,Daimler,USA,581.9,368.01,539.12,mm,4.79,kg,125.45,eur,3.5,True
6101,KTM China AS36550,3,8,alternator skeleton,2,KTM,China,597.61,380.51,583.64,mm,4.11,kg,172.13,eur,4.0,True
6102,Volvo Korea AS5575,3,8,alternator skeleton,2,Volvo,Korea,589.38,415.27,631.77,mm,5.45,kg,323.99,eur,4.0,True
6103,Tesla Mexico AS12165,3,8,alternator skeleton,2,Tesla,Mexico,551.88,442.21,557.54,mm,4.36,kg,214.4,eur,3.0,True
6104,Lincoln Russia AS13256,3,8,alternator skeleton,2,Lincoln,Russia,557.44,360.01,576.36,mm,7.58,kg,149.41,eur,4.0,True
6105,Tesla Sweden AS26767,3,8,alternator skeleton,2,Tesla,Sweden,565.83,372.58,540.35,mm,7.31,kg,167.23,eur,3.0,True
6106,Ford Korea AS5106,3,8,alternator skeleton,2,Ford,Korea,551.71,360.63,521.73,mm,7.66,kg,265.54,eur,5.0,True
6107,Buick Japan AS8482,3,8,alternator skeleton,2,Buick,Japan,583.12,404.36,605.27,mm,6.95,kg,310.03,eur,4.5,True
6108,Daimler USA AS8199,3,8,alternator skeleton,2,Daimler,USA,577.84,421.94,539.02,mm,5.35,kg,268.7,eur,4.0,True
6109,Toyota China AS18762,3,8,alternator skeleton,2,Toyota,China,567.66,359.9,640.72,mm,5.8,kg,230.05,eur,3.5,True
6110,Acura New Zealand AS31634,3,8,alternator skeleton,2,Acura,New,583.78,351.5,552.2,mm,7.33,kg,256.04,eur,3.5,True
6111,Toyota Germany AS32252,3,8,alternator skeleton,2,Toyota,Germany,599.26,386.24,536.8,mm,5.15,kg,293.12,eur,4.5,True
6112,Volvo Chile AS8852,3,8,alternator skeleton,2,Volvo,Chile,582.73,448.45,521.96,mm,5.35,kg,221.27,eur,3.5,True
6113,Lincoln Mexico AS29307,3,8,alternator skeleton,2,Lincoln,Mexico,567.58,423.34,644.41,mm,4.24,kg,293.35,eur,5.0,True
6114,Ford Egypt AS19438,3,8,alternator skeleton,2,Ford,Egypt,565.78,357.22,559.31,mm,4.58,kg,303.98,eur,3.0,True
6115,Benz Thailand AS30564,3,8,alternator skeleton,2,Benz,Thailand,565.13,443.02,547.59,mm,6.49,kg,330.06,eur,3.5,True
6116,Ferrari Japan AS2403,3,8,alternator skeleton,2,Ferrari,Japan,567.81,388.43,548.25,mm,7.37,kg,289.3,eur,3.0,True
6117,Volkswagen Denmark AS18256,3,8,alternator skeleton,2,Volkswagen,Denmark,596.45,437.58,565.13,mm,7.49,kg,349.15,eur,4.5,True
6118,BMW Germany AS28906,3,8,alternator skeleton,2,BMW,Germany,583.37,408.04,591.67,mm,7.73,kg,262.7,eur,4.5,True
6119,KTM Austria AS7180,3,8,alternator skeleton,2,KTM,Austria,558.89,423.93,536.41,mm,5.38,kg,316.08,eur,4.5,True
6120,Toyota Austria AS27749,3,8,alternator skeleton,2,Toyota,Austria,576.06,355.66,646.46,mm,5.45,kg,249.05,eur,4.5,True
6121,Mercedes USA AS6121,3,8,alternator skeleton,2,Mercedes,USA,593.01,405.26,642.64,mm,6.74,kg,178.14,eur,4.0,True
6122,Buick Denmark AS36781,3,8,alternator skeleton,2,Buick,Denmark,551.92,378.56,617.42,mm,6.65,kg,206.45,eur,4.5,True
6123,Buick Thailand AS3566,3,8,alternator skeleton,2,Buick,Thailand,595.47,421.54,524.82,mm,5.41,kg,251.27,eur,4.5,True
6124,Toyota Chile AS16266,3,8,alternator skeleton,2,Toyota,Chile,559.8,399.83,611.51,mm,4.74,kg,142.89,eur,3.0,True
6125,Buick Russia AS27968,3,8,alternator skeleton,2,Buick,Russia,596.84,425.12,630.79,mm,5.75,kg,210.3,eur,5.0,True
6126,KTM Thailand AS29576,3,8,alternator skeleton,2,KTM,Thailand,564.9,435.2,621.24,mm,6.66,kg,174.78,eur,3.0,True
6127,Mercedes Cuba AS24415,3,8,alternator skeleton,2,Mercedes,Cuba,577.15,367.57,641.76,mm,4.61,kg,324.72,eur,3.5,True
6128,Volkswagen Thailand AS30685,3,8,alternator skeleton,2,Volkswagen,Thailand,573.59,350.98,575.48,mm,7.99,kg,288.14,eur,5.0,True
6129,Daimler Brazil AS22669,3,8,alternator skeleton,2,Daimler,Brazil,583.31,421.77,631.78,mm,6.09,kg,122.82,eur,3.5,True
6130,Jeep USA AS28004,3,8,alternator skeleton,2,Jeep,USA,594.41,380.93,637.76,mm,4.25,kg,287.73,eur,4.5,True
6131,Honda Switzerland AS24316,3,8,alternator skeleton,2,Honda,Switzerland,555.6,401.21,559.46,mm,5.02,kg,267.23,eur,3.0,True
6132,Ferrari Indonesia AS15859,3,8,alternator skeleton,2,Ferrari,Indonesia,580.18,369.25,629.11,mm,7.03,kg,180.48,eur,4.0,True
6133,Tesla Korea AS21298,3,8,alternator skeleton,2,Tesla,Korea,599.72,370.85,506.81,mm,4.13,kg,345.14,eur,3.5,True
6134,Benz Switzerland AS19796,3,8,alternator skeleton,2,Benz,Switzerland,554.4,397.19,635.79,mm,6.44,kg,199.6,eur,3.5,True
6135,Lincoln Belgium AS10471,3,8,alternator skeleton,2,Lincoln,Belgium,594.87,360.07,597.52,mm,5.13,kg,314.94,eur,3.5,True
6136,KTM Brazil AS1444,3,8,alternator skeleton,2,KTM,Brazil,580.32,375.59,641.81,mm,4.14,kg,160.47,eur,3.0,True
6137,KTM Denmark AS32675,3,8,alternator skeleton,2,KTM,Denmark,550.71,354.35,581.12,mm,7.75,kg,341.41,eur,4.0,True
6138,Volvo Netherlands AS23455,3,8,alternator skeleton,2,Volvo,Netherlands,581.85,381.74,560.72,mm,6.39,kg,260.3,eur,3.0,True
6139,Buick Netherlands AS12152,3,8,alternator skeleton,2,Buick,Netherlands,556.96,396.52,509.11,mm,5.53,kg,183.32,eur,4.0,True
6140,Buick Switzerland AS32402,3,8,alternator skeleton,2,Buick,Switzerland,566.22,362.65,612.73,mm,6.13,kg,201.78,eur,3.5,True
6141,Volkswagen USA AS6688,3,8,alternator skeleton,2,Volkswagen,USA,573.99,435.39,592.42,mm,6.19,kg,143.69,eur,4.5,True
6142,Ferrari Brazil AS35578,3,8,alternator skeleton,2,Ferrari,Brazil,579.85,398.57,526.88,mm,7.38,kg,286.24,eur,3.5,True
6143,Honda Brazil AS38211,3,8,alternator skeleton,2,Honda,Brazil,558.62,432.99,571.34,mm,4.8,kg,183.66,eur,5.0,True
6144,Buick Belgium AS20681,3,8,alternator skeleton,2,Buick,Belgium,578.35,437.7,595.26,mm,4.06,kg,134.72,eur,4.0,True
6145,Jeep Chile AS33589,3,8,alternator skeleton,2,Jeep,Chile,585.02,413.51,614.44,mm,5.2,kg,338.53,eur,4.5,True
6146,KTM Sweden AS26781,3,8,alternator skeleton,2,KTM,Sweden,591.87,427.68,585.02,mm,4.5,kg,224.22,eur,3.0,True
6147,Honda Japan AS3480,3,8,alternator skeleton,2,Honda,Japan,589.2,366.26,501.43,mm,5.86,kg,231.71,eur,4.0,True
6148,Honda Belgium AS17157,3,8,alternator skeleton,2,Honda,Belgium,587.36,415.84,605.65,mm,7.36,kg,167.66,eur,3.5,True
6149,Volvo Brazil AS2487,3,8,alternator skeleton,2,Volvo,Brazil,591.08,422.86,635.94,mm,6.76,kg,240.62,eur,3.5,True
6150,BYD France AS22548,3,8,alternator skeleton,2,BYD,France,581.43,449.1,511.15,mm,5.75,kg,197.75,eur,4.5,True
6151,GMC Belgium AS31270,3,8,alternator skeleton,2,GMC,Belgium,582.48,351.04,620.13,mm,6.37,kg,264.62,eur,4.0,True
6152,Daimler Netherlands AS17674,3,8,alternator skeleton,2,Daimler,Netherlands,590.13,386.78,563.95,mm,5.17,kg,197.78,eur,3.0,True
6153,Acura Sweden AS25469,3,8,alternator skeleton,2,Acura,Sweden,553.85,400.06,571.67,mm,7.09,kg,337.41,eur,4.0,True
6154,Acura Mexico AS36711,3,8,alternator skeleton,2,Acura,Mexico,585.37,389.71,636.54,mm,6.85,kg,215.08,eur,4.0,True
6155,Volkswagen Korea AS1922,3,8,alternator skeleton,2,Volkswagen,Korea,569.64,448.09,542.47,mm,4.46,kg,237.29,eur,4.5,True
6156,Buick Switzerland AS23751,3,8,alternator skeleton,2,Buick,Switzerland,583.99,430.4,613.82,mm,5.64,kg,153.89,eur,3.5,True
6157,BMW Norway AS1726,3,8,alternator skeleton,2,BMW,Norway,596.47,411.27,568.38,mm,4.24,kg,265.41,eur,3.5,True
6158,Lincoln China AS21405,3,8,alternator skeleton,2,Lincoln,China,577.01,408.08,585.85,mm,4.77,kg,149.97,eur,5.0,True
6159,Jeep New Zealand AS17658,3,8,alternator skeleton,2,Jeep,New,550.06,416.51,504.75,mm,4.62,kg,188.07,eur,3.0,True
6160,Hyundai Sweden AS37497,3,8,alternator skeleton,2,Hyundai,Sweden,585.93,394.1,517.67,mm,6.8,kg,122.66,eur,3.5,True
6161,Volvo Chile AS21122,3,8,alternator skeleton,2,Volvo,Chile,593.0,434.35,621.21,mm,4.59,kg,314.67,eur,3.5,True
6162,GMC China AS29822,3,8,alternator skeleton,2,GMC,China,586.52,367.55,551.2,mm,7.03,kg,268.48,eur,4.0,True
6163,Volkswagen Norway AS1113,3,8,alternator skeleton,2,Volkswagen,Norway,568.32,442.99,597.44,mm,4.5,kg,134.6,eur,3.0,True
6164,BYD Indonesia AS22488,3,8,alternator skeleton,2,BYD,Indonesia,579.45,447.47,517.72,mm,6.35,kg,342.98,eur,4.0,True
6165,Tesla Norway AS23926,3,8,alternator skeleton,2,Tesla,Norway,558.45,378.96,615.75,mm,4.67,kg,241.86,eur,3.5,True
6166,Jeep Indonesia AS38158,3,8,alternator skeleton,2,Jeep,Indonesia,554.09,448.73,592.07,mm,6.58,kg,248.62,eur,3.5,True
6167,Volvo Denmark AS34934,3,8,alternator skeleton,2,Volvo,Denmark,577.17,363.94,501.36,mm,5.43,kg,121.05,eur,4.5,True
6168,Tesla Brazil AS35997,3,8,alternator skeleton,2,Tesla,Brazil,571.71,355.59,500.47,mm,5.06,kg,146.7,eur,3.5,True
6169,Toyota Japan AS16566,3,8,alternator skeleton,2,Toyota,Japan,570.56,434.96,632.22,mm,7.4,kg,264.0,eur,3.5,True
6170,Jeep Thailand AS38861,3,8,alternator skeleton,2,Jeep,Thailand,567.86,440.58,520.97,mm,5.2,kg,187.52,eur,5.0,True
6171,Hyundai Belgium AS6874,3,8,alternator skeleton,2,Hyundai,Belgium,562.49,369.21,568.11,mm,5.33,kg,279.98,eur,3.5,True
6172,GMC Japan AS1063,3,8,alternator skeleton,2,GMC,Japan,596.66,361.74,647.18,mm,4.47,kg,184.24,eur,5.0,True
6173,Lincoln Thailand AS33462,3,8,alternator skeleton,2,Lincoln,Thailand,585.06,437.54,594.4,mm,7.31,kg,192.9,eur,3.5,True
6174,Honda Norway AS4878,3,8,alternator skeleton,2,Honda,Norway,568.51,419.57,613.27,mm,7.09,kg,161.67,eur,3.5,True
6175,Acura USA AS26307,3,8,alternator skeleton,2,Acura,USA,573.69,448.18,519.63,mm,4.04,kg,180.16,eur,3.5,True
6176,Buick India AS22431,3,8,alternator skeleton,2,Buick,India,582.12,439.87,546.53,mm,5.85,kg,247.51,eur,4.0,True
6177,BMW USA AS4777,3,8,alternator skeleton,2,BMW,USA,554.66,408.43,500.88,mm,5.16,kg,312.82,eur,3.0,True
6178,Tesla France AS29107,3,8,alternator skeleton,2,Tesla,France,554.06,382.97,510.86,mm,4.98,kg,219.71,eur,3.5,True
6179,Daimler Belgium AS31070,3,8,alternator skeleton,2,Daimler,Belgium,599.59,361.37,571.77,mm,5.54,kg,287.58,eur,4.0,True
6180,Hyundai Norway AS14041,3,8,alternator skeleton,2,Hyundai,Norway,560.88,444.75,565.78,mm,6.08,kg,224.17,eur,4.0,True
6181,Honda Italy AS8856,3,8,alternator skeleton,2,Honda,Italy,581.54,369.6,561.0,mm,5.63,kg,314.29,eur,3.0,True
6182,Mercedes Cuba AS8666,3,8,alternator skeleton,2,Mercedes,Cuba,559.33,431.72,555.07,mm,4.33,kg,327.34,eur,4.5,True
6183,BYD Chile AS2467,3,8,alternator skeleton,2,BYD,Chile,572.81,401.54,539.67,mm,5.5,kg,260.25,eur,4.0,True
6184,Toyota Netherlands AS3953,3,8,alternator skeleton,2,Toyota,Netherlands,560.31,409.43,573.99,mm,4.19,kg,260.46,eur,5.0,True
6185,Ferrari New Zealand AS22326,3,8,alternator skeleton,2,Ferrari,New,556.89,403.25,539.89,mm,7.86,kg,124.91,eur,3.5,True
6186,Daimler Italy AS29593,3,8,alternator skeleton,2,Daimler,Italy,581.27,358.43,638.57,mm,5.73,kg,143.91,eur,4.5,True
6187,Honda Canada AS32990,3,8,alternator skeleton,2,Honda,Canada,566.97,398.0,541.56,mm,6.96,kg,308.49,eur,3.5,True
6188,Daimler Mexico AS3752,3,8,alternator skeleton,2,Daimler,Mexico,558.82,424.65,532.6,mm,5.57,kg,147.41,eur,3.5,True
6189,Benz India AS24528,3,8,alternator skeleton,2,Benz,India,551.11,446.73,617.8,mm,6.16,kg,165.41,eur,4.0,True
6190,Honda Russia AS6643,3,8,alternator skeleton,2,Honda,Russia,556.34,441.72,520.6,mm,4.81,kg,175.27,eur,5.0,True
6191,Jeep Chile AS36880,3,8,alternator skeleton,2,Jeep,Chile,556.68,415.86,633.93,mm,7.98,kg,331.65,eur,5.0,True
6192,GMC Egypt AS6602,3,8,alternator skeleton,2,GMC,Egypt,573.75,447.87,566.71,mm,6.96,kg,157.73,eur,4.5,True
6193,Mercedes Brazil AS3674,3,8,alternator skeleton,2,Mercedes,Brazil,591.97,379.08,620.52,mm,5.13,kg,241.96,eur,4.5,True
6194,Daimler Romania AS11783,3,8,alternator skeleton,2,Daimler,Romania,578.77,424.89,522.55,mm,5.25,kg,345.34,eur,3.5,True
6195,Volvo Italy AS16825,3,8,alternator skeleton,2,Volvo,Italy,571.16,372.46,513.95,mm,6.37,kg,210.97,eur,4.0,True
6196,Toyota Cuba AS27565,3,8,alternator skeleton,2,Toyota,Cuba,563.72,353.13,520.08,mm,7.78,kg,341.8,eur,5.0,True
6197,Buick Austria AS5115,3,8,alternator skeleton,2,Buick,Austria,575.78,350.7,618.99,mm,5.06,kg,209.64,eur,3.5,True
6198,Buick Turkey AS3765,3,8,alternator skeleton,2,Buick,Turkey,589.82,361.02,569.06,mm,6.27,kg,263.54,eur,3.5,True
6199,Acura Austria AS17377,3,8,alternator skeleton,2,Acura,Austria,595.28,396.27,548.57,mm,7.25,kg,260.84,eur,3.5,True
6200,Jeep Romania AS32172,3,8,alternator skeleton,2,Jeep,Romania,583.38,362.5,511.51,mm,5.6,kg,169.59,eur,4.5,True
6201,Tesla Switzerland AS27076,3,8,alternator skeleton,2,Tesla,Switzerland,599.99,351.83,548.75,mm,6.14,kg,141.99,eur,4.5,True
6202,Honda France AS10983,3,8,alternator skeleton,2,Honda,France,550.91,416.68,538.93,mm,5.94,kg,281.42,eur,3.5,True
6203,Buick Romania AS29551,3,8,alternator skeleton,2,Buick,Romania,580.8,356.16,507.0,mm,6.66,kg,221.11,eur,5.0,True
6204,BMW Italy AS27400,3,8,alternator skeleton,2,BMW,Italy,567.86,387.79,630.48,mm,6.93,kg,183.2,eur,3.5,True
6205,Benz Turkey AS21338,3,8,alternator skeleton,2,Benz,Turkey,555.43,415.37,550.77,mm,4.72,kg,313.19,eur,4.5,True
6206,Mercedes Korea AS2667,3,8,alternator skeleton,2,Mercedes,Korea,559.73,410.62,559.91,mm,7.03,kg,335.67,eur,4.5,True
6207,Lincoln Sweden AS28745,3,8,alternator skeleton,2,Lincoln,Sweden,564.45,389.92,570.98,mm,7.95,kg,140.72,eur,3.5,True
6208,Hyundai New Zealand AS30560,3,8,alternator skeleton,2,Hyundai,New,580.41,418.48,579.33,mm,4.34,kg,268.56,eur,5.0,True
6209,Volkswagen Romania AS16839,3,8,alternator skeleton,2,Volkswagen,Romania,587.46,415.99,534.23,mm,7.72,kg,312.85,eur,5.0,True
6210,Ferrari Russia AS3421,3,8,alternator skeleton,2,Ferrari,Russia,588.35,445.31,609.0,mm,4.3,kg,284.65,eur,4.0,True
6211,Ford Mexico AS34566,3,8,alternator skeleton,2,Ford,Mexico,599.99,383.04,572.66,mm,5.65,kg,288.18,eur,3.5,True
6212,BYD Germany AS16250,3,8,alternator skeleton,2,BYD,Germany,595.2,359.27,549.47,mm,4.23,kg,211.24,eur,3.0,True
6213,BMW Chile AS9109,3,8,alternator skeleton,2,BMW,Chile,594.83,429.01,574.26,mm,4.36,kg,157.27,eur,5.0,True
6214,Tesla Thailand AS23906,3,8,alternator skeleton,2,Tesla,Thailand,570.67,446.22,594.76,mm,4.77,kg,154.93,eur,3.5,True
6215,Volvo France AS23630,3,8,alternator skeleton,2,Volvo,France,576.72,396.49,560.5,mm,6.55,kg,347.23,eur,4.5,True
6216,Hyundai Turkey AS7471,3,8,alternator skeleton,2,Hyundai,Turkey,582.82,446.33,626.69,mm,6.57,kg,257.06,eur,5.0,True
6217,BYD USA AS7604,3,8,alternator skeleton,2,BYD,USA,597.02,369.06,551.03,mm,7.62,kg,318.74,eur,5.0,True
6218,Ferrari Chile AS13883,3,8,alternator skeleton,2,Ferrari,Chile,561.84,426.84,519.14,mm,5.33,kg,204.44,eur,3.5,True
6219,Benz China AS28901,3,8,alternator skeleton,2,Benz,China,569.01,421.94,580.17,mm,6.74,kg,138.12,eur,4.5,True
6220,BMW New Zealand AS17371,3,8,alternator skeleton,2,BMW,New,566.36,425.49,501.51,mm,6.94,kg,170.87,eur,4.0,True
6221,Volvo Switzerland AS35183,3,8,alternator skeleton,2,Volvo,Switzerland,596.49,370.87,571.25,mm,6.48,kg,280.24,eur,3.5,True
6222,Hyundai Denmark AS27156,3,8,alternator skeleton,2,Hyundai,Denmark,578.89,430.74,614.05,mm,4.38,kg,291.45,eur,3.0,True
6223,Benz India AS16043,3,8,alternator skeleton,2,Benz,India,568.83,392.49,558.99,mm,5.2,kg,286.66,eur,5.0,True
6224,Lincoln Mexico AS8239,3,8,alternator skeleton,2,Lincoln,Mexico,572.39,400.45,625.3,mm,4.44,kg,320.79,eur,5.0,True
6225,Mercedes Romania AS28952,3,8,alternator skeleton,2,Mercedes,Romania,552.23,392.92,628.18,mm,4.19,kg,197.15,eur,5.0,True
6226,Buick China AS10345,3,8,alternator skeleton,2,Buick,China,597.1,427.84,549.62,mm,6.84,kg,302.95,eur,3.5,True
6227,Hyundai Norway AS29488,3,8,alternator skeleton,2,Hyundai,Norway,597.44,395.31,506.81,mm,5.87,kg,253.19,eur,4.0,True
6228,Toyota Japan AS26891,3,8,alternator skeleton,2,Toyota,Japan,593.83,358.8,507.68,mm,7.93,kg,122.51,eur,4.0,True
6229,Acura Russia AS11827,3,8,alternator skeleton,2,Acura,Russia,564.58,434.58,645.73,mm,7.97,kg,298.94,eur,4.5,True
6230,Ferrari Switzerland AS14709,3,8,alternator skeleton,2,Ferrari,Switzerland,590.1,388.69,541.83,mm,5.81,kg,273.17,eur,5.0,True
6231,Toyota Switzerland AS35144,3,8,alternator skeleton,2,Toyota,Switzerland,582.88,406.26,515.1,mm,5.06,kg,207.42,eur,4.0,True
6232,Acura China AS30521,3,8,alternator skeleton,2,Acura,China,561.45,365.01,610.81,mm,6.73,kg,284.27,eur,4.5,True
6233,Volvo USA AS18529,3,8,alternator skeleton,2,Volvo,USA,564.58,431.94,604.61,mm,7.32,kg,157.56,eur,4.0,True
6234,Daimler Egypt AS12818,3,8,alternator skeleton,2,Daimler,Egypt,561.7,392.72,528.63,mm,6.42,kg,343.92,eur,3.0,True
6235,Buick Canada AS6713,3,8,alternator skeleton,2,Buick,Canada,570.97,401.98,639.72,mm,7.14,kg,234.83,eur,3.5,True
6236,Buick Korea AS26901,3,8,alternator skeleton,2,Buick,Korea,581.95,415.94,607.84,mm,7.4,kg,219.82,eur,3.5,True
6237,Jeep Thailand AS21832,3,8,alternator skeleton,2,Jeep,Thailand,564.69,376.15,536.58,mm,6.58,kg,303.4,eur,4.0,True
6238,Ferrari Sweden AS33450,3,8,alternator skeleton,2,Ferrari,Sweden,584.68,395.31,642.83,mm,4.14,kg,274.21,eur,3.5,True
6239,Benz Cuba AS5014,3,8,alternator skeleton,2,Benz,Cuba,552.0,421.91,587.36,mm,5.22,kg,151.68,eur,4.0,True
6240,Volvo Thailand AS6735,3,8,alternator skeleton,2,Volvo,Thailand,572.01,354.2,649.66,mm,4.76,kg,216.12,eur,3.0,True
6241,Buick Thailand AS11382,3,8,alternator skeleton,2,Buick,Thailand,569.27,433.37,614.6,mm,5.2,kg,145.31,eur,4.5,True
6242,Daimler Denmark AS18868,3,8,alternator skeleton,2,Daimler,Denmark,592.96,449.36,619.13,mm,6.37,kg,182.77,eur,3.0,True
6243,Lincoln Germany AS5357,3,8,alternator skeleton,2,Lincoln,Germany,561.34,385.75,511.26,mm,5.63,kg,223.12,eur,3.5,True
6244,GMC Mexico AS7664,3,8,alternator skeleton,2,GMC,Mexico,575.11,416.96,518.92,mm,7.61,kg,311.54,eur,3.5,True
6245,GMC Japan AS39371,3,8,alternator skeleton,2,GMC,Japan,587.35,369.68,648.39,mm,6.68,kg,314.81,eur,4.0,True
6246,GMC Russia AS28668,3,8,alternator skeleton,2,GMC,Russia,599.93,446.62,604.17,mm,7.87,kg,224.27,eur,5.0,True
6247,Toyota Austria AS25891,3,8,alternator skeleton,2,Toyota,Austria,563.29,414.32,510.57,mm,4.95,kg,267.76,eur,3.5,True
6248,Buick Switzerland AS30076,3,8,alternator skeleton,2,Buick,Switzerland,565.1,352.56,612.36,mm,6.37,kg,197.61,eur,4.0,True
6249,Volkswagen Romania AS4509,3,8,alternator skeleton,2,Volkswagen,Romania,585.44,443.06,596.04,mm,6.77,kg,328.88,eur,4.0,True
6250,Jeep Mexico AS4066,3,8,alternator skeleton,2,Jeep,Mexico,562.36,444.06,634.41,mm,6.22,kg,222.33,eur,4.0,True
6251,Hyundai Romania AS36570,3,8,alternator skeleton,2,Hyundai,Romania,575.43,436.7,530.2,mm,4.88,kg,209.9,eur,3.0,True
6252,Honda Sweden AS13470,3,8,alternator skeleton,2,Honda,Sweden,550.51,382.31,571.04,mm,6.54,kg,330.13,eur,4.5,True
6253,Jeep Russia AS10385,3,8,alternator skeleton,2,Jeep,Russia,598.86,412.42,583.64,mm,7.97,kg,223.46,eur,5.0,True
6254,Ferrari Italy AS21647,3,8,alternator skeleton,2,Ferrari,Italy,591.55,390.82,605.7,mm,5.47,kg,171.51,eur,4.0,True
6255,Toyota China AS1926,3,8,alternator skeleton,2,Toyota,China,585.91,362.36,524.65,mm,5.59,kg,269.52,eur,4.5,True
6256,GMC France AS30185,3,8,alternator skeleton,2,GMC,France,582.36,411.92,557.0,mm,5.0,kg,252.28,eur,4.0,True
6257,Ford Belgium AS37280,3,8,alternator skeleton,2,Ford,Belgium,594.28,353.81,565.32,mm,7.08,kg,336.61,eur,3.5,True
6258,Mercedes Turkey AS4263,3,8,alternator skeleton,2,Mercedes,Turkey,567.61,433.11,505.58,mm,7.59,kg,335.19,eur,5.0,True
6259,Mercedes France AS14975,3,8,alternator skeleton,2,Mercedes,France,557.18,436.04,536.23,mm,5.11,kg,251.08,eur,4.5,True
6260,GMC Thailand AS15932,3,8,alternator skeleton,2,GMC,Thailand,597.83,400.8,589.09,mm,7.79,kg,325.48,eur,5.0,True
6261,BMW Belgium AS15386,3,8,alternator skeleton,2,BMW,Belgium,566.77,398.21,500.4,mm,5.77,kg,287.25,eur,4.5,True
6262,BMW Sweden AS24029,3,8,alternator skeleton,2,BMW,Sweden,578.31,388.89,518.59,mm,6.29,kg,125.52,eur,4.5,True
6263,Acura Mexico AS36240,3,8,alternator skeleton,2,Acura,Mexico,596.42,446.17,618.39,mm,6.05,kg,174.47,eur,4.5,True
6264,Toyota Cuba AS29332,3,8,alternator skeleton,2,Toyota,Cuba,598.74,375.56,544.43,mm,7.34,kg,166.03,eur,3.5,True
6265,Ford China AS2372,3,8,alternator skeleton,2,Ford,China,595.99,449.14,559.75,mm,7.19,kg,243.75,eur,5.0,True
6266,Buick Egypt AS6086,3,8,alternator skeleton,2,Buick,Egypt,559.38,415.95,577.03,mm,6.38,kg,337.99,eur,3.0,True
6267,Volvo Netherlands AS15569,3,8,alternator skeleton,2,Volvo,Netherlands,552.07,371.58,544.86,mm,6.6,kg,120.94,eur,3.0,True
6268,Lincoln France AS5903,3,8,alternator skeleton,2,Lincoln,France,575.33,430.4,529.57,mm,5.92,kg,263.36,eur,3.5,True
6269,Volvo Egypt AS34586,3,8,alternator skeleton,2,Volvo,Egypt,593.03,371.77,505.33,mm,4.03,kg,337.8,eur,3.5,True
